! CMT, C1220, 16058040, 17.2.0/1
! Date: 02/08/2018 12:19:02
! Stimulus(Hz),    S21(Real),         S21(Imag)
1.00000000000E+09,+1.56146523115E-05,+9.00372463776E-06
1.00500000000E+09,-1.83501448737E-05,-2.39255967354E-05
1.01000000000E+09,-4.39058034811E-05,-2.14052751593E-05
1.01500000000E+09,-1.24559033191E-05,-2.90340447474E-05
1.02000000000E+09,-9.19592638530E-06,+5.55800993404E-06
1.02500000000E+09,-5.25076900939E-05,+4.35326425278E-05
1.03000000000E+09,+3.59759495880E-05,+3.06093339127E-05
1.03500000000E+09,-2.60228837231E-05,-3.05715093486E-05
1.04000000000E+09,-9.47476299384E-06,-3.56167533601E-05
1.04500000000E+09,-4.54027051150E-06,+2.78910069219E-05
1.05000000000E+09,-5.07231727956E-06,+1.49111803351E-05
1.05500000000E+09,+5.40286788686E-06,-1.10502955306E-05
1.06000000000E+09,-2.21855658367E-05,+8.35818203565E-06
1.06500000000E+09,-1.00750659978E-05,-2.77319259277E-06
1.07000000000E+09,-4.48303389962E-05,-1.42832404459E-06
1.07500000000E+09,-4.69265293096E-05,+1.86385348666E-05
1.08000000000E+09,-1.98679087004E-07,+1.93300975002E-06
1.08500000000E+09,-2.94679716053E-05,-5.07091513062E-05
1.09000000000E+09,-4.90868102757E-06,-1.82480758538E-05
1.09500000000E+09,-2.35089444371E-05,+1.22976134979E-05
1.10000000000E+09,-1.15145622336E-05,+4.73065720900E-05
1.10500000000E+09,+1.15634436503E-05,+6.54340432092E-05
1.11000000000E+09,-1.56954881281E-05,+1.57435528194E-05
1.11500000000E+09,+7.62409896180E-06,+2.45494811955E-05
1.12000000000E+09,+2.45614665639E-05,+3.51680158958E-05
1.12500000000E+09,-2.52798570549E-05,+6.45153898240E-06
1.13000000000E+09,+7.34009643974E-06,+6.45415020803E-05
1.13500000000E+09,-4.85654059746E-06,+9.25655351995E-06
1.14000000000E+09,+1.61474553574E-05,+2.82830445605E-05
1.14500000000E+09,+1.43624125505E-05,+5.32375092410E-05
1.15000000000E+09,+4.75577238704E-06,+1.16155239637E-05
1.15500000000E+09,+6.00226829084E-05,+2.72113475749E-05
1.16000000000E+09,-3.00765937092E-05,+2.09733835892E-05
1.16500000000E+09,+1.27888778635E-05,+5.49835859085E-05
1.17000000000E+09,+3.43474209396E-05,+2.58779458559E-05
1.17500000000E+09,+6.04883921926E-05,+4.81385860750E-05
1.18000000000E+09,+4.82062833298E-05,+1.82806684875E-05
1.18500000000E+09,+6.48314902934E-05,+5.64293329732E-05
1.19000000000E+09,+3.91908797301E-05,+9.34569890761E-06
1.19500000000E+09,+1.10611547340E-05,-1.08088090162E-06
1.20000000000E+09,+1.21340906173E-04,-9.40517394863E-07
1.20500000000E+09,+9.99893295462E-05,-2.93438519887E-05
1.21000000000E+09,+7.16831835688E-05,-5.16259512118E-05
1.21500000000E+09,+2.83177255926E-05,-8.87190646103E-05
1.22000000000E+09,+1.80422141122E-05,-6.56057850570E-05
1.22500000000E+09,+3.57012126933E-05,-2.34754185341E-06
1.23000000000E+09,+7.64588764275E-07,-1.88006531437E-06
1.23500000000E+09,+2.91801590021E-05,-2.24871014356E-05
1.24000000000E+09,+6.14864657071E-06,-7.50981831721E-05
1.24500000000E+09,+3.75208760386E-07,-5.24438593318E-05
1.25000000000E+09,+5.32732494343E-05,-5.24254268302E-05
1.25500000000E+09,+2.97844474573E-05,-4.64385915395E-05
1.26000000000E+09,+1.12643184626E-05,-5.42506127564E-05
1.26500000000E+09,-1.59343203315E-06,-7.36738391321E-05
1.27000000000E+09,+1.18106576727E-05,-5.79243722640E-05
1.27500000000E+09,+1.33828523863E-05,-3.62210853292E-05
1.28000000000E+09,+1.30936512681E-05,-9.61387127125E-05
1.28500000000E+09,+1.33781772711E-05,-1.11618254655E-04
1.29000000000E+09,-3.16773582322E-05,-9.62991999212E-05
1.29500000000E+09,-3.95315836111E-05,-8.33804131575E-05
1.30000000000E+09,-2.52405272078E-05,-8.41637830090E-05
1.30500000000E+09,-5.17180170260E-05,-1.03842193685E-04
1.31000000000E+09,-5.74758142110E-05,-1.02576043703E-04
1.31500000000E+09,-7.04673083799E-05,-1.02105906275E-04
1.32000000000E+09,-1.02709650563E-04,-6.42240762864E-05
1.32500000000E+09,-1.03681986967E-04,-8.01890440735E-05
1.33000000000E+09,-9.41242690698E-05,-1.01304481100E-04
1.33500000000E+09,-1.88311537880E-04,-1.17524219809E-04
1.34000000000E+09,-2.35624106365E-04,-3.44910301620E-05
1.34500000000E+09,-2.10129032537E-04,-4.89384283635E-05
1.35000000000E+09,-2.23607578931E-04,-1.46703545239E-05
1.35500000000E+09,-2.43439907338E-04,+5.87781876644E-05
1.36000000000E+09,-2.79759484160E-04,+2.09759517427E-05
1.36500000000E+09,-3.38998170533E-04,+5.55826807615E-05
1.37000000000E+09,-3.97491833679E-04,+1.24082278850E-04
1.37500000000E+09,-3.64848964268E-04,+3.24394592019E-04
1.38000000000E+09,-2.35691900662E-04,+3.49747583588E-04
1.38500000000E+09,-1.64960714369E-04,+4.04680913935E-04
1.39000000000E+09,-1.34081216867E-04,+3.72991546145E-04
1.39500000000E+09,-8.67015165122E-05,+4.49016614088E-04
1.40000000000E+09,-1.17012625799E-04,+5.02171469209E-04
1.40500000000E+09,-1.39412796757E-04,+5.69857505244E-04
1.41000000000E+09,-1.29380420954E-05,+6.98125449785E-04
1.41500000000E+09,+1.97376410364E-04,+8.11469804601E-04
1.42000000000E+09,+4.21528842388E-04,+6.82019403979E-04
1.42500000000E+09,+4.55395174588E-04,+7.06883661150E-04
1.43000000000E+09,+6.35601918347E-04,+7.11685304012E-04
1.43500000000E+09,+8.51162167603E-04,+6.35638348633E-04
1.44000000000E+09,+9.58042852356E-04,+4.26060657982E-04
1.44500000000E+09,+1.02217605692E-03,+2.83473540023E-04
1.45000000000E+09,+1.10843756115E-03,+2.55831492093E-04
1.45500000000E+09,+1.31248476933E-03,+1.77625173998E-04
1.46000000000E+09,+1.59959882759E-03,-2.97149780258E-05
1.46500000000E+09,+2.07630041589E-03,-4.56057220802E-04
1.47000000000E+09,+1.89589521947E-03,-1.62596164474E-03
1.47500000000E+09,+1.15859016238E-03,-1.92383741239E-03
1.48000000000E+09,+8.91153002803E-04,-2.07061409533E-03
1.48500000000E+09,+4.73033873863E-04,-2.30154521477E-03
1.49000000000E+09,+1.87385013482E-04,-2.40849007378E-03
1.49500000000E+09,-2.41672250769E-04,-3.05377005789E-03
1.50000000000E+09,-1.62167674731E-03,-3.42355119324E-03
1.50500000000E+09,-3.02901476618E-03,-2.68348626163E-03
1.51000000000E+09,-4.01668227738E-03,-9.97337247287E-04
1.51500000000E+09,-3.28716735927E-03,+4.41161862693E-04
1.52000000000E+09,-2.55651114423E-03,+6.68290990502E-04
1.52500000000E+09,-2.61583559269E-03,+1.22135756594E-03
1.53000000000E+09,-2.09269906709E-03,+1.84023926834E-03
1.53500000000E+09,-1.50920212706E-03,+1.81877243159E-03
1.54000000000E+09,-1.57358666446E-03,+2.25382357642E-03
1.54500000000E+09,-5.63831673508E-04,+3.09791163227E-03
1.55000000000E+09,+7.87615686859E-04,+2.71671873551E-03
1.55500000000E+09,+1.56263200972E-03,+1.63438063811E-03
1.56000000000E+09,+1.05922146871E-03,+6.16019774393E-04
1.56500000000E+09,+3.08655156422E-04,+7.40008541662E-04
1.57000000000E+09,+6.67075025779E-04,+1.16081366996E-03
1.57500000000E+09,+9.34794580558E-04,+9.62140619739E-04
1.58000000000E+09,+1.16979928603E-03,+6.36035084856E-04
1.58500000000E+09,+1.14629021912E-03,+4.07402978452E-04
1.59000000000E+09,+1.13295646313E-03,+2.05397547149E-04
1.59500000000E+09,+1.02455781108E-03,-2.23065229276E-04
1.60000000000E+09,+6.67625998769E-04,-2.96136189370E-05
1.60500000000E+09,+7.90834913567E-04,+5.86625486224E-05
1.61000000000E+09,+9.73312934073E-04,-9.13104832047E-05
1.61500000000E+09,+9.17579882039E-04,-3.85516008809E-04
1.62000000000E+09,+6.55949966416E-04,-6.05138155848E-04
1.62500000000E+09,+4.35527626528E-04,-5.38680789618E-04
1.63000000000E+09,+4.73517865847E-04,-4.44972459086E-04
1.63500000000E+09,+4.28212147865E-04,-6.10464207870E-04
1.64000000000E+09,+2.56313983356E-04,-5.74772830906E-04
1.64500000000E+09,+1.99423211381E-04,-5.55153778755E-04
1.65000000000E+09,+1.99478527550E-04,-5.88018930192E-04
1.65500000000E+09,+1.34213750040E-04,-6.63431096356E-04
1.66000000000E+09,+5.10020814291E-05,-6.34250352277E-04
1.66500000000E+09,-7.12449348413E-05,-7.42739333502E-04
1.67000000000E+09,-3.01578663081E-04,-6.63001232816E-04
1.67500000000E+09,-3.46944534524E-04,-5.07015691124E-04
1.68000000000E+09,-4.16699180763E-04,-4.69610963089E-04
1.68500000000E+09,-4.41229143034E-04,-3.86006259538E-04
1.69000000000E+09,-4.56020086333E-04,-2.72218432915E-04
1.69500000000E+09,-4.59496310870E-04,-2.01264533325E-04
1.70000000000E+09,-4.43606088700E-04,-1.45233163205E-04
1.70500000000E+09,-4.94114902611E-04,-1.04726071776E-04
1.71000000000E+09,-4.83262375968E-04,-1.67350236587E-05
1.71500000000E+09,-4.87679446400E-04,+9.02368721835E-05
1.72000000000E+09,-3.88055115238E-04,+1.35805109483E-04
1.72500000000E+09,-3.62619961736E-04,+1.80292152565E-04
1.73000000000E+09,-3.22594993374E-04,+1.77046869835E-04
1.73500000000E+09,-3.16768190575E-04,+2.44750886323E-04
1.74000000000E+09,-2.63964838530E-04,+3.05018940691E-04
1.74500000000E+09,-1.66944067384E-04,+2.71605879165E-04
1.75000000000E+09,-1.27594623139E-04,+2.74382066638E-04
1.75500000000E+09,-1.01460988068E-04,+2.62009679308E-04
