! CMT, C1220, 16058040, 17.2.0/1
! Date: 02/08/2018 12:04:32
! Stimulus(Hz),    S21(Real),         S21(Imag)
1.00000000000E+09,-1.74397144569E-05,-1.52430442645E-05
1.00500000000E+09,+5.34513054078E-07,-2.68202931025E-05
1.01000000000E+09,+2.93836091430E-05,-3.17639557561E-05
1.01500000000E+09,+5.77288888035E-06,+4.18038555086E-06
1.02000000000E+09,-3.97381293419E-05,+8.20812521420E-06
1.02500000000E+09,-6.06838169272E-06,-7.60107866712E-06
1.03000000000E+09,+6.82995324373E-06,-3.48447723545E-05
1.03500000000E+09,-2.96784466064E-05,+3.25137220611E-05
1.04000000000E+09,+1.81421281191E-05,-3.56818321601E-05
1.04500000000E+09,-5.61127290200E-05,-2.49202968391E-06
1.05000000000E+09,+4.77200668562E-06,-4.48844576517E-05
1.05500000000E+09,-1.44635935204E-05,-2.37671436072E-05
1.06000000000E+09,-5.78329199994E-05,-4.34538845652E-05
1.06500000000E+09,-2.41602019707E-05,-1.38792373568E-05
1.07000000000E+09,-4.84947735731E-05,-2.65514459535E-05
1.07500000000E+09,+3.74656818729E-06,-1.99190361578E-05
1.08000000000E+09,-6.95566885477E-05,+1.01895107882E-06
1.08500000000E+09,-2.82874148169E-05,+1.82128694436E-06
1.09000000000E+09,-4.61274624786E-05,-5.37607822528E-06
1.09500000000E+09,-1.66309342494E-05,-2.65009102017E-05
1.10000000000E+09,+2.35047887644E-05,+1.93579880521E-05
1.10500000000E+09,-9.44529218427E-06,+3.92197558738E-05
1.11000000000E+09,+4.93806753350E-06,+3.16872949167E-05
1.11500000000E+09,+1.60496580923E-05,+4.60934548312E-05
1.12000000000E+09,-3.65660521334E-05,-6.72693413679E-06
1.12500000000E+09,+2.26246401947E-05,+5.31650447386E-05
1.13000000000E+09,-3.87713225287E-05,+7.54820611782E-05
1.13500000000E+09,+2.25365160353E-05,+3.31156914910E-05
1.14000000000E+09,-2.35303960687E-05,+2.78344441196E-05
1.14500000000E+09,+2.58307324987E-05,+5.42671652101E-05
1.15000000000E+09,-3.30628928607E-06,+4.82248205257E-05
1.15500000000E+09,+2.97196973993E-05,-5.45734268780E-06
1.16000000000E+09,+2.59007488559E-05,+6.56620658519E-05
1.16500000000E+09,+5.07526589182E-05,+4.34440620623E-05
1.17000000000E+09,+4.51334749413E-05,+3.44267806897E-05
1.17500000000E+09,+4.05015570035E-05,+6.10377172250E-05
1.18000000000E+09,-1.65166651370E-07,+5.98828822461E-05
1.18500000000E+09,+8.75002128956E-05,+4.52085843574E-05
1.19000000000E+09,+9.95457352073E-05,+6.77928051978E-05
1.19500000000E+09,+5.48861440879E-05,+1.08232867895E-04
1.20000000000E+09,+1.03900059516E-04,+3.39944976413E-05
1.20500000000E+09,+1.17622669031E-04,-3.47515077308E-05
1.21000000000E+09,+1.10130462695E-04,-6.55952067971E-05
1.21500000000E+09,+6.90691748743E-05,-5.63059249639E-05
1.22000000000E+09,+9.87402575922E-05,-1.32571211638E-04
1.22500000000E+09,+4.40840438972E-05,+3.75793344577E-06
1.23000000000E+09,+3.35437129828E-05,-7.36613872886E-05
1.23500000000E+09,+6.04368159319E-05,-4.19515369899E-05
1.24000000000E+09,+7.02492230380E-06,-1.13227472979E-04
1.24500000000E+09,+1.82191994833E-06,-1.14829786343E-04
1.25000000000E+09,+5.41584243287E-05,-1.07042675873E-04
1.25500000000E+09,+3.35980809167E-06,-1.35595208874E-04
1.26000000000E+09,-7.87692567052E-08,-7.35992508834E-05
1.26500000000E+09,-2.97747940468E-05,-8.39420390345E-05
1.27000000000E+09,-2.27286633757E-05,-1.14391519578E-04
1.27500000000E+09,-1.40684061381E-05,-1.40077318706E-04
1.28000000000E+09,-4.38102273980E-05,-1.36514622764E-04
1.28500000000E+09,-5.93136497963E-05,-8.09776782361E-05
1.29000000000E+09,-1.12877041482E-04,-5.95956592731E-05
1.29500000000E+09,-1.06020061108E-04,-1.83786500188E-05
1.30000000000E+09,-1.21038957874E-04,-9.57879048583E-05
1.30500000000E+09,-1.37013467356E-04,-1.00034377413E-04
1.31000000000E+09,-1.35903322025E-04,-3.17331829270E-05
1.31500000000E+09,-1.52901838973E-04,+4.17693567469E-06
1.32000000000E+09,-1.78811690088E-04,-1.40001919093E-05
1.32500000000E+09,-1.62872487258E-04,+3.82578293175E-05
1.33000000000E+09,-1.56292738502E-04,+3.66387387933E-05
1.33500000000E+09,-1.32249716550E-04,+2.88571106852E-05
1.34000000000E+09,-1.64894766567E-04,+1.03311134616E-04
1.34500000000E+09,-1.51763020254E-04,+4.91120948658E-05
1.35000000000E+09,-1.14912736796E-04,+1.10547117492E-04
1.35500000000E+09,-1.03303854444E-04,+1.48530693472E-04
1.36000000000E+09,-1.29601953834E-04,+1.88156474948E-04
1.36500000000E+09,-1.19533566480E-04,+1.38672403941E-04
1.37000000000E+09,-1.76257693766E-04,+2.08621211563E-04
1.37500000000E+09,-1.06625329445E-04,+2.69456456348E-04
1.38000000000E+09,-4.57982117045E-05,+3.10288385497E-04
1.38500000000E+09,+3.46371363801E-05,+3.06266735946E-04
1.39000000000E+09,+1.06385917040E-04,+2.66324947710E-04
1.39500000000E+09,+1.26870154194E-04,+2.34532073406E-04
1.40000000000E+09,+1.25665461740E-04,+2.08388476958E-04
1.40500000000E+09,+1.15403853780E-04,+2.19839568506E-04
1.41000000000E+09,+1.12232565237E-04,+2.73437065312E-04
1.41500000000E+09,+1.99696321686E-04,+3.22711088063E-04
1.42000000000E+09,+3.52839227276E-04,+2.04005319355E-04
1.42500000000E+09,+3.09559651360E-04,+2.04822532197E-04
1.43000000000E+09,+4.26210548709E-04,+1.43320924668E-04
1.43500000000E+09,+4.81876062077E-04,-9.37940514341E-06
1.44000000000E+09,+3.15720239659E-04,-1.72464008924E-04
1.44500000000E+09,+2.03454514805E-04,-1.23878063273E-04
1.45000000000E+09,+1.56150767343E-04,+1.62568984653E-05
1.45500000000E+09,+2.97233831239E-04,+1.44466205252E-04
1.46000000000E+09,+4.63177435025E-04,+1.36062610129E-04
1.46500000000E+09,+8.38917961848E-04,-8.71077983118E-06
1.47000000000E+09,+6.10120292372E-04,-5.86782247070E-04
1.47500000000E+09,+2.70076577490E-04,-4.06220391894E-04
1.48000000000E+09,+3.63599905900E-04,-4.32095990448E-04
1.48500000000E+09,+1.85913610622E-04,-4.31808881562E-04
1.49000000000E+09,+4.73381292016E-04,-3.34830016267E-05
1.49500000000E+09,+1.29291060653E-03,-6.48697892705E-04
1.50000000000E+09,+8.23057327800E-04,-1.85905105024E-03
1.50500000000E+09,-3.26037155115E-04,-2.00674672433E-03
1.51000000000E+09,-1.06701075244E-03,-1.21847681000E-03
1.51500000000E+09,-5.80543650893E-04,-7.49976264722E-04
1.52000000000E+09,-3.44489088266E-04,-1.45337600453E-03
1.52500000000E+09,-1.51620643555E-03,-1.68988619369E-03
1.53000000000E+09,-2.35958987434E-03,-8.63156498046E-04
1.53500000000E+09,-2.33888221472E-03,-1.75152787114E-04
1.54000000000E+09,-2.77258629689E-03,+5.64080871632E-04
1.54500000000E+09,-2.36805725600E-03,+1.83506569533E-03
1.55000000000E+09,-1.08342334748E-03,+2.57251022066E-03
1.55500000000E+09,+9.88718290411E-05,+1.86705161486E-03
1.56000000000E+09,+1.21269097523E-04,+1.30073672123E-03
1.56500000000E+09,-1.05989095240E-04,+1.18763037511E-03
1.57000000000E+09,+2.38657379415E-04,+1.51926590928E-03
1.57500000000E+09,+5.45437419315E-04,+1.34516803360E-03
1.58000000000E+09,+8.92186822421E-04,+1.16547564245E-03
1.58500000000E+09,+1.15166317357E-03,+8.67816483308E-04
1.59000000000E+09,+1.18265260149E-03,+3.92670111662E-04
1.59500000000E+09,+9.68659266464E-04,-1.05829158916E-04
1.60000000000E+09,+5.58815147134E-04,+3.55740354171E-05
1.60500000000E+09,+7.04468024732E-04,+1.68094116479E-04
1.61000000000E+09,+7.83135899297E-04,-3.22499946865E-05
1.61500000000E+09,+7.31081988431E-04,-2.48451208898E-04
1.62000000000E+09,+5.67441003982E-04,-4.33429036169E-04
1.62500000000E+09,+3.49632231338E-04,-3.59593241323E-04
1.63000000000E+09,+2.83632569475E-04,-1.96566784710E-04
1.63500000000E+09,+3.50643372846E-04,-3.17495794936E-04
1.64000000000E+09,+2.89780354595E-04,-2.34693319094E-04
1.64500000000E+09,+2.66079038397E-04,-2.14006081083E-04
1.65000000000E+09,+3.13116731942E-04,-2.85396431116E-04
1.65500000000E+09,+2.78160867111E-04,-3.72388006671E-04
1.66000000000E+09,+2.34977579257E-04,-3.90357299198E-04
1.66500000000E+09,+2.18210275598E-04,-5.08978815410E-04
1.67000000000E+09,+4.00583657721E-05,-5.22567688669E-04
1.67500000000E+09,-5.88823194823E-05,-3.67974028759E-04
1.68000000000E+09,-5.22569543447E-05,-4.07185481455E-04
1.68500000000E+09,-6.23831912888E-05,-3.81137634774E-04
1.69000000000E+09,-1.50720714963E-04,-3.95252177731E-04
1.69500000000E+09,-2.08624526909E-04,-3.80379301573E-04
1.70000000000E+09,-2.23275870558E-04,-3.40960470766E-04
1.70500000000E+09,-2.42485151439E-04,-2.86443306518E-04
1.71000000000E+09,-2.60571483574E-04,-2.88967349218E-04
1.71500000000E+09,-3.09771191611E-04,-2.40169074353E-04
1.72000000000E+09,-2.90832698193E-04,-1.19147889271E-04
1.72500000000E+09,-3.45987243776E-04,-6.91942407889E-05
1.73000000000E+09,-3.38135592667E-04,-2.77303589351E-05
1.73500000000E+09,-2.94815420974E-04,+7.48968875090E-07
1.74000000000E+09,-3.32660624925E-04,+5.28753494785E-05
1.74500000000E+09,-2.91033280143E-04,+5.89265721552E-05
1.75000000000E+09,-2.95644923456E-04,+7.52013520546E-05
1.75500000000E+09,-2.62303963897E-04,+1.31632849215E-04
1.76000000000E+09,-2.02228432246E-04,+1.77277996693E-04
1.76500000000E+09,-1.95977162762E-04,+1.94108776880E-04
1.77000000000E+09,-1.50989211846E-04,+1.51427231557E-04
1.77500000000E+09,-1.77934623629E-04,+1.71956459500E-04
1.78000000000E+09,-1.63693547206E-04,+2.35685652738E-04
1.78500000000E+09,-1.12325018523E-04,+2.71424903072E-04
1.79000000000E+09,-3.19216017376E-05,+2.49767072442E-04
1.79500000000E+09,+3.17545971179E-05,+2.22143616917E-04
1.80000000000E+09,-5.57040535928E-05,+1.64711720524E-04
1.80500000000E+09,-2.77256497122E-05,+2.62450178886E-04
1.81000000000E+09,+2.05259414141E-04,+2.90621765294E-04
1.81500000000E+09,+1.01468502316E-04,+3.02195883538E-04
1.82000000000E+09,+2.27775025749E-04,+1.28961579082E-04
1.82500000000E+09,+1.58666284915E-04,+6.40991882762E-05
1.83000000000E+09,+1.10477426281E-04,+1.24414887798E-04
1.83500000000E+09,+9.42975878751E-05,+1.08094150002E-04
1.84000000000E+09,+1.63615982174E-04,+1.04568289565E-04
1.84500000000E+09,+1.25129160803E-04,+9.08850599378E-05
1.85000000000E+09,+1.89859938776E-04,+1.05845061695E-04
1.85500000000E+09,+2.05655981191E-04,+3.11753969242E-05
1.86000000000E+09,+1.90620942215E-04,+4.21723982356E-05
1.86500000000E+09,+1.91253620553E-04,-1.68724952744E-05
1.87000000000E+09,+1.71867849210E-04,+2.42521064555E-05
1.87500000000E+09,+2.10062629612E-04,-2.91555255934E-05
1.88000000000E+09,+1.81102800602E-04,-7.82383787145E-05
1.88500000000E+09,+1.61248411723E-04,-7.95138788435E-05
1.89000000000E+09,+1.33540960042E-04,-1.02281631100E-04
1.89500000000E+09,+8.47946044222E-05,-7.85352534605E-05
1.90000000000E+09,+1.09534700847E-04,-1.17238735205E-04
1.90500000000E+09,+1.06576564632E-04,-1.01070709665E-04
1.91000000000E+09,+1.01661470924E-04,-1.49666623392E-04
1.91500000000E+09,+6.93940562171E-05,-1.81587299230E-04
1.92000000000E+09,-1.41416728718E-05,-1.52647143062E-04
1.92500000000E+09,-3.08240219389E-05,-1.24585338244E-04
1.93000000000E+09,+7.80202815593E-06,-8.33928259600E-05
1.93500000000E+09,+8.73503353630E-06,-5.61167182895E-05
1.94000000000E+09,-1.76729384642E-05,-7.45232623416E-05
1.94500000000E+09,-4.41787393349E-05,-9.14016601904E-05
1.95000000000E+09,-6.69388549196E-05,-1.22095687448E-04
1.95500000000E+09,-6.23344246178E-05,-4.90774537378E-05
1.96000000000E+09,-3.60038172417E-05,-4.35647849798E-05
1.96500000000E+09,-4.46719578669E-05,-8.27885171419E-05
1.97000000000E+09,-8.85418129565E-05,-6.07733431989E-05
1.97500000000E+09,-5.67494856713E-05,-1.24320001417E-05
1.98000000000E+09,-5.49852316154E-05,-2.27513865884E-05
1.98500000000E+09,-1.24516935404E-05,-6.02375693768E-05
1.99000000000E+09,-3.63654323159E-05,-5.65082867546E-05
1.99500000000E+09,-5.56912096242E-05,-3.25477994871E-05
2.00000000000E+09,-5.16576962411E-05,-8.45735661372E-06
