! CMT, C1220, 16058040, 17.2.0/1
! Date: 02/08/2018 11:37:29
! Stimulus(Hz),    S21(Real),         S21(Imag)
1.00000000000E+09,-3.58039347911E-05,-1.71536319594E-05
1.00500000000E+09,+5.26444695771E-05,+2.68275993639E-05
1.01000000000E+09,-4.12520891699E-07,-3.89379026834E-05
1.01500000000E+09,+1.13685358367E-05,-2.89626547209E-05
1.02000000000E+09,+3.52360059036E-05,-2.08134438434E-05
1.02500000000E+09,-1.45009897062E-05,-1.40894718485E-06
1.03000000000E+09,-1.45080826181E-05,-2.63107413160E-05
1.03500000000E+09,-1.64510030788E-05,-1.27766406814E-05
1.04000000000E+09,+5.19044149736E-05,+3.30596399357E-05
1.04500000000E+09,-1.72475410270E-05,+9.91102573877E-06
1.05000000000E+09,-2.31819454044E-06,+2.06368318967E-05
1.05500000000E+09,-5.14019372096E-06,-4.24783125699E-05
1.06000000000E+09,+4.46437327494E-08,+1.22321930623E-05
1.06500000000E+09,-5.08677707735E-05,-2.28368923777E-05
1.07000000000E+09,-3.33860467345E-05,+9.99862921258E-06
1.07500000000E+09,-4.06103205846E-06,-2.21587789071E-05
1.08000000000E+09,-4.92631975895E-05,+1.36068838208E-06
1.08500000000E+09,-3.93379435417E-05,+1.93847308614E-05
1.09000000000E+09,-4.81844291361E-06,-5.32142483163E-05
1.09500000000E+09,-5.82207635908E-05,+3.28618025293E-05
1.10000000000E+09,-5.86970534094E-05,+3.34973921863E-05
1.10500000000E+09,+1.93967569730E-06,+5.04741849549E-05
1.11000000000E+09,-3.51958141566E-05,+2.64194875295E-05
1.11500000000E+09,-1.27078710356E-05,+1.50684810662E-05
1.12000000000E+09,-1.87584800448E-05,+2.21273400721E-05
1.12500000000E+09,-3.13182510817E-06,+3.47459978145E-05
1.13000000000E+09,-2.38424228145E-05,+1.85109578322E-05
1.13500000000E+09,-1.29538575890E-06,+2.83881617844E-05
1.14000000000E+09,+3.87559585198E-05,+8.95150246298E-05
1.14500000000E+09,+2.87809071137E-05,+2.68333434369E-05
1.15000000000E+09,-1.67741188478E-06,+6.83774928817E-05
1.15500000000E+09,+1.22773793391E-05,+5.42565540365E-05
1.16000000000E+09,-5.50082506217E-06,+7.45298674735E-06
1.16500000000E+09,+7.17985520943E-05,-9.80887161744E-06
1.17000000000E+09,+6.43602464619E-05,+5.32263550229E-05
1.17500000000E+09,+1.67438876518E-05,+3.63596849860E-05
1.18000000000E+09,+3.61741047229E-05,+4.94413656849E-05
1.18500000000E+09,+2.60654059432E-05,+4.50148591762E-05
1.19000000000E+09,+1.55972995466E-05,+3.50178080165E-05
1.19500000000E+09,+7.51568068417E-05,+3.46131915097E-05
1.20000000000E+09,+1.50225805592E-04,-2.31558954364E-06
1.20500000000E+09,+1.33860411596E-04,-4.53796561928E-05
1.21000000000E+09,+4.44403372806E-05,-9.76195610997E-05
1.21500000000E+09,+1.00296466831E-04,-5.58372086594E-05
1.22000000000E+09,+1.24623676955E-05,-8.31707507082E-05
1.22500000000E+09,+5.64851497143E-05,-9.81275932235E-05
1.23000000000E+09,+3.73218110050E-05,-1.12624731280E-04
1.23500000000E+09,+4.19084650363E-05,-1.19310788405E-04
1.24000000000E+09,+2.88150894083E-05,-7.16144711825E-05
1.24500000000E+09,+2.90171517497E-06,-4.30992118882E-05
1.25000000000E+09,+6.00217428749E-06,-1.12708278589E-04
1.25500000000E+09,-2.18724376596E-05,-1.22904483774E-04
1.26000000000E+09,+3.61649860064E-05,-8.81790572277E-05
1.26500000000E+09,-3.30110465825E-05,-9.72150539543E-05
1.27000000000E+09,-3.63170257619E-05,-6.18174853771E-05
1.27500000000E+09,-7.78078638427E-05,-1.00263111274E-04
1.28000000000E+09,-6.69126905100E-05,-8.10993588336E-05
1.28500000000E+09,-9.11199432973E-05,-1.02769881961E-04
1.29000000000E+09,-9.65417489366E-05,-8.96378686637E-05
1.29500000000E+09,-1.35601578707E-04,-2.76013497204E-05
1.30000000000E+09,-1.26281674888E-04,-5.52083716169E-05
1.30500000000E+09,-1.11359587906E-04,-4.75834363363E-05
1.31000000000E+09,-1.49161375064E-04,-3.53939351352E-05
1.31500000000E+09,-1.57033260628E-04,+1.01816839689E-05
1.32000000000E+09,-1.47281697354E-04,+1.66042631719E-05
1.32500000000E+09,-1.14921851430E-04,+3.79035326623E-05
1.33000000000E+09,-1.04255184338E-04,+2.18851742104E-05
1.33500000000E+09,-1.80809551233E-04,+5.08660195861E-05
1.34000000000E+09,-1.29536006640E-04,+8.55730047394E-05
1.34500000000E+09,-1.35521786275E-04,+8.81290458613E-05
1.35000000000E+09,-1.15432764699E-04,+1.22993882058E-04
1.35500000000E+09,-9.75410086166E-05,+1.67026749045E-04
1.36000000000E+09,-9.38584295323E-05,+1.51639217794E-04
1.36500000000E+09,-7.38179861848E-05,+1.54068796800E-04
1.37000000000E+09,-1.64163418943E-04,+1.99793177319E-04
1.37500000000E+09,-7.33718042879E-05,+2.79217058134E-04
1.38000000000E+09,-5.65180248865E-06,+2.78307450039E-04
1.38500000000E+09,+2.32345215091E-05,+2.62543050646E-04
1.39000000000E+09,+8.26197925041E-05,+2.37877556315E-04
1.39500000000E+09,+1.07550622821E-04,+2.31116665812E-04
1.40000000000E+09,+1.14657638811E-04,+1.67796824723E-04
1.40500000000E+09,+1.04132365174E-04,+1.53977380920E-04
1.41000000000E+09,+9.38046968388E-05,+2.48823190132E-04
1.41500000000E+09,+2.15975176545E-04,+3.06252292080E-04
1.42000000000E+09,+2.51954126041E-04,+2.49240725461E-04
1.42500000000E+09,+2.76848353408E-04,+1.81465150582E-04
1.43000000000E+09,+4.30859193025E-04,+7.31610008281E-05
1.43500000000E+09,+3.86712370205E-04,-2.74034709941E-05
1.44000000000E+09,+2.66648259773E-04,-8.39093545739E-05
1.44500000000E+09,+1.18522419623E-04,-6.32393130544E-05
1.45000000000E+09,+4.90764102945E-05,+1.18397942623E-04
1.45500000000E+09,+2.21250785094E-04,+3.17482219840E-04
1.46000000000E+09,+4.65983503009E-04,+3.65024161065E-04
1.46500000000E+09,+9.14380522580E-04,+2.34545167951E-04
1.47000000000E+09,+7.96251219045E-04,-4.90107873432E-04
1.47500000000E+09,+3.99077359749E-04,-3.60646844762E-04
1.48000000000E+09,+4.80557486317E-04,-3.66583003198E-04
1.48500000000E+09,+4.05114610352E-04,-2.13540663497E-04
1.49000000000E+09,+9.41091371084E-04,+4.82706900587E-05
1.49500000000E+09,+1.62608703953E-03,-8.95623080950E-04
1.50000000000E+09,+1.01929048442E-03,-2.10226461006E-03
1.50500000000E+09,-2.92327992158E-04,-2.35418961520E-03
1.51000000000E+09,-1.21189156889E-03,-1.26428155015E-03
1.51500000000E+09,-3.15112930058E-04,-8.83667232783E-04
1.52000000000E+09,-2.56648620816E-04,-1.80201350379E-03
1.52500000000E+09,-1.38225447417E-03,-2.18402090914E-03
1.53000000000E+09,-2.63171799504E-03,-1.50293536985E-03
1.53500000000E+09,-2.94142571220E-03,-5.75216640163E-04
1.54000000000E+09,-3.49776151117E-03,+4.84158182027E-04
1.54500000000E+09,-2.80798628799E-03,+2.12366152000E-03
1.55000000000E+09,-1.40997989441E-03,+2.82343216924E-03
1.55500000000E+09,+6.68680618537E-07,+2.39287488078E-03
1.56000000000E+09,+6.99424850698E-05,+1.47985689737E-03
1.56500000000E+09,-3.55094174573E-04,+1.46181103201E-03
1.57000000000E+09,+1.19327271947E-04,+1.96533509833E-03
1.57500000000E+09,+6.56008216414E-04,+1.79704517264E-03
1.58000000000E+09,+1.19059040262E-03,+1.48119444999E-03
1.58500000000E+09,+1.50413974529E-03,+9.79341829650E-04
1.59000000000E+09,+1.54895402754E-03,+4.77599035010E-04
1.59500000000E+09,+1.24754500108E-03,-1.42268891264E-04
1.60000000000E+09,+7.47047624715E-04,+1.11162031977E-05
1.60500000000E+09,+9.05519764085E-04,+7.38489228182E-05
1.61000000000E+09,+9.93805141231E-04,-7.94409437837E-05
1.61500000000E+09,+1.00964122308E-03,-3.52338633397E-04
1.62000000000E+09,+7.08754921256E-04,-6.13648254409E-04
1.62500000000E+09,+3.61551198250E-04,-5.51435334918E-04
1.63000000000E+09,+3.38701030686E-04,-4.07845499851E-04
1.63500000000E+09,+3.56407243830E-04,-4.40758543485E-04
1.64000000000E+09,+2.16559112238E-04,-3.81378156158E-04
1.64500000000E+09,+2.25554856252E-04,-3.72245721112E-04
1.65000000000E+09,+2.53842851784E-04,-3.39594333716E-04
1.65500000000E+09,+2.41358888451E-04,-4.72434205290E-04
1.66000000000E+09,+1.70409300908E-04,-4.73771874484E-04
1.66500000000E+09,+1.61961018205E-05,-5.37315479877E-04
1.67000000000E+09,-1.14676995962E-04,-5.25541606078E-04
1.67500000000E+09,-1.14250306539E-04,-3.66202594645E-04
1.68000000000E+09,-1.15995759317E-04,-3.91794674491E-04
1.68500000000E+09,-1.37051788340E-04,-3.94960290899E-04
1.69000000000E+09,-1.90749738951E-04,-3.46102751403E-04
1.69500000000E+09,-2.64399643731E-04,-3.33306921824E-04
1.70000000000E+09,-2.95391336225E-04,-2.93548344518E-04
1.70500000000E+09,-3.17416150631E-04,-2.52114308966E-04
1.71000000000E+09,-3.30791647084E-04,-2.01994857267E-04
1.71500000000E+09,-3.57371370878E-04,-1.52686251707E-04
1.72000000000E+09,-3.25310837698E-04,-1.02558269291E-04
1.72500000000E+09,-3.41068742898E-04,-1.15327917736E-05
1.73000000000E+09,-3.28191042791E-04,+1.53017695483E-05
1.73500000000E+09,-2.95390393191E-04,+4.92825865683E-05
1.74000000000E+09,-2.74459622705E-04,+7.69201036119E-05
1.74500000000E+09,-2.32846577006E-04,+7.41805699950E-05
1.75000000000E+09,-2.45186128119E-04,+9.98985376608E-05
1.75500000000E+09,-2.43811857645E-04,+1.62548204306E-04
1.76000000000E+09,-2.01778518587E-04,+2.28334357680E-04
1.76500000000E+09,-1.27041813607E-04,+1.83042076291E-04
1.77000000000E+09,-1.75523437317E-04,+1.67579196945E-04
1.77500000000E+09,-1.18348001327E-04,+1.89062660279E-04
1.78000000000E+09,-1.56338590915E-04,+2.60334699654E-04
1.78500000000E+09,-6.93406991561E-05,+2.66767272799E-04
1.79000000000E+09,-3.01395514631E-05,+2.38641870143E-04
1.79500000000E+09,-1.40891197585E-05,+2.20968405424E-04
1.80000000000E+09,-1.18142550428E-04,+1.42372223562E-04
1.80500000000E+09,-5.02195137331E-06,+9.11774198037E-05
1.81000000000E+09,+8.41343523411E-05,+3.00092729488E-04
1.81500000000E+09,-7.14793558370E-05,+4.33848251030E-05
1.82000000000E+09,+1.95998203323E-04,+2.35053954726E-04
1.82500000000E+09,+1.66674972086E-04,+2.51708179163E-04
1.83000000000E+09,+1.72030859220E-04,+2.22673363896E-04
1.83500000000E+09,+1.79312909988E-04,+9.07420337430E-05
1.84000000000E+09,+1.28434879201E-04,+8.07263964219E-05
1.84500000000E+09,+8.68699431827E-05,+1.34547480047E-04
1.85000000000E+09,+1.73857798942E-04,+1.08883651970E-04
1.85500000000E+09,+1.74598876669E-04,+2.58915058227E-05
1.86000000000E+09,+1.62915115925E-04,+5.10729416903E-05
1.86500000000E+09,+1.75403476391E-04,+1.52027119213E-06
1.87000000000E+09,+1.73889939158E-04,+2.77280086698E-05
1.87500000000E+09,+1.60298391434E-04,+4.67496330841E-06
1.88000000000E+09,+2.20199182135E-04,-8.23356634902E-05
1.88500000000E+09,+1.43762303797E-04,-6.37083323289E-05
1.89000000000E+09,+1.03692729939E-04,-1.04233248188E-04
1.89500000000E+09,+8.58685987670E-05,-1.06940162689E-04
1.90000000000E+09,+1.05706353052E-04,-1.03145147045E-04
1.90500000000E+09,+9.69161135034E-05,-1.08614904538E-04
1.91000000000E+09,+8.54185857739E-05,-1.27448319974E-04
1.91500000000E+09,+4.21656684263E-05,-1.45209570918E-04
1.92000000000E+09,+3.16607609397E-05,-1.47430476631E-04
1.92500000000E+09,-2.83387467465E-05,-1.03262173462E-04
1.93000000000E+09,-2.68624138792E-05,-7.35757473202E-05
1.93500000000E+09,-1.88542312120E-05,-4.52779741257E-05
1.94000000000E+09,-2.08310431252E-05,-9.48160938605E-05
1.94500000000E+09,-5.78747088371E-06,-9.49742230595E-05
1.95000000000E+09,-4.49491610803E-05,-9.75432856187E-05
1.95500000000E+09,-7.59715552698E-05,-3.91496244763E-05
1.96000000000E+09,-2.97393550005E-05,-2.71432606255E-05
1.96500000000E+09,+5.00839803430E-07,-6.68881523335E-05
1.97000000000E+09,-2.05353284228E-05,-4.47234600478E-05
1.97500000000E+09,-3.42792899602E-05,-1.50015196387E-05
1.98000000000E+09,+1.12769632787E-05,-3.70262943208E-06
1.98500000000E+09,-2.81193952344E-05,-7.21054132109E-05
1.99000000000E+09,-4.84502342968E-05,-9.08625252839E-05
1.99500000000E+09,-6.22777486361E-05,-2.07216453527E-05
2.00000000000E+09,-5.69391681300E-05,-2.44009677090E-05
