! CMT, C1220, 16058040, 17.2.0/1
! Date: 02/08/2018 11:41:10
! Stimulus(Hz),    S21(Real),         S21(Imag)
1.00000000000E+09,-1.03605457871E-05,+6.75303695535E-06
1.00500000000E+09,+8.66893313750E-06,-5.24004222235E-06
1.01000000000E+09,-1.62055112653E-05,-2.83770373799E-05
1.01500000000E+09,+2.09084378976E-05,+3.08401701974E-05
1.02000000000E+09,+4.70131698445E-05,+3.87848736081E-06
1.02500000000E+09,-2.22994342725E-05,+2.55920462410E-05
1.03000000000E+09,+3.42370090440E-05,-3.26179459013E-05
1.03500000000E+09,-7.54658671920E-06,+2.20413618249E-05
1.04000000000E+09,-2.28928875250E-05,+3.84855299171E-06
1.04500000000E+09,-1.47830202298E-05,+2.51918693230E-05
1.05000000000E+09,+2.50392527658E-05,-5.39136806868E-06
1.05500000000E+09,+2.60824854434E-05,-3.99524907017E-05
1.06000000000E+09,-1.96415379566E-05,+2.49657641183E-05
1.06500000000E+09,-1.99905803808E-05,-4.00905093131E-05
1.07000000000E+09,-1.31348590852E-05,-1.75725758256E-05
1.07500000000E+09,-1.22418618907E-05,-3.68513565172E-05
1.08000000000E+09,+5.90050190855E-06,-2.90694742909E-05
1.08500000000E+09,-8.20347632534E-06,+2.55543650149E-05
1.09000000000E+09,-2.93481251430E-05,+3.95246771356E-05
1.09500000000E+09,+8.74960466046E-06,+1.37280129605E-05
1.10000000000E+09,-3.96113872408E-05,+3.90911987470E-05
1.10500000000E+09,-2.89039494370E-05,+4.92362062951E-05
1.11000000000E+09,+3.16995867808E-06,+2.63208293250E-05
1.11500000000E+09,+3.45492759521E-05,-1.80060683732E-05
1.12000000000E+09,-8.85251605325E-07,+4.81116724021E-05
1.12500000000E+09,-5.48267809917E-05,+1.93417056255E-05
1.13000000000E+09,-2.53681088732E-05,+1.64418212656E-05
1.13500000000E+09,-2.16826095874E-05,+1.66381250733E-05
1.14000000000E+09,-1.64274306179E-05,+4.68875969847E-05
1.14500000000E+09,-1.80616469894E-05,+6.49980613388E-05
1.15000000000E+09,+1.54139265881E-05,+8.53866606265E-05
1.15500000000E+09,+4.60461719611E-05,+4.92088435065E-05
1.16000000000E+09,+3.43223884646E-06,+3.53063361319E-05
1.16500000000E+09,+2.03992308860E-05,+4.74633022169E-05
1.17000000000E+09,-1.24275675737E-05,+5.85808907978E-05
1.17500000000E+09,+1.34050598113E-05,+6.43282766180E-05
1.18000000000E+09,+5.35486305985E-05,+5.75080045631E-05
1.18500000000E+09,+9.03103667830E-05,+6.77021007261E-05
1.19000000000E+09,+3.64381960254E-05,+8.63037037218E-05
1.19500000000E+09,+1.06202678354E-04,+9.09895423828E-05
1.20000000000E+09,+1.93691241486E-04,+4.45472767124E-05
1.20500000000E+09,+1.42921113659E-04,-5.21167061949E-05
1.21000000000E+09,+1.41279253060E-04,-7.08208829877E-05
1.21500000000E+09,+8.60976112068E-05,-9.71680202709E-05
1.22000000000E+09,+6.27782749476E-05,-7.00196512268E-05
1.22500000000E+09,+7.82984938172E-05,-8.32368448405E-05
1.23000000000E+09,+7.04699237862E-05,-3.98119979106E-05
1.23500000000E+09,+1.61290563795E-05,-8.03332863850E-05
1.24000000000E+09,+1.81015893839E-05,-8.77370424453E-05
1.24500000000E+09,+1.24131259495E-05,-6.35623256510E-05
1.25000000000E+09,+1.26518119247E-05,-1.11335369917E-04
1.25500000000E+09,-2.03544024590E-05,-1.15520451578E-04
1.26000000000E+09,-4.94473574250E-05,-6.41395522975E-05
1.26500000000E+09,-5.50293245726E-06,-6.56786273203E-05
1.27000000000E+09,-1.04784435553E-05,-5.76668302091E-05
1.27500000000E+09,-2.14124068003E-05,-8.82887317899E-05
1.28000000000E+09,-1.67044071505E-05,-1.01109044766E-04
1.28500000000E+09,-4.40766557374E-05,-5.04623246826E-05
1.29000000000E+09,-4.73498109527E-05,-1.01971090817E-04
1.29500000000E+09,-3.34447976672E-05,-8.52890891718E-05
