! CMT, C1220, 16058040, 17.2.0/1
! Date: 02/08/2018 12:14:18
! Stimulus(Hz),    S21(Real),         S21(Imag)
1.00000000000E+09,+8.97616684849E-06,-4.83706353823E-06
1.00500000000E+09,+5.16369220599E-05,-2.25617023094E-05
1.01000000000E+09,+1.64373243945E-05,+4.70750852116E-07
1.01500000000E+09,-1.56962441448E-05,-4.63784763293E-05
1.02000000000E+09,-7.27943822721E-06,+1.91400665315E-05
1.02500000000E+09,-1.08102630220E-06,-1.41573948972E-05
1.03000000000E+09,+1.29286498076E-05,-2.56729878342E-05
1.03500000000E+09,+1.00969434871E-05,-1.54700989642E-05
1.04000000000E+09,-5.69039539537E-06,-3.84262483142E-05
1.04500000000E+09,-2.26127203966E-05,-1.32428818284E-05
1.05000000000E+09,-4.08849938422E-05,-2.91034852408E-05
1.05500000000E+09,-5.12573634006E-05,+2.66176404960E-06
1.06000000000E+09,+2.84106789436E-05,+1.10883190446E-05
1.06500000000E+09,-3.41265930669E-05,-8.75697413275E-06
1.07000000000E+09,-4.83588922093E-05,-6.12521761975E-05
1.07500000000E+09,-2.07565882674E-05,+5.55069027982E-07
1.08000000000E+09,-3.38417860635E-05,+2.97072967761E-05
1.08500000000E+09,-2.17013708879E-05,+1.80034840504E-05
1.09000000000E+09,+1.12895180842E-05,+1.23010250156E-05
1.09500000000E+09,-2.50534532520E-05,+5.07411556830E-06
1.10000000000E+09,-1.75752918756E-05,+3.19074891681E-05
1.10500000000E+09,-3.41050441872E-05,+5.04104407037E-06
1.11000000000E+09,-3.68241562317E-05,+5.43083291098E-05
1.11500000000E+09,-2.19904860930E-05,-6.07429156370E-06
1.12000000000E+09,+2.92737626448E-06,+3.23301104449E-05
1.12500000000E+09,-4.17451808031E-05,+1.81398075378E-05
1.13000000000E+09,+1.29573249363E-05,+2.17534351840E-05
1.13500000000E+09,+5.20906507372E-05,+4.21654312892E-05
1.14000000000E+09,-1.50526595436E-05,+2.25932556381E-05
1.14500000000E+09,+6.95246986530E-06,+2.94238802432E-05
1.15000000000E+09,+3.25569851035E-05,-1.07221815762E-05
1.15500000000E+09,+1.54603961735E-05,+1.57359910749E-05
1.16000000000E+09,+1.27958668461E-05,+6.27565916114E-05
1.16500000000E+09,-6.85425189219E-07,+5.49732986596E-06
1.17000000000E+09,+1.95427538860E-05,+3.36979738506E-05
1.17500000000E+09,+2.77073524844E-05,-3.09757990312E-08
1.18000000000E+09,+7.22750573377E-06,+6.01416367776E-05
1.18500000000E+09,+5.91253316191E-05,+8.04316734509E-05
1.19000000000E+09,+3.94140622007E-05,+2.73551355744E-05
1.19500000000E+09,+5.41673403755E-05,+3.16049987944E-05
1.20000000000E+09,+9.25502941233E-05,+1.88837749893E-05
1.20500000000E+09,+1.26947147128E-04,-2.02451748239E-05
1.21000000000E+09,+9.57204025502E-05,-8.13149214155E-05
1.21500000000E+09,+4.79488115524E-05,-7.51225797421E-05
1.22000000000E+09,+4.51826456714E-05,-8.78109458026E-05
1.22500000000E+09,+1.01729174945E-05,-5.43048571628E-05
1.23000000000E+09,+1.39336885661E-05,-5.11611713881E-05
1.23500000000E+09,+2.83814915002E-05,-6.26137272145E-05
1.24000000000E+09,+5.15350011250E-05,-2.97555805075E-05
1.24500000000E+09,+4.05780173323E-06,-5.82052173543E-05
1.25000000000E+09,+8.66112604363E-05,-1.07612315404E-04
1.25500000000E+09,-2.74471492094E-05,-5.60995932484E-05
1.26000000000E+09,+4.88771083526E-06,-1.05000981311E-04
1.26500000000E+09,+1.86651426432E-05,-9.63042993293E-05
1.27000000000E+09,+3.57378065361E-05,-1.14939703002E-04
1.27500000000E+09,-4.70864678023E-05,-1.18928015105E-04
1.28000000000E+09,-1.05299672143E-05,-1.13814209867E-04
1.28500000000E+09,-7.17672655698E-05,-6.25989552295E-05
1.29000000000E+09,-7.74719348947E-05,-9.92696193272E-05
1.29500000000E+09,-9.60276963605E-05,-6.43741654012E-05
1.30000000000E+09,-9.22303493070E-05,-8.89555335387E-05
1.30500000000E+09,-1.36247695925E-04,-1.10743508813E-04
1.31000000000E+09,-1.33002696670E-04,-5.73691366958E-05
1.31500000000E+09,-1.48325376323E-04,-3.55479860825E-05
1.32000000000E+09,-1.22756151808E-04,-4.57052537958E-05
1.32500000000E+09,-1.15369001433E-04,-1.51085550825E-05
1.33000000000E+09,-1.53891082249E-04,-5.82377652780E-05
1.33500000000E+09,-1.66786653383E-04,-1.46518439532E-05
1.34000000000E+09,-1.89629743687E-04,-9.66964014811E-06
1.34500000000E+09,-2.00286973021E-04,+3.00410048254E-05
1.35000000000E+09,-1.89472328002E-04,+1.04482371719E-04
1.35500000000E+09,-2.03305084186E-04,+9.13322924091E-05
1.36000000000E+09,-2.06075195965E-04,+1.19202162950E-04
1.36500000000E+09,-2.33940771006E-04,+1.18947495014E-04
1.37000000000E+09,-3.01266471048E-04,+1.81111506305E-04
1.37500000000E+09,-2.86799572942E-04,+2.81757225441E-04
1.38000000000E+09,-2.14892070778E-04,+3.47046007846E-04
1.38500000000E+09,-1.17265833427E-04,+3.99105813586E-04
1.39000000000E+09,-3.96865392531E-05,+4.04892596623E-04
1.39500000000E+09,-4.39485711540E-05,+4.49778494324E-04
1.40000000000E+09,-1.67444949926E-05,+4.27492356729E-04
1.40500000000E+09,-4.25366169651E-05,+5.03735358081E-04
1.41000000000E+09,+3.88118616191E-05,+6.51256548774E-04
1.41500000000E+09,+2.42261385011E-04,+7.34639411983E-04
1.42000000000E+09,+4.42649550991E-04,+6.50655057577E-04
1.42500000000E+09,+5.25523979237E-04,+6.25627706185E-04
1.43000000000E+09,+7.19647919291E-04,+5.72089779655E-04
1.43500000000E+09,+8.07833338050E-04,+5.01227889557E-04
1.44000000000E+09,+9.48550374318E-04,+3.42125175636E-04
1.44500000000E+09,+1.08808203775E-03,+1.96639504368E-04
1.45000000000E+09,+1.17602643100E-03,+8.70974651141E-05
1.45500000000E+09,+1.28755554856E-03,-6.23539891056E-05
1.46000000000E+09,+1.54625775910E-03,-2.09433952005E-04
1.46500000000E+09,+1.93840066509E-03,-6.52122259959E-04
1.47000000000E+09,+1.75604085199E-03,-1.64967025580E-03
1.47500000000E+09,+1.22398245420E-03,-2.09752652772E-03
1.48000000000E+09,+6.14727463790E-04,-2.40736712519E-03
1.48500000000E+09,+2.23229107021E-04,-2.43010102526E-03
1.49000000000E+09,+1.25159955554E-04,-2.50136465014E-03
1.49500000000E+09,-4.92193615788E-04,-3.35927476731E-03
1.50000000000E+09,-2.08015408753E-03,-3.55327432361E-03
1.50500000000E+09,-3.51773777660E-03,-2.75860620606E-03
1.51000000000E+09,-4.54523741046E-03,-9.76946082302E-04
1.51500000000E+09,-4.08659183494E-03,+6.04804670435E-04
1.52000000000E+09,-3.40893631239E-03,+1.22623643544E-03
1.52500000000E+09,-3.37154154594E-03,+2.11324616126E-03
1.53000000000E+09,-2.33048422005E-03,+3.35147456816E-03
1.53500000000E+09,-7.74432272448E-04,+3.24568615086E-03
1.54000000000E+09,-7.64965404049E-04,+2.78612212046E-03
1.54500000000E+09,+1.62303491044E-04,+3.57733388731E-03
1.55000000000E+09,+1.57545941606E-03,+3.02763126162E-03
1.55500000000E+09,+2.31369934075E-03,+1.83535290590E-03
1.56000000000E+09,+1.93863639089E-03,+7.07971543202E-04
1.56500000000E+09,+1.18226919900E-03,+5.12318331113E-04
1.57000000000E+09,+1.49605589831E-03,+6.53316608246E-04
1.57500000000E+09,+1.49460803248E-03,+4.43823140807E-04
1.58000000000E+09,+1.55408937074E-03,-3.73037394139E-05
1.58500000000E+09,+1.46493471626E-03,-3.14698537384E-04
1.59000000000E+09,+1.23168004977E-03,-5.04082306283E-04
1.59500000000E+09,+9.19790154371E-04,-9.14747451571E-04
1.60000000000E+09,+5.04474009480E-04,-7.08557639152E-04
1.60500000000E+09,+5.14753335436E-04,-6.00533394932E-04
1.61000000000E+09,+4.89550630086E-04,-7.02061282681E-04
1.61500000000E+09,+4.07180935135E-04,-7.73671081053E-04
1.62000000000E+09,+6.67099576137E-05,-8.31319728340E-04
1.62500000000E+09,-1.16997063970E-04,-6.42077164986E-04
1.63000000000E+09,-1.15254495620E-04,-5.12523029716E-04
1.63500000000E+09,-1.28884152647E-04,-5.09813768795E-04
1.64000000000E+09,-2.02257466611E-04,-3.07588685801E-04
1.64500000000E+09,-2.34871192405E-04,-2.43406979032E-04
1.65000000000E+09,-1.35772354449E-04,-2.01501253165E-04
1.65500000000E+09,-5.81931139980E-05,-2.22588585656E-04
1.66000000000E+09,-7.64841799134E-05,-2.35435481576E-04
1.66500000000E+09,-8.79495229967E-05,-3.40096091040E-04
1.67000000000E+09,-2.50754386212E-04,-2.50467450232E-04
1.67500000000E+09,-2.37455080436E-04,-1.53435615029E-04
1.68000000000E+09,-2.00811409830E-04,-1.37935321120E-04
1.68500000000E+09,-1.39024559398E-04,-1.18995315979E-04
1.69000000000E+09,-1.42048680019E-04,-1.51682919760E-04
1.69500000000E+09,-2.18253853669E-04,-1.58905325321E-04
1.70000000000E+09,-2.23374378691E-04,-1.13133242462E-04
1.70500000000E+09,-3.23418412240E-04,-1.12825395366E-04
1.71000000000E+09,-2.58562511791E-04,-1.53778306321E-05
1.71500000000E+09,-2.72581146954E-04,+5.30294056942E-06
1.72000000000E+09,-2.48805942395E-04,+7.20693932554E-05
1.72500000000E+09,-2.04508676132E-04,+1.29682973123E-05
