! CMT, C1220, 16058040, 17.2.0/1
! Date: 02/08/2018 11:52:05
! Stimulus(Hz),    S21(Real),         S21(Imag)
1.00000000000E+09,-2.45147035321E-05,-4.62617016847E-05
1.00500000000E+09,-1.33098062232E-05,-1.08942270261E-05
1.01000000000E+09,+1.63770189531E-06,+3.13656234588E-07
1.01500000000E+09,-3.16555644807E-05,-1.71182246738E-05
1.02000000000E+09,-5.70970867687E-05,-4.70803472022E-06
1.02500000000E+09,-2.63328614953E-05,-9.44011496613E-06
1.03000000000E+09,+2.35151326340E-05,-5.63185245709E-05
1.03500000000E+09,+1.01335682559E-05,+8.34301817180E-06
1.04000000000E+09,-2.75126677308E-06,-1.18166917635E-05
1.04500000000E+09,-7.93339532120E-06,-1.73624619025E-05
1.05000000000E+09,-9.03871600886E-06,-4.08302911327E-05
1.05500000000E+09,-5.44648577952E-06,-5.28305908212E-06
1.06000000000E+09,-6.79907969915E-05,-3.97891874186E-05
1.06500000000E+09,-2.82213481651E-05,-8.61769528329E-06
1.07000000000E+09,+6.93249353280E-06,-6.86929505555E-06
1.07500000000E+09,+4.76311979421E-05,+3.07676323857E-05
1.08000000000E+09,-1.61403011031E-06,+1.42026721496E-05
1.08500000000E+09,-4.37117917713E-05,+3.27852293880E-05
1.09000000000E+09,-6.84048338396E-05,+3.72055987069E-05
1.09500000000E+09,-4.86105376971E-06,+2.83722353994E-05
1.10000000000E+09,+4.58965387757E-06,-6.95228193560E-06
1.10500000000E+09,-4.05067267076E-06,+2.97729435784E-05
1.11000000000E+09,+1.30237193738E-05,+2.76509782203E-05
1.11500000000E+09,+2.01316411002E-05,-1.74625946128E-05
1.12000000000E+09,+7.36609012348E-06,-8.91862281418E-06
1.12500000000E+09,-2.56198215207E-06,+3.48006764379E-05
1.13000000000E+09,-6.61881887713E-06,+3.09026262392E-05
1.13500000000E+09,+6.34160828598E-06,+3.39914020770E-05
1.14000000000E+09,+1.98408261773E-05,+1.63770648501E-05
1.14500000000E+09,+1.04312614602E-06,-9.97043770997E-07
1.15000000000E+09,+2.17890413133E-05,+4.50841434467E-05
1.15500000000E+09,-2.37959570372E-05,+2.35131836055E-05
1.16000000000E+09,+2.14862358884E-07,+3.78020396792E-05
1.16500000000E+09,+3.87656436779E-05,+2.70675088965E-05
1.17000000000E+09,+2.49331360320E-05,+4.24354044943E-05
1.17500000000E+09,+1.49523658799E-05,+2.16827299023E-05
1.18000000000E+09,+4.65559359740E-05,+4.90337687912E-05
1.18500000000E+09,+5.49567569984E-05,+1.82283174505E-05
1.19000000000E+09,+7.24619355278E-05,+6.91030944343E-05
1.19500000000E+09,+3.03434895064E-05,-9.61007402535E-06
1.20000000000E+09,+1.27653083889E-04,+2.97820756684E-05
1.20500000000E+09,+1.47959516812E-04,-8.56974264635E-05
1.21000000000E+09,+6.90927025062E-05,-7.11059738780E-05
1.21500000000E+09,+4.34100836626E-05,-7.00733248113E-05
1.22000000000E+09,+2.83519085416E-05,-6.76081223760E-06
1.22500000000E+09,+6.16141880313E-05,-4.17479777321E-05
1.23000000000E+09,+5.78726265205E-05,-4.32201261559E-05
1.23500000000E+09,+2.22903504243E-05,-3.64103238606E-05
1.24000000000E+09,+4.79922508124E-05,-7.31047053311E-05
1.24500000000E+09,+3.26237295367E-05,-1.36352752758E-05
1.25000000000E+09,+4.99700747452E-05,-8.38755941698E-05
1.25500000000E+09,+2.71989101451E-05,-5.60334964772E-05
1.26000000000E+09,+5.91314649770E-06,-1.03391317935E-04
1.26500000000E+09,-2.37195118087E-05,-6.18893545409E-05
1.27000000000E+09,+1.73126075828E-05,-7.13392546159E-05
1.27500000000E+09,-4.52064934578E-05,-6.82990952474E-05
1.28000000000E+09,-2.24689112148E-05,-1.02203540843E-04
1.28500000000E+09,-3.30033499683E-05,-8.67906178763E-05
1.29000000000E+09,-1.33266711909E-05,-6.97621647854E-05
1.29500000000E+09,-3.69651072828E-05,-8.04466747272E-05
1.30000000000E+09,-6.81291500815E-05,-1.12077214648E-04
1.30500000000E+09,-7.91978050601E-05,-9.95259296448E-05
1.31000000000E+09,-9.18381688194E-05,-7.02595524094E-05
1.31500000000E+09,-8.01595924479E-05,-7.87260729361E-05
1.32000000000E+09,-8.89148150927E-05,-3.83156781043E-05
1.32500000000E+09,-1.13028258869E-04,-7.61286038973E-05
1.33000000000E+09,-1.14190595617E-04,-8.34208181154E-05
1.33500000000E+09,-1.63839022184E-04,-4.08159599171E-05
1.34000000000E+09,-1.76470944980E-04,-4.15846090677E-05
1.34500000000E+09,-2.07001300333E-04,-3.28580997869E-05
1.35000000000E+09,-2.09396589011E-04,+2.93996687631E-05
1.35500000000E+09,-2.46692976972E-04,+8.38975102898E-05
1.36000000000E+09,-2.34749686165E-04,+5.10928706816E-05
1.36500000000E+09,-2.99629779831E-04,+4.39176289304E-05
1.37000000000E+09,-3.33641017854E-04,+1.69337529368E-04
1.37500000000E+09,-3.26343630783E-04,+3.02747270129E-04
1.38000000000E+09,-2.43514027058E-04,+3.23387664309E-04
1.38500000000E+09,-2.06052687782E-04,+3.98761317689E-04
1.39000000000E+09,-1.09019589122E-04,+3.84675068072E-04
1.39500000000E+09,-9.51716508759E-05,+4.49617109791E-04
1.40000000000E+09,-7.39903689528E-05,+5.04183227805E-04
1.40500000000E+09,-5.40284815433E-05,+5.36819720582E-04
1.41000000000E+09,+2.83509897228E-05,+6.28773082174E-04
1.41500000000E+09,+2.31321650803E-04,+7.42249225165E-04
1.42000000000E+09,+4.24102458139E-04,+6.35176264716E-04
1.42500000000E+09,+4.38682576778E-04,+6.78780968841E-04
1.43000000000E+09,+6.77855332030E-04,+6.78619235157E-04
1.43500000000E+09,+8.86861165178E-04,+5.15253846655E-04
1.44000000000E+09,+9.53114095727E-04,+3.77152482970E-04
1.44500000000E+09,+1.07214366018E-03,+2.38485984057E-04
1.45000000000E+09,+1.15140750114E-03,+1.10705782989E-04
1.45500000000E+09,+1.28192558464E-03,-5.12681849329E-06
1.46000000000E+09,+1.51679447776E-03,-1.71382905937E-04
1.46500000000E+09,+1.93524939236E-03,-6.08210831514E-04
1.47000000000E+09,+1.69772827917E-03,-1.60345666758E-03
1.47500000000E+09,+1.14216490702E-03,-1.87544512983E-03
1.48000000000E+09,+7.95842335042E-04,-2.24405749062E-03
1.48500000000E+09,+1.54934873051E-04,-2.36965626664E-03
1.49000000000E+09,-1.86458416259E-05,-2.18157527467E-03
1.49500000000E+09,-9.40851592810E-05,-3.12049694378E-03
1.50000000000E+09,-2.01762443917E-03,-3.62522763555E-03
1.50500000000E+09,-3.52183497791E-03,-2.44891593135E-03
1.51000000000E+09,-4.18659036679E-03,-6.73027098300E-04
1.51500000000E+09,-3.41738573616E-03,+6.86005653338E-04
1.52000000000E+09,-2.73551695459E-03,+1.07173613297E-03
1.52500000000E+09,-2.78453370092E-03,+1.76239276986E-03
1.53000000000E+09,-1.82055671675E-03,+2.56976808854E-03
1.53500000000E+09,-9.88911490821E-04,+2.26012648713E-03
1.54000000000E+09,-9.53958346826E-04,+2.48398583556E-03
1.54500000000E+09,+2.93013450027E-05,+2.82864030907E-03
1.55000000000E+09,+1.02184531902E-03,+2.39668411013E-03
1.55500000000E+09,+1.69323237969E-03,+1.56746698006E-03
1.56000000000E+09,+1.23720685580E-03,+6.87757612430E-04
1.56500000000E+09,+7.67202917852E-04,+6.35686687520E-04
1.57000000000E+09,+9.91370352168E-04,+7.24246197512E-04
1.57500000000E+09,+8.92477543012E-04,+5.40798990226E-04
1.58000000000E+09,+9.86161057359E-04,+3.87685472482E-04
1.58500000000E+09,+1.13865815106E-03,+3.11822090972E-04
1.59000000000E+09,+1.16148888900E-03,+5.19823632504E-05
1.59500000000E+09,+9.09275109001E-04,-4.34315715552E-04
1.60000000000E+09,+5.22374854852E-04,-1.78755162709E-04
1.60500000000E+09,+7.47340706795E-04,-7.33694636935E-05
1.61000000000E+09,+7.96336653409E-04,-3.54215562924E-04
1.61500000000E+09,+7.75065053958E-04,-5.24579603612E-04
1.62000000000E+09,+4.61374771245E-04,-7.08676082153E-04
1.62500000000E+09,+2.82006506615E-04,-6.31025202002E-04
1.63000000000E+09,+2.40310090238E-04,-5.11820017283E-04
1.63500000000E+09,+2.01313236884E-04,-6.18955455677E-04
1.64000000000E+09,+1.10357572475E-04,-5.46797500456E-04
1.64500000000E+09,-1.68767965106E-05,-5.18379024428E-04
1.65000000000E+09,+2.16882446110E-05,-4.60170978077E-04
1.65500000000E+09,-4.27096617753E-05,-4.70092692079E-04
1.66000000000E+09,-7.37343437612E-06,-4.62569086590E-04
1.66500000000E+09,-1.06353347258E-04,-5.39915466561E-04
1.67000000000E+09,-2.87571951564E-04,-4.73923916310E-04
1.67500000000E+09,-2.93251333264E-04,-2.90598155859E-04
1.68000000000E+09,-2.89987702410E-04,-2.75572891829E-04
1.68500000000E+09,-2.76397326912E-04,-2.98839696619E-04
1.69000000000E+09,-2.73192877968E-04,-2.30047139177E-04
1.69500000000E+09,-3.18598862673E-04,-2.32205180636E-04
1.70000000000E+09,-3.83439072276E-04,-1.52008688301E-04
1.70500000000E+09,-4.55791063935E-04,-1.09020894504E-04
1.71000000000E+09,-3.98645305909E-04,-2.56167256408E-05
1.71500000000E+09,-3.70600493746E-04,+6.69578307413E-05
1.72000000000E+09,-2.45247030862E-04,+9.55667804985E-05
1.72500000000E+09,-2.80781502602E-04,+7.08096783333E-05
1.73000000000E+09,-3.34384937350E-04,+1.04723929644E-04
1.73500000000E+09,-3.13352265130E-04,+1.49688383016E-04
1.74000000000E+09,-2.75498125596E-04,+2.05308589815E-04
1.74500000000E+09,-1.78946285383E-04,+2.80479677476E-04
1.75000000000E+09,-1.54707040196E-04,+2.48350846978E-04
1.75500000000E+09,-1.32795924470E-04,+2.28093447325E-04
1.76000000000E+09,-7.95693102236E-05,+2.29475984930E-04
1.76500000000E+09,-5.97253487284E-05,+2.13410311037E-04
1.77000000000E+09,-6.73352609521E-05,+1.93672602249E-04
1.77500000000E+09,-2.39522206168E-07,+2.26862749975E-04
1.78000000000E+09,+1.04434537489E-05,+2.50287837843E-04
1.78500000000E+09,+6.44138342107E-05,+2.14015975482E-04
1.79000000000E+09,+9.04901530517E-05,+1.66213298207E-04
1.79500000000E+09,+8.32135818043E-05,+1.12297696113E-04
1.80000000000E+09,+1.41194715530E-04,+1.00213432345E-04
1.80500000000E+09,+6.72589323405E-05,+1.15537073472E-04
1.81000000000E+09,+1.20967590409E-04,+3.24935751028E-04
1.81500000000E+09,+1.40388822630E-04,+1.68411858318E-04
1.82000000000E+09,+2.59207690269E-04,+1.96601404460E-04
1.82500000000E+09,+1.44981713274E-04,+6.50813678157E-05
1.83000000000E+09,+7.41385253294E-05,+8.83575466064E-05
1.83500000000E+09,+2.66273162281E-05,+1.32222354173E-04
1.84000000000E+09,+1.22868149277E-04,+6.54266324964E-05
1.84500000000E+09,+1.02393145438E-04,+3.40732926019E-05
1.85000000000E+09,+1.13959775366E-04,+3.04926239427E-05
1.85500000000E+09,+1.51292645190E-04,+3.43440124448E-05
1.86000000000E+09,+1.38307346996E-04,+6.13694820775E-06
1.86500000000E+09,+1.43374440306E-04,-2.85162145290E-06
1.87000000000E+09,+8.20068398260E-05,-8.16871086944E-06
1.87500000000E+09,+1.60312242807E-04,-1.84047181887E-05
1.88000000000E+09,+1.61157852147E-04,-9.17800250217E-05
1.88500000000E+09,+1.39686272890E-04,-1.03827376223E-04
1.89000000000E+09,+1.07577450720E-04,-1.16726431064E-04
1.89500000000E+09,+6.34650166533E-05,-7.17629999665E-05
1.90000000000E+09,+1.12199018952E-04,-7.39869191571E-05
1.90500000000E+09,+1.16741929133E-04,-6.96280360556E-05
1.91000000000E+09,+1.08250916635E-04,-1.08891877216E-04
1.91500000000E+09,+4.52289564454E-05,-1.90911399006E-04
1.92000000000E+09,-3.90718571898E-05,-1.77532974390E-04
1.92500000000E+09,-2.98761738375E-05,-8.32486403258E-05
1.93000000000E+09,-2.74578168166E-05,-8.78216791068E-05
1.93500000000E+09,-4.83200952928E-05,-7.75470943952E-05
1.94000000000E+09,+4.55713110331E-06,-1.21121733255E-04
1.94500000000E+09,-4.22941346508E-05,-1.02828429244E-04
1.95000000000E+09,-3.83260767522E-05,-1.09519956001E-04
1.95500000000E+09,-6.47406328237E-05,-7.01092946608E-05
1.96000000000E+09,-3.92123323788E-05,-3.37877835410E-05
1.96500000000E+09,-4.24696178911E-05,-7.96843444559E-05
1.97000000000E+09,-6.23515403739E-05,-9.20938084848E-05
1.97500000000E+09,-8.20212452071E-05,-3.54485068743E-05
1.98000000000E+09,-4.33370863303E-05,-2.13178617327E-05
1.98500000000E+09,-1.04845739868E-05,-8.56312314489E-05
1.99000000000E+09,-1.02566522608E-04,-8.12146070848E-05
1.99500000000E+09,-1.14259087771E-04,-2.44983556157E-05
2.00000000000E+09,-1.14869153499E-04,-1.98584673909E-05
