! CMT, C1220, 16058040, 17.2.0/1
! Date: 26/07/2018 15:11:21
! Stimulus(Hz),    S21(dB),           S21(°)
1.00000000000E+09,-9.09646441649E+01,+1.75411419134E+02
1.00500000000E+09,-8.93143201307E+01,+8.04895623360E+01
1.01000000000E+09,-9.55152589698E+01,-9.84389763865E+01
1.01500000000E+09,-9.16973041507E+01,+1.07918311251E+02
1.02000000000E+09,-8.97836777830E+01,-1.12293156638E+02
1.02500000000E+09,-1.12505975545E+02,+9.41212364766E+00
1.03000000000E+09,-8.55434402524E+01,-1.40633375024E+02
1.03500000000E+09,-1.00496224350E+02,+2.91644700869E+01
1.04000000000E+09,-8.77056068278E+01,+1.18897343416E+02
1.04500000000E+09,-9.41174122723E+01,+1.77669319471E+02
1.05000000000E+09,-9.42548487368E+01,+6.54403121460E+01
1.05500000000E+09,-9.08723556028E+01,+7.70304768819E+01
1.06000000000E+09,-9.41679138160E+01,-1.56693579662E+02
1.06500000000E+09,-8.69960019310E+01,+1.74762380084E+02
1.07000000000E+09,-9.41516398805E+01,-3.07123119133E+01
1.07500000000E+09,-9.21889728347E+01,-6.82030771290E+01
1.08000000000E+09,-8.44841637840E+01,-1.58221357127E+02
1.08500000000E+09,-9.52117755605E+01,+1.63558657643E+02
1.09000000000E+09,-8.84277658310E+01,+1.39399315024E+02
1.09500000000E+09,-9.02108853090E+01,-7.15920713156E+01
1.10000000000E+09,-9.42849998229E+01,-1.43723777658E+02
1.10500000000E+09,-8.35046181201E+01,+1.27624866139E+02
1.11000000000E+09,-8.67538492684E+01,+7.73002557173E+01
1.11500000000E+09,-9.74892555222E+01,+1.69166456563E+02
1.12000000000E+09,-8.93448528071E+01,-1.67096197466E+02
1.12500000000E+09,-1.01091339544E+02,+8.49596974909E+01
1.13000000000E+09,-8.65890758551E+01,+7.26992218417E+01
1.13500000000E+09,-8.93677122093E+01,+1.21975739612E+02
1.14000000000E+09,-9.73099005465E+01,+1.17712774427E+02
1.14500000000E+09,-9.03242944580E+01,+1.21822877612E+02
1.15000000000E+09,-9.81378973838E+01,+7.48844327425E+01
1.15500000000E+09,-8.77268757643E+01,+8.29887887957E+01
1.16000000000E+09,-8.97997501801E+01,+5.68793744927E+01
1.16500000000E+09,-1.06294337656E+02,-1.11849447938E+02
1.17000000000E+09,-9.05598414035E+01,+7.07562700695E+01
1.17500000000E+09,-8.37939395500E+01,+1.07587919481E+02
1.18000000000E+09,-8.51479613752E+01,+9.65706876635E+01
1.18500000000E+09,-8.32043931113E+01,+1.34314474166E+02
1.19000000000E+09,-8.08903534220E+01,+1.09135597078E+02
1.19500000000E+09,-7.61973727605E+01,+5.41700916597E+01
1.20000000000E+09,-7.66953673296E+01,+2.65269124229E+01
1.20500000000E+09,-7.83550819660E+01,+1.48772257990E+01
1.21000000000E+09,-8.08468248700E+01,-2.66864004127E+01
1.21500000000E+09,-8.18396210382E+01,-4.53526940635E+01
1.22000000000E+09,-8.84784053421E+01,-3.24010707364E+01
1.22500000000E+09,-8.49423864665E+01,-2.48036711066E+01
1.23000000000E+09,-8.55394234424E+01,-5.02108619022E+01
1.23500000000E+09,-8.55480818396E+01,-2.53023375753E+01
1.24000000000E+09,-8.33176571725E+01,-4.36166945759E+01
1.24500000000E+09,-8.73806928183E+01,-3.69768581868E+01
1.25000000000E+09,-8.31850293596E+01,-7.18422562430E+01
1.25500000000E+09,-9.20475558782E+01,-7.67985499932E+01
1.26000000000E+09,-8.55273260666E+01,-3.65765590904E+01
1.26500000000E+09,-8.60710795555E+01,-6.71726565934E+01
1.27000000000E+09,-9.15223458949E+01,-5.04738080128E+01
1.27500000000E+09,-8.25683340436E+01,-7.56507130297E+01
1.28000000000E+09,-8.58879694130E+01,-8.87326360651E+01
1.28500000000E+09,-8.35219842001E+01,-1.31435730760E+02
1.29000000000E+09,-8.26682470443E+01,-1.13813612019E+02
1.29500000000E+09,-8.73463156415E+01,-1.09651848644E+02
1.30000000000E+09,-7.76456077761E+01,-1.00104628141E+02
1.30500000000E+09,-7.94301195960E+01,-1.24436200252E+02
1.31000000000E+09,-7.57096086209E+01,-1.18035324327E+02
1.31500000000E+09,-7.55572917343E+01,-1.36569178620E+02
1.32000000000E+09,-7.59408755982E+01,-1.35270076118E+02
1.32500000000E+09,-7.84768435031E+01,-1.44151997989E+02
1.33000000000E+09,-7.85999216602E+01,-1.33306288962E+02
1.33500000000E+09,-7.34903662618E+01,-1.56545555772E+02
1.34000000000E+09,-7.22228611136E+01,-1.64171675548E+02
1.34500000000E+09,-7.48926600290E+01,+1.78887509252E+02
1.35000000000E+09,-7.58650872787E+01,+1.79308277510E+02
1.35500000000E+09,-7.35405912163E+01,+1.72257596096E+02
1.36000000000E+09,-7.25616257437E+01,+1.54740482618E+02
1.36500000000E+09,-7.17533568842E+01,+1.37182266338E+02
1.37000000000E+09,-7.36698480379E+01,+1.25917200611E+02
1.37500000000E+09,-7.25720608407E+01,+1.37791459916E+02
1.38000000000E+09,-7.09927811054E+01,+1.34921535752E+02
1.38500000000E+09,-7.16570366775E+01,+1.19155495594E+02
1.39000000000E+09,-7.16018340691E+01,+1.16789594111E+02
1.39500000000E+09,-7.18694793515E+01,+1.20827182990E+02
1.40000000000E+09,-7.08061640161E+01,+1.09204373315E+02
1.40500000000E+09,-6.89298626596E+01,+1.26938606013E+02
1.41000000000E+09,-6.63906205914E+01,+1.00679543430E+02
1.41500000000E+09,-6.65167762698E+01,+8.75206139235E+01
1.42000000000E+09,-6.55808464397E+01,+8.17117466451E+01
1.42500000000E+09,-6.51989746838E+01,+6.87448257596E+01
1.43000000000E+09,-6.37120189551E+01,+6.61712510343E+01
1.43500000000E+09,-6.25565933726E+01,+5.15958365095E+01
1.44000000000E+09,-6.24809409076E+01,+4.19336964891E+01
1.44500000000E+09,-6.17708445945E+01,+3.84067623155E+01
1.45000000000E+09,-5.98276033547E+01,+2.28207191070E+01
1.45500000000E+09,-6.02259212645E+01,+1.77182632850E+01
1.46000000000E+09,-5.87458486352E+01,+1.17756336356E+01
1.46500000000E+09,-5.72484798258E+01,-4.74474416886E+00
1.47000000000E+09,-5.55015467898E+01,-1.18630322879E+01
1.47500000000E+09,-5.35178772152E+01,-3.09445138608E+01
