! CMT, C1220, 16058040, 17.2.0/1
! Date: 26/07/2018 15:10:17
! Stimulus(Hz),    S21(dB),           S21(°)
1.00000000000E+09,-9.59765174391E+01,-9.78024776091E+01
1.00500000000E+09,-9.66147630820E+01,-3.70045052289E+01
1.01000000000E+09,-8.78576101782E+01,-1.14565376156E+02
1.01500000000E+09,-8.96485720573E+01,+1.22927185724E+02
1.02000000000E+09,-9.09431129364E+01,-1.29638022095E+02
1.02500000000E+09,-9.55035778462E+01,+4.46767627472E+01
1.03000000000E+09,-9.31942055457E+01,+4.74488762839E+01
1.03500000000E+09,-9.09740134588E+01,-6.27722839570E+01
1.04000000000E+09,-8.84686322920E+01,-1.47972302009E+02
1.04500000000E+09,-9.22917782365E+01,-6.43456466238E+01
1.05000000000E+09,-1.01448239446E+02,-6.20923231019E+01
1.05500000000E+09,-8.61766865074E+01,-8.17963321733E+01
1.06000000000E+09,-8.58940162229E+01,-1.06655525860E+02
1.06500000000E+09,-9.26597758944E+01,-1.12474504149E+02
1.07000000000E+09,-9.02385596977E+01,-1.73408542881E+02
1.07500000000E+09,-8.44655258797E+01,-1.12168944953E+02
1.08000000000E+09,-1.00983177745E+02,+5.16037027835E+01
1.08500000000E+09,-8.84105543920E+01,-1.67147521869E+01
1.09000000000E+09,-8.24505991498E+01,+1.50994056360E+02
1.09500000000E+09,-8.64738543880E+01,+1.59960605873E+02
1.10000000000E+09,-8.38299643176E+01,+1.64848612213E+02
1.10500000000E+09,-8.73485964311E+01,+6.01054852253E+01
1.11000000000E+09,-8.91440024960E+01,+1.28808301329E+02
1.11500000000E+09,-8.54920817388E+01,+2.43303961206E+01
1.12000000000E+09,-8.84961888401E+01,+1.65654510820E+02
1.12500000000E+09,-8.92244609688E+01,+1.06432830745E+02
1.13000000000E+09,-8.34424315402E+01,+1.00650773249E+02
1.13500000000E+09,-8.83329716558E+01,+1.48877446235E+02
1.14000000000E+09,-8.53996790999E+01,+1.15129283385E+02
1.14500000000E+09,-9.14389901379E+01,+1.23659352202E+02
1.15000000000E+09,-8.95254004290E+01,+1.44016297363E+02
1.15500000000E+09,-9.21817467612E+01,-6.67540245260E+01
1.16000000000E+09,-9.10982465122E+01,+9.71375795057E+00
1.16500000000E+09,-9.07278358105E+01,+6.80590122345E+01
1.17000000000E+09,-8.45177932079E+01,+1.09210260174E+02
1.17500000000E+09,-8.45399554315E+01,+8.73969862549E+01
1.18000000000E+09,-8.74438356481E+01,+1.24182035055E+02
1.18500000000E+09,-8.51692323038E+01,+5.92246529950E+01
1.19000000000E+09,-7.84973466323E+01,+8.66786719194E+01
1.19500000000E+09,-7.75098507098E+01,+6.04855298996E+01
1.20000000000E+09,-7.49338243176E+01,+1.02524658752E+01
1.20500000000E+09,-7.83647344539E+01,-4.66956503425E+00
1.21000000000E+09,-7.86009997647E+01,-1.45670432936E+01
1.21500000000E+09,-7.90252956768E+01,-2.44480769977E+01
1.22000000000E+09,-7.99294420239E+01,-5.21188554564E+01
1.22500000000E+09,-7.97033002390E+01,-7.06346788293E+01
1.23000000000E+09,-8.77466565124E+01,-1.02670227188E+00
1.23500000000E+09,-7.92701979819E+01,-2.10941675008E+01
1.24000000000E+09,-7.89459529717E+01,-4.11348496095E+01
1.24500000000E+09,-8.02432615486E+01,-7.39194727828E+01
1.25000000000E+09,-8.35199526551E+01,-9.58544592225E+01
1.25500000000E+09,-7.92645447085E+01,-9.32691351408E+01
1.26000000000E+09,-8.44536199600E+01,-1.12659193136E+02
1.26500000000E+09,-8.32798546458E+01,-1.23693372310E+02
1.27000000000E+09,-8.21628716640E+01,-1.15497233617E+02
1.27500000000E+09,-8.01676187995E+01,-1.13600521185E+02
1.28000000000E+09,-8.11158900208E+01,-8.70838684927E+01
1.28500000000E+09,-7.83357836675E+01,-1.26111726870E+02
1.29000000000E+09,-7.92543628633E+01,-1.20812232100E+02
1.29500000000E+09,-8.18219118648E+01,-1.46911637548E+02
1.30000000000E+09,-7.79462049507E+01,-1.27807653176E+02
1.30500000000E+09,-7.92781367355E+01,-1.48048140855E+02
1.31000000000E+09,-7.74963652163E+01,-1.59756565715E+02
1.31500000000E+09,-7.88976289131E+01,-1.59698534444E+02
1.32000000000E+09,-7.74113168776E+01,-1.65378683119E+02
1.32500000000E+09,-7.67108853980E+01,+1.76817919184E+02
1.33000000000E+09,-7.93658762085E+01,-1.71142522111E+02
1.33500000000E+09,-7.53082038745E+01,-1.72450496917E+02
1.34000000000E+09,-7.63267106353E+01,+1.68004416904E+02
1.34500000000E+09,-7.56481734505E+01,+1.50533754325E+02
1.35000000000E+09,-7.52286364123E+01,+1.52866671048E+02
1.35500000000E+09,-7.47398306147E+01,+1.40684303608E+02
1.36000000000E+09,-7.38783016310E+01,+1.34219644585E+02
1.36500000000E+09,-7.25084453250E+01,+1.28529528077E+02
1.37000000000E+09,-7.34133338983E+01,+1.04192104191E+02
1.37500000000E+09,-7.39588823347E+01,+1.14807927938E+02
1.38000000000E+09,-7.37736289526E+01,+1.14077055631E+02
1.38500000000E+09,-7.42290403426E+01,+1.09369683550E+02
1.39000000000E+09,-7.65834011633E+01,+9.40365220454E+01
1.39500000000E+09,-7.34759470407E+01,+8.82796119804E+01
1.40000000000E+09,-7.36499630366E+01,+9.59565561992E+01
1.40500000000E+09,-7.19548212486E+01,+9.60949172361E+01
1.41000000000E+09,-6.89631598686E+01,+8.76328571838E+01
1.41500000000E+09,-6.83200938064E+01,+6.83844917733E+01
1.42000000000E+09,-6.79577845443E+01,+5.97045066667E+01
1.42500000000E+09,-6.77432541471E+01,+5.21848910972E+01
1.43000000000E+09,-6.67048931885E+01,+4.44429029797E+01
1.43500000000E+09,-6.50156477118E+01,+2.90471841814E+01
1.44000000000E+09,-6.67962535274E+01,+1.03089078641E+01
1.44500000000E+09,-6.68120455409E+01,+2.57212257733E+01
1.45000000000E+09,-6.39671085956E+01,+1.30701552965E+01
1.45500000000E+09,-6.43392067121E+01,+4.74367251278E+00
1.46000000000E+09,-6.28656131004E+01,+6.76402638141E-01
1.46500000000E+09,-6.16143824784E+01,-2.57158748797E+01
1.47000000000E+09,-6.11522514317E+01,-2.57892569211E+01
