! CMT, C1220, 16058040, 17.2.0/1
! Date: 30/07/2018 16:25:19
! Stimulus(Hz),    S21(dB),           S21(°)
4.00000000000E+09,-5.26354059028E+01,-1.31159689031E+02
4.00500000000E+09,-5.24168889288E+01,-1.36403587057E+02
4.01000000000E+09,-5.17194006354E+01,-1.40544908091E+02
4.01500000000E+09,-5.07076671077E+01,-1.51520214820E+02
4.02000000000E+09,-5.11772575436E+01,-1.65609208056E+02
4.02500000000E+09,-5.18503920692E+01,-1.69409708736E+02
4.03000000000E+09,-5.17453090688E+01,-1.76980261456E+02
4.03500000000E+09,-5.23884662392E+01,-1.78800808510E+02
4.04000000000E+09,-5.17067553213E+01,-1.79952772702E+02
4.04500000000E+09,-5.06018295791E+01,+1.69626732499E+02
4.05000000000E+09,-5.04869121986E+01,+1.58281233257E+02
4.05500000000E+09,-5.10042168684E+01,+1.53720160694E+02
4.06000000000E+09,-5.07474002976E+01,+1.45737136693E+02
4.06500000000E+09,-5.16507363836E+01,+1.41018985183E+02
4.07000000000E+09,-5.11952633786E+01,+1.40522752862E+02
4.07500000000E+09,-5.05133818764E+01,+1.38143026485E+02
4.08000000000E+09,-4.93756015110E+01,+1.28846350988E+02
4.08500000000E+09,-4.93415114966E+01,+1.17475596793E+02
4.09000000000E+09,-4.93557233831E+01,+1.07600948219E+02
4.09500000000E+09,-5.00224929370E+01,+1.02911852637E+02
4.10000000000E+09,-5.01510854358E+01,+1.01505930914E+02
4.10500000000E+09,-4.91308296598E+01,+9.54858672964E+01
4.11000000000E+09,-4.91317498394E+01,+8.97676629834E+01
4.11500000000E+09,-4.90403909284E+01,+8.14147548832E+01
4.12000000000E+09,-4.88817916655E+01,+7.89399636532E+01
4.12500000000E+09,-4.83115039970E+01,+7.48642896510E+01
4.13000000000E+09,-4.72946091517E+01,+6.94758426824E+01
4.13500000000E+09,-4.67743535920E+01,+5.85430874765E+01
4.14000000000E+09,-4.63971973442E+01,+4.70788454865E+01
4.14500000000E+09,-4.65679960818E+01,+3.60387348246E+01
4.15000000000E+09,-4.73218990063E+01,+2.78161476299E+01
4.15500000000E+09,-4.76960722791E+01,+2.79549456879E+01
4.16000000000E+09,-4.65419294861E+01,+2.72808813255E+01
4.16500000000E+09,-4.54800407515E+01,+1.25909413956E+01
4.17000000000E+09,-4.61821430759E+01,+2.02713962422E+00
