! CMT, C1220, 16058040, 17.2.0/1
! Date: 30/07/2018 16:26:22
! Stimulus(Hz),    S21(dB),           S21(°)
4.00000000000E+09,-4.96118778725E+01,+1.40301007889E+02
4.00500000000E+09,-4.98698419892E+01,+1.25959098126E+02
4.01000000000E+09,-5.11258994120E+01,+1.17594462783E+02
4.01500000000E+09,-5.10936104281E+01,+1.16373239561E+02
4.02000000000E+09,-5.08904289541E+01,+1.13685981955E+02
4.02500000000E+09,-5.01414288015E+01,+1.09806557156E+02
4.03000000000E+09,-4.93375337221E+01,+1.01800213199E+02
4.03500000000E+09,-4.89901686549E+01,+9.24931120257E+01
4.04000000000E+09,-4.85941258203E+01,+8.36310513428E+01
4.04500000000E+09,-4.88394295559E+01,+7.75990890805E+01
4.05000000000E+09,-4.79033439251E+01,+7.02450101649E+01
4.05500000000E+09,-4.79802618464E+01,+5.71986393160E+01
4.06000000000E+09,-4.86321256362E+01,+4.86541404147E+01
4.06500000000E+09,-4.90528765007E+01,+4.36296547758E+01
4.07000000000E+09,-4.94933612155E+01,+4.21756313743E+01
4.07500000000E+09,-4.91449103607E+01,+4.25860725781E+01
4.08000000000E+09,-4.76591013332E+01,+3.92917942783E+01
4.08500000000E+09,-4.62105901929E+01,+2.81319575262E+01
4.09000000000E+09,-4.59967107007E+01,+1.25802633240E+01
4.09500000000E+09,-4.63377075606E+01,+3.11928123553E+00
4.10000000000E+09,-4.64711997130E+01,-6.01120373698E+00
4.10500000000E+09,-4.68675145883E+01,-1.21263797267E+01
4.11000000000E+09,-4.69547136030E+01,-1.82233026030E+01
4.11500000000E+09,-4.65255281291E+01,-2.14123378687E+01
4.12000000000E+09,-4.63144927818E+01,-3.00151186527E+01
4.12500000000E+09,-4.65526886311E+01,-3.73215060734E+01
4.13000000000E+09,-4.64081250502E+01,-4.07124528116E+01
4.13500000000E+09,-4.55029052141E+01,-4.84870323095E+01
4.14000000000E+09,-4.55814360048E+01,-5.74773687021E+01
4.14500000000E+09,-4.52482935637E+01,-6.37620478090E+01
4.15000000000E+09,-4.49636725274E+01,-7.66184357702E+01
4.15500000000E+09,-4.56316828386E+01,-8.26318525407E+01
4.16000000000E+09,-4.59059952479E+01,-8.64130075827E+01
4.16500000000E+09,-4.49282292537E+01,-8.98032541521E+01
4.17000000000E+09,-4.45458740610E+01,-1.01164233368E+02
4.17500000000E+09,-4.45743418193E+01,-1.08574921379E+02
4.18000000000E+09,-4.41379915351E+01,-1.18085983530E+02
4.18500000000E+09,-4.49591360700E+01,-1.28915810995E+02
4.19000000000E+09,-4.52863596453E+01,-1.31248561072E+02
4.19500000000E+09,-4.50576374704E+01,-1.33684674597E+02
4.20000000000E+09,-4.38782466524E+01,-1.42992278170E+02
4.20500000000E+09,-4.41276706319E+01,-1.55023903452E+02
4.21000000000E+09,-4.44526336940E+01,-1.59773490363E+02
4.21500000000E+09,-4.43115901996E+01,-1.67174611513E+02
4.22000000000E+09,-4.43446648114E+01,-1.72833097433E+02
4.22500000000E+09,-4.43951321212E+01,-1.75531737515E+02
4.23000000000E+09,-4.29849346229E+01,+1.78400590445E+02
4.23500000000E+09,-4.30928733066E+01,+1.65169820532E+02
4.24000000000E+09,-4.33337084749E+01,+1.59378102499E+02
4.24500000000E+09,-4.29201330332E+01,+1.50452088155E+02
4.25000000000E+09,-4.32695912042E+01,+1.40394825662E+02
4.25500000000E+09,-4.36956205395E+01,+1.36414856968E+02
4.26000000000E+09,-4.30472787332E+01,+1.33406513470E+02
4.26500000000E+09,-4.28906571579E+01,+1.20410986341E+02
4.27000000000E+09,-4.30669593501E+01,+1.17039404554E+02
4.27500000000E+09,-4.24456708298E+01,+1.10410537896E+02
4.28000000000E+09,-4.18912792392E+01,+1.01173942470E+02
4.28500000000E+09,-4.21834571586E+01,+9.06686188323E+01
4.29000000000E+09,-4.21825541553E+01,+8.30555242340E+01
4.29500000000E+09,-4.17825852508E+01,+7.47239525746E+01
4.30000000000E+09,-4.23038393664E+01,+6.43425580447E+01
4.30500000000E+09,-4.28459820572E+01,+5.64455468514E+01
4.31000000000E+09,-4.30986542235E+01,+5.41437233429E+01
4.31500000000E+09,-4.26708025386E+01,+4.81477009060E+01
4.32000000000E+09,-4.22334765138E+01,+4.43611902829E+01
4.32500000000E+09,-4.14374447019E+01,+3.54821153904E+01
4.33000000000E+09,-4.11151303105E+01,+2.14774229596E+01
4.33500000000E+09,-4.19837402450E+01,+1.18693575852E+01
4.34000000000E+09,-4.20690122377E+01,+6.54204392902E+00
4.34500000000E+09,-4.18431822597E+01,+2.08506811879E-01
4.35000000000E+09,-4.21379452321E+01,-7.60119091286E+00
4.35500000000E+09,-4.22950190923E+01,-1.43870365956E+01
4.36000000000E+09,-4.19681718314E+01,-2.14415078391E+01
4.36500000000E+09,-4.21410610118E+01,-3.04291366638E+01
4.37000000000E+09,-4.22580890041E+01,-3.70956742198E+01
4.37500000000E+09,-4.22234157337E+01,-4.13117729656E+01
4.38000000000E+09,-4.15373400287E+01,-5.28015500712E+01
4.38500000000E+09,-4.16762462481E+01,-6.05023180117E+01
4.39000000000E+09,-4.18910377288E+01,-7.22475536945E+01
4.39500000000E+09,-4.27666447326E+01,-8.01126346302E+01
4.40000000000E+09,-4.29723242655E+01,-8.32207531066E+01
4.40500000000E+09,-4.33158461212E+01,-8.74812297067E+01
4.41000000000E+09,-4.24274233441E+01,-8.91921704830E+01
4.41500000000E+09,-4.19511799959E+01,-1.01611097682E+02
4.42000000000E+09,-4.22359014050E+01,-1.12172782822E+02
4.42500000000E+09,-4.25632555935E+01,-1.18288657608E+02
4.43000000000E+09,-4.24308766365E+01,-1.25032610117E+02
4.43500000000E+09,-4.26319547028E+01,-1.31871773146E+02
4.44000000000E+09,-4.21743714534E+01,-1.38272645926E+02
4.44500000000E+09,-4.19374913728E+01,-1.50173760638E+02
4.45000000000E+09,-4.25508139237E+01,-1.61256060983E+02
4.45500000000E+09,-4.35312592523E+01,-1.67281696028E+02
4.46000000000E+09,-4.33947872138E+01,-1.68022648476E+02
4.46500000000E+09,-4.35663972343E+01,-1.76187091002E+02
4.47000000000E+09,-4.35743403056E+01,+1.78907119478E+02
4.47500000000E+09,-4.28299230076E+01,+1.72876027972E+02
4.48000000000E+09,-4.31531593427E+01,+1.58832856464E+02
4.48500000000E+09,-4.37087587579E+01,+1.54082204086E+02
4.49000000000E+09,-4.39935511499E+01,+1.48653899822E+02
4.49500000000E+09,-4.34426479470E+01,+1.42970276167E+02
4.50000000000E+09,-4.36348107702E+01,+1.34747366546E+02
4.50500000000E+09,-4.37779006799E+01,+1.28264088439E+02
4.51000000000E+09,-4.35848758737E+01,+1.21877935197E+02
4.51500000000E+09,-4.37676526074E+01,+1.13736275361E+02
4.52000000000E+09,-4.41498258375E+01,+1.08496421176E+02
4.52500000000E+09,-4.36053791542E+01,+1.05578900699E+02
4.53000000000E+09,-4.30737745901E+01,+9.35646243914E+01
4.53500000000E+09,-4.33753371646E+01,+8.24756198089E+01
4.54000000000E+09,-4.36580518503E+01,+7.31245766588E+01
4.54500000000E+09,-4.40235892627E+01,+6.43832476776E+01
4.55000000000E+09,-4.50221719474E+01,+5.90899838091E+01
4.55500000000E+09,-4.50286437209E+01,+5.97836574920E+01
4.56000000000E+09,-4.36140559664E+01,+4.94422587931E+01
4.56500000000E+09,-4.41033148358E+01,+3.82366823979E+01
4.57000000000E+09,-4.45282167818E+01,+2.87428676102E+01
4.57500000000E+09,-4.50492356537E+01,+2.29435395125E+01
4.58000000000E+09,-4.52973201615E+01,+1.55199135093E+01
4.58500000000E+09,-4.60188746544E+01,+9.31549085309E+00
4.59000000000E+09,-4.59363844561E+01,+7.65814472172E+00
4.59500000000E+09,-4.58187458684E+01,-3.62385081070E+00
4.60000000000E+09,-4.64488309771E+01,-8.33708198325E+00
4.60500000000E+09,-4.66571962508E+01,-1.21612657485E+01
4.61000000000E+09,-4.58800705730E+01,-1.74035971034E+01
4.61500000000E+09,-4.57473945319E+01,-3.00619787879E+01
4.62000000000E+09,-4.62714173909E+01,-3.59288565726E+01
4.62500000000E+09,-4.58896132034E+01,-4.43239742400E+01
4.63000000000E+09,-4.63716573606E+01,-5.98853772596E+01
4.63500000000E+09,-4.87528504248E+01,-6.35374266797E+01
4.64000000000E+09,-4.83014851980E+01,-5.69210432220E+01
4.64500000000E+09,-4.83469530313E+01,-6.63236437788E+01
4.65000000000E+09,-4.82907561637E+01,-6.84546587389E+01
4.65500000000E+09,-4.74944144512E+01,-7.26808000685E+01
4.66000000000E+09,-4.70225239033E+01,-8.78090840843E+01
