! CMT, C1220, 16058040, 17.2.0/1
! Date: 30/07/2018 16:24:15
! Stimulus(Hz),    S21(dB),           S21(°)
4.00000000000E+09,-4.95721863865E+01,+1.19640193814E+02
4.00500000000E+09,-4.93226939766E+01,+1.06120131368E+02
4.01000000000E+09,-5.01095408106E+01,+9.68359261428E+01
4.01500000000E+09,-5.03359387391E+01,+8.99538689469E+01
4.02000000000E+09,-5.04726305979E+01,+8.62324399797E+01
4.02500000000E+09,-5.02610700274E+01,+8.41636293430E+01
4.03000000000E+09,-4.89695264586E+01,+7.78945688148E+01
4.03500000000E+09,-4.87531856096E+01,+6.38101048606E+01
4.04000000000E+09,-4.89869415636E+01,+5.29579396161E+01
4.04500000000E+09,-4.99440151782E+01,+4.61755964084E+01
4.05000000000E+09,-4.99331615428E+01,+4.37941150579E+01
4.05500000000E+09,-4.98881382961E+01,+3.80420778150E+01
4.06000000000E+09,-4.99932324522E+01,+3.56512146222E+01
4.06500000000E+09,-4.93021350563E+01,+2.86058736820E+01
4.07000000000E+09,-4.92637844446E+01,+2.12921814758E+01
4.07500000000E+09,-4.90238328997E+01,+1.50045164129E+01
4.08000000000E+09,-4.87194039324E+01,+1.01435352329E+01
4.08500000000E+09,-4.83201502927E+01,+1.63380963075E+00
4.09000000000E+09,-4.80154088091E+01,-6.15434761322E+00
4.09500000000E+09,-4.79887519149E+01,-1.40161059942E+01
4.10000000000E+09,-4.81460212553E+01,-2.41299207244E+01
4.10500000000E+09,-4.85804725560E+01,-3.26903966318E+01
4.11000000000E+09,-4.93055138977E+01,-3.02249569436E+01
4.11500000000E+09,-4.79598927663E+01,-3.33941488965E+01
4.12000000000E+09,-4.71649844231E+01,-4.43827320560E+01
4.12500000000E+09,-4.71146201246E+01,-5.45025963450E+01
4.13000000000E+09,-4.73551987995E+01,-6.53452602416E+01
4.13500000000E+09,-4.86102363835E+01,-7.18504206935E+01
4.14000000000E+09,-4.89199868672E+01,-6.62101413318E+01
4.14500000000E+09,-4.74641834499E+01,-6.86269708912E+01
4.15000000000E+09,-4.67488760848E+01,-7.98800250855E+01
4.15500000000E+09,-4.64817407940E+01,-8.85129333625E+01
4.16000000000E+09,-4.63205287963E+01,-9.77686532178E+01
4.16500000000E+09,-4.65772934011E+01,-1.04776063716E+02
4.17000000000E+09,-4.67637869156E+01,-1.06606377150E+02
4.17500000000E+09,-4.56379661295E+01,-1.13963259444E+02
4.18000000000E+09,-4.51547113062E+01,-1.23939390789E+02
4.18500000000E+09,-4.52845014020E+01,-1.34166702986E+02
4.19000000000E+09,-4.56061310253E+01,-1.41589346685E+02
4.19500000000E+09,-4.57487417542E+01,-1.46600029279E+02
4.20000000000E+09,-4.59415746490E+01,-1.50273963510E+02
4.20500000000E+09,-4.49371780892E+01,-1.53760953698E+02
4.21000000000E+09,-4.41417570347E+01,-1.62790163907E+02
4.21500000000E+09,-4.38463845286E+01,-1.76766358612E+02
4.22000000000E+09,-4.42772878328E+01,+1.75341577557E+02
4.22500000000E+09,-4.44547250244E+01,+1.67755564299E+02
4.23000000000E+09,-4.43864850464E+01,+1.62579984975E+02
4.23500000000E+09,-4.45498123623E+01,+1.55902533807E+02
4.24000000000E+09,-4.41557421083E+01,+1.51306462708E+02
4.24500000000E+09,-4.36462236102E+01,+1.43338532740E+02
4.25000000000E+09,-4.41321423313E+01,+1.35345597298E+02
4.25500000000E+09,-4.38008277984E+01,+1.31869384785E+02
4.26000000000E+09,-4.29160013305E+01,+1.25130725847E+02
4.26500000000E+09,-4.27904891311E+01,+1.10098590408E+02
4.27000000000E+09,-4.29276443433E+01,+1.02420326596E+02
4.27500000000E+09,-4.32849965895E+01,+9.27676229262E+01
4.28000000000E+09,-4.40252141841E+01,+8.53191639721E+01
4.28500000000E+09,-4.42599475543E+01,+8.61455774439E+01
4.29000000000E+09,-4.32468739017E+01,+8.21219713056E+01
4.29500000000E+09,-4.26133602121E+01,+7.13714132433E+01
4.30000000000E+09,-4.21806593450E+01,+6.17813347299E+01
4.30500000000E+09,-4.25956650728E+01,+4.94982427773E+01
4.31000000000E+09,-4.30809799829E+01,+4.07686689439E+01
4.31500000000E+09,-4.36668084990E+01,+3.84638892479E+01
4.32000000000E+09,-4.34981281419E+01,+3.74833121850E+01
4.32500000000E+09,-4.23011313706E+01,+2.98107848804E+01
4.33000000000E+09,-4.23576845166E+01,+1.99709699069E+01
4.33500000000E+09,-4.20836486935E+01,+1.22164970365E+01
4.34000000000E+09,-4.20260883677E+01,+3.61854898996E+00
4.34500000000E+09,-4.20579628170E+01,-6.20645774383E+00
4.35000000000E+09,-4.22428265084E+01,-1.13698261531E+01
4.35500000000E+09,-4.14559856104E+01,-1.76807073888E+01
4.36000000000E+09,-4.14088538625E+01,-3.22233657929E+01
4.36500000000E+09,-4.18637926564E+01,-3.81460213613E+01
4.37000000000E+09,-4.17374675266E+01,-4.71284685425E+01
4.37500000000E+09,-4.21630335184E+01,-5.82481849036E+01
4.38000000000E+09,-4.31155254537E+01,-5.99249415801E+01
4.38500000000E+09,-4.22878316625E+01,-6.56239050999E+01
4.39000000000E+09,-4.19264607749E+01,-7.70648392947E+01
4.39500000000E+09,-4.30367187951E+01,-8.54451772278E+01
4.40000000000E+09,-4.31909654506E+01,-8.90676619909E+01
4.40500000000E+09,-4.29302509852E+01,-9.17818414010E+01
4.41000000000E+09,-4.24024245275E+01,-9.76529186091E+01
4.41500000000E+09,-4.14595053871E+01,-1.10305099245E+02
4.42000000000E+09,-4.20532447034E+01,-1.21417890620E+02
4.42500000000E+09,-4.21737286034E+01,-1.33243336014E+02
4.43000000000E+09,-4.36203378770E+01,-1.41207265451E+02
4.43500000000E+09,-4.42532212385E+01,-1.39918744711E+02
4.44000000000E+09,-4.35698924251E+01,-1.43088314728E+02
4.44500000000E+09,-4.33726609479E+01,-1.49059097091E+02
4.45000000000E+09,-4.30148000537E+01,-1.56812468443E+02
4.45500000000E+09,-4.24726674585E+01,-1.67311889581E+02
4.46000000000E+09,-4.34003430081E+01,-1.75825836744E+02
4.46500000000E+09,-4.32021399088E+01,+1.78184955512E+02
4.47000000000E+09,-4.34581926116E+01,+1.71118200034E+02
4.47500000000E+09,-4.33975008071E+01,+1.64346271972E+02
4.48000000000E+09,-4.38227437596E+01,+1.56269085583E+02
4.48500000000E+09,-4.40390011822E+01,+1.52198921230E+02
4.49000000000E+09,-4.40387120765E+01,+1.47721362047E+02
4.49500000000E+09,-4.32992308937E+01,+1.43186894667E+02
4.50000000000E+09,-4.31481261917E+01,+1.33991457462E+02
4.50500000000E+09,-4.27161982424E+01,+1.24773957495E+02
4.51000000000E+09,-4.31401613491E+01,+1.11736605211E+02
4.51500000000E+09,-4.39611176902E+01,+1.08305151380E+02
4.52000000000E+09,-4.40163885780E+01,+1.00072467411E+02
4.52500000000E+09,-4.40417941565E+01,+9.77396609033E+01
4.53000000000E+09,-4.46586311091E+01,+9.29823281372E+01
4.53500000000E+09,-4.31900298259E+01,+9.03885249846E+01
4.54000000000E+09,-4.26669065725E+01,+7.61302972602E+01
4.54500000000E+09,-4.32643899608E+01,+6.51942771022E+01
4.55000000000E+09,-4.32831010750E+01,+5.69894716043E+01
4.55500000000E+09,-4.38134493113E+01,+4.74601016193E+01
4.56000000000E+09,-4.49095434927E+01,+3.87890249998E+01
4.56500000000E+09,-4.52606746751E+01,+4.44076518884E+01
4.57000000000E+09,-4.43228247883E+01,+3.47746575478E+01
4.57500000000E+09,-4.46733302661E+01,+2.75237476620E+01
4.58000000000E+09,-4.48624726480E+01,+2.39115682000E+01
4.58500000000E+09,-4.41818875997E+01,+1.78720587209E+01
4.59000000000E+09,-4.41428439895E+01,+7.45899960241E+00
4.59500000000E+09,-4.46772147530E+01,+1.43483065697E+00
4.60000000000E+09,-4.36306640245E+01,-5.79696305130E+00
4.60500000000E+09,-4.38909080604E+01,-1.92868606236E+01
4.61000000000E+09,-4.49832351483E+01,-2.97531658937E+01
4.61500000000E+09,-4.55604251128E+01,-3.16121774569E+01
4.62000000000E+09,-4.56658952948E+01,-3.29477600688E+01
4.62500000000E+09,-4.52917257560E+01,-3.98788178641E+01
4.63000000000E+09,-4.45079294581E+01,-4.52450842278E+01
4.63500000000E+09,-4.45268121938E+01,-6.03739920818E+01
4.64000000000E+09,-4.59178618889E+01,-6.90006640420E+01
4.64500000000E+09,-4.64094015997E+01,-6.74035946010E+01
4.65000000000E+09,-4.60037034463E+01,-7.23625381243E+01
4.65500000000E+09,-4.52464140157E+01,-7.97273345208E+01
4.66000000000E+09,-4.56799548351E+01,-8.67509898547E+01
4.66500000000E+09,-4.55860518742E+01,-9.76856746937E+01
4.67000000000E+09,-4.63489573040E+01,-1.04038414396E+02
4.67500000000E+09,-4.66179457636E+01,-1.06084166252E+02
4.68000000000E+09,-4.60600365874E+01,-1.11412218026E+02
4.68500000000E+09,-4.56150914706E+01,-1.20411815299E+02
4.69000000000E+09,-4.59079277222E+01,-1.29374639774E+02
4.69500000000E+09,-4.55978577567E+01,-1.38214166724E+02
4.70000000000E+09,-4.66373301738E+01,-1.47739219137E+02
4.70500000000E+09,-4.68547664792E+01,-1.49547253672E+02
4.71000000000E+09,-4.64218543891E+01,-1.55136058583E+02
4.71500000000E+09,-4.65765677925E+01,-1.63115927571E+02
4.72000000000E+09,-4.68016377705E+01,-1.71069737137E+02
4.72500000000E+09,-4.70916793790E+01,-1.78165729867E+02
4.73000000000E+09,-4.75206736155E+01,+1.73711186648E+02
4.73500000000E+09,-4.80643380128E+01,+1.72203240348E+02
4.74000000000E+09,-4.76924347056E+01,+1.67037615690E+02
4.74500000000E+09,-4.68859974829E+01,+1.61314875678E+02
4.75000000000E+09,-4.69128278577E+01,+1.48851379969E+02
4.75500000000E+09,-4.78793579455E+01,+1.40889188084E+02
4.76000000000E+09,-4.81786715656E+01,+1.34316950730E+02
4.76500000000E+09,-4.91046455322E+01,+1.33348956550E+02
4.77000000000E+09,-4.83505855540E+01,+1.33744674584E+02
4.77500000000E+09,-4.77927092298E+01,+1.23348792399E+02
4.78000000000E+09,-4.76878372110E+01,+1.14774338430E+02
4.78500000000E+09,-4.81648695941E+01,+1.06408401758E+02
4.79000000000E+09,-4.83171147636E+01,+1.00656231812E+02
4.79500000000E+09,-4.87026200458E+01,+9.53377322963E+01
4.80000000000E+09,-4.80000157214E+01,+9.19382790836E+01
4.80500000000E+09,-4.76516811474E+01,+7.86864002593E+01
4.81000000000E+09,-4.82781039092E+01,+6.92945343715E+01
4.81500000000E+09,-4.92877174069E+01,+6.35804377664E+01
4.82000000000E+09,-4.94484769332E+01,+6.12718705460E+01
4.82500000000E+09,-4.93583935712E+01,+5.82489856694E+01
4.83000000000E+09,-4.88672152318E+01,+5.49690837933E+01
4.83500000000E+09,-4.78271533045E+01,+4.16131005627E+01
4.84000000000E+09,-4.90458768547E+01,+2.96787965097E+01
4.84500000000E+09,-4.98844502092E+01,+2.34533043809E+01
4.85000000000E+09,-5.01229966848E+01,+2.17608111058E+01
4.85500000000E+09,-4.99373714441E+01,+1.77153869445E+01
4.86000000000E+09,-4.98554922133E+01,+1.19695505801E+01
4.86500000000E+09,-4.94839705601E+01,+5.54270768778E+00
4.87000000000E+09,-4.97652889055E+01,-3.71340165907E+00
4.87500000000E+09,-4.98769289562E+01,-1.29791467821E+01
4.88000000000E+09,-5.10400589996E+01,-1.70323958429E+01
4.88500000000E+09,-5.05243627401E+01,-1.90839489708E+01
4.89000000000E+09,-5.06693611529E+01,-2.66663585950E+01
4.89500000000E+09,-5.04043494826E+01,-3.44873584773E+01
4.90000000000E+09,-5.10146439707E+01,-4.36634511644E+01
4.90500000000E+09,-5.14024581538E+01,-4.76458343407E+01
4.91000000000E+09,-5.15647974326E+01,-5.41477788948E+01
4.91500000000E+09,-5.22826708183E+01,-5.25009880730E+01
4.92000000000E+09,-5.13056416960E+01,-5.95594721141E+01
4.92500000000E+09,-5.09014842025E+01,-6.72927921451E+01
4.93000000000E+09,-5.12016966195E+01,-7.81044486651E+01
4.93500000000E+09,-5.17982998910E+01,-8.26702503443E+01
4.94000000000E+09,-5.18713247212E+01,-8.75801468119E+01
4.94500000000E+09,-5.19705644576E+01,-9.12188445880E+01
4.95000000000E+09,-5.13596051682E+01,-9.77938524541E+01
4.95500000000E+09,-5.13309368915E+01,-1.04713352486E+02
4.96000000000E+09,-5.13500023722E+01,-1.14132823057E+02
4.96500000000E+09,-5.20675640150E+01,-1.22445374928E+02
4.97000000000E+09,-5.22200313044E+01,-1.26639864529E+02
4.97500000000E+09,-5.26520729637E+01,-1.29353755633E+02
4.98000000000E+09,-5.19595724626E+01,-1.34238274068E+02
4.98500000000E+09,-5.20255822103E+01,-1.47625296882E+02
4.99000000000E+09,-5.25115697274E+01,-1.55251261251E+02
4.99500000000E+09,-5.30798577493E+01,-1.62583589977E+02
5.00000000000E+09,-5.34869614848E+01,-1.65778393750E+02
