! CMT, C1220, 16058040, 17.2.0/1
! Date: 26/07/2018 15:49:14
! Stimulus(Hz),    S21(dB),           S21(°)
1.00000000000E+09,-8.36540867918E+01,-8.15335285914E+01
1.00500000000E+09,-8.31860022622E+01,-1.39186434633E+01
1.01000000000E+09,-8.52836862142E+01,-9.25406265794E+01
1.01500000000E+09,-8.19679043678E+01,-1.43466668830E+02
1.02000000000E+09,-9.28940449836E+01,-1.55602052721E+02
1.02500000000E+09,-9.00442960868E+01,-9.39078217479E+01
1.03000000000E+09,-8.98996129556E+01,-1.17949452420E+02
1.03500000000E+09,-8.92858149930E+01,-8.62964267340E+01
1.04000000000E+09,-8.83999091516E+01,-9.90636194765E+01
1.04500000000E+09,-9.02529494432E+01,-6.32080749394E+01
1.05000000000E+09,-9.47002615415E+01,-1.49880055844E+02
1.05500000000E+09,-8.64086833208E+01,-1.16933585866E+02
1.06000000000E+09,-8.47706416994E+01,-1.00824975521E+02
1.06500000000E+09,-8.29492519476E+01,-1.30921380553E+02
1.07000000000E+09,-8.41407171378E+01,-1.38828932067E+02
1.07500000000E+09,-8.65017026887E+01,-1.23233106661E+02
1.08000000000E+09,-8.72950632145E+01,-1.41347414702E+02
1.08500000000E+09,-8.20398137506E+01,+1.62104153979E+02
1.09000000000E+09,-8.69141314215E+01,-1.71476292530E+02
1.09500000000E+09,-8.68016311995E+01,+1.42210295738E+02
1.10000000000E+09,-8.53654920668E+01,+1.54486083680E+02
1.10500000000E+09,-8.64020107097E+01,-1.58624547902E+02
1.11000000000E+09,-8.06301369860E+01,+1.75897306664E+02
1.11500000000E+09,-8.35223448961E+01,+1.71279871982E+02
1.12000000000E+09,-8.39186364829E+01,+9.53894949613E+01
1.12500000000E+09,-7.88709902749E+01,+1.56762005831E+02
1.13000000000E+09,-8.79987207173E+01,+6.63410948431E+01
1.13500000000E+09,-8.43767527565E+01,+1.19076069313E+02
1.14000000000E+09,-8.24414698000E+01,+1.24899792945E+02
1.14500000000E+09,-8.09073105966E+01,+1.35656097170E+02
1.15000000000E+09,-8.22129139967E+01,+1.09405967875E+02
1.15500000000E+09,-8.08312077399E+01,+1.02894075493E+02
1.16000000000E+09,-8.45882174325E+01,+1.35897518002E+02
1.16500000000E+09,-8.33805605036E+01,+8.73598561957E+01
1.17000000000E+09,-7.96643866140E+01,+1.02283849580E+02
1.17500000000E+09,-7.72664642935E+01,+9.44384543710E+01
1.18000000000E+09,-7.68350247324E+01,+7.96004669184E+01
1.18500000000E+09,-7.92981780164E+01,+9.68910938859E+01
1.19000000000E+09,-7.77254346199E+01,+6.76579554953E+01
1.19500000000E+09,-7.81195656822E+01,+7.47396814183E+01
1.20000000000E+09,-7.59022331428E+01,+5.87166929124E+01
1.20500000000E+09,-7.64895642402E+01,+3.96802477364E+01
1.21000000000E+09,-7.63062507988E+01,+2.47812100783E+01
1.21500000000E+09,-7.74877460780E+01,+1.94134386003E+01
1.22000000000E+09,-7.60432344788E+01,+1.97776470335E+01
1.22500000000E+09,-7.70574633129E+01,+5.45972555130E+00
1.23000000000E+09,-7.57654117816E+01,+1.44267870468E+01
1.23500000000E+09,-7.50095010027E+01,+2.52100775758E+01
1.24000000000E+09,-7.27603137526E+01,-1.04099428635E-02
1.24500000000E+09,-7.52716700714E+01,-1.24395443312E+01
1.25000000000E+09,-7.35100392399E+01,-2.32373038239E+01
1.25500000000E+09,-7.48768120964E+01,-2.76931426564E+01
1.26000000000E+09,-7.51713042471E+01,-1.81887513324E+01
1.26500000000E+09,-7.42479985754E+01,-2.13314439909E+01
1.27000000000E+09,-7.30878809031E+01,-4.19497457949E+01
1.27500000000E+09,-7.23522119891E+01,-5.46317811004E+01
1.28000000000E+09,-7.22259530048E+01,-4.53128890574E+01
1.28500000000E+09,-7.49629891577E+01,-4.98362645996E+01
1.29000000000E+09,-7.22612890901E+01,-4.43115916104E+01
1.29500000000E+09,-7.02449986492E+01,-5.85912261323E+01
1.30000000000E+09,-7.23046494997E+01,-5.84976412470E+01
1.30500000000E+09,-7.08748210702E+01,-6.48899793335E+01
1.31000000000E+09,-7.00073938958E+01,-7.38629365658E+01
1.31500000000E+09,-6.94415223864E+01,-8.17451434100E+01
1.32000000000E+09,-6.82171799483E+01,-7.88195854168E+01
1.32500000000E+09,-6.85685872086E+01,-8.72511412707E+01
1.33000000000E+09,-6.71078034732E+01,-9.24564903048E+01
1.33500000000E+09,-6.54493402326E+01,-9.82691947203E+01
1.34000000000E+09,-6.45041846928E+01,-1.07561517183E+02
1.34500000000E+09,-6.40256479767E+01,-1.23102718262E+02
1.35000000000E+09,-6.38182489521E+01,-1.26926194856E+02
1.35500000000E+09,-6.43954136992E+01,-1.36759923632E+02
1.36000000000E+09,-6.35961218252E+01,-1.38439328699E+02
1.36500000000E+09,-6.26264502281E+01,-1.41716966016E+02
1.37000000000E+09,-6.11186697533E+01,-1.51616782879E+02
1.37500000000E+09,-6.07380153819E+01,-1.59098975079E+02
1.38000000000E+09,-6.05761688847E+01,-1.69128791742E+02
1.38500000000E+09,-5.98431504084E+01,-1.77011903223E+02
1.39000000000E+09,-5.98625008433E+01,+1.77998656485E+02
1.39500000000E+09,-5.95677493326E+01,+1.74172089235E+02
1.40000000000E+09,-5.84336616143E+01,+1.66699586550E+02
1.40500000000E+09,-5.76487599421E+01,+1.61953425831E+02
1.41000000000E+09,-5.66051929137E+01,+1.54478358012E+02
1.41500000000E+09,-5.56956379245E+01,+1.43682524881E+02
1.42000000000E+09,-5.54482112433E+01,+1.32924239549E+02
1.42500000000E+09,-5.52026981942E+01,+1.27218338428E+02
1.43000000000E+09,-5.43960786665E+01,+1.24394407807E+02
1.43500000000E+09,-5.28356402360E+01,+1.17329285394E+02
1.44000000000E+09,-5.15599950127E+01,+1.06353705199E+02
1.44500000000E+09,-5.07594091944E+01,+9.37144026428E+01
1.45000000000E+09,-5.05308280132E+01,+8.35009935913E+01
1.45500000000E+09,-4.99870344017E+01,+7.78628878289E+01
1.46000000000E+09,-4.87126320342E+01,+7.40415912342E+01
1.46500000000E+09,-4.67025009184E+01,+6.15118577991E+01
1.47000000000E+09,-4.52075862583E+01,+4.60667122570E+01
1.47500000000E+09,-4.48981213189E+01,+2.74180324279E+01
1.48000000000E+09,-4.48988079931E+01,+1.53774471459E+01
1.48500000000E+09,-4.48792674418E+01,+4.54223581461E+00
1.49000000000E+09,-4.42599791034E+01,+5.12241378660E-01
1.49500000000E+09,-4.24713165730E+01,-1.06058935207E+01
1.50000000000E+09,-4.12663676474E+01,-2.75548315914E+01
1.50500000000E+09,-4.07672006237E+01,-4.57509842149E+01
1.51000000000E+09,-4.08081515334E+01,-6.13669199995E+01
1.51500000000E+09,-4.06183501837E+01,-7.27590564424E+01
1.52000000000E+09,-4.00791538710E+01,-8.60549910375E+01
1.52500000000E+09,-3.92931354188E+01,-1.01051971327E+02
1.53000000000E+09,-3.90901010516E+01,-1.21337914519E+02
1.53500000000E+09,-3.99126405382E+01,-1.35320042702E+02
1.54000000000E+09,-3.97398781781E+01,-1.45151037291E+02
1.54500000000E+09,-3.91966344170E+01,-1.61735701316E+02
1.55000000000E+09,-3.91557470758E+01,-1.78948514685E+02
1.55500000000E+09,-3.97946286584E+01,+1.62429998198E+02
1.56000000000E+09,-4.03943256929E+01,+1.46741544382E+02
1.56500000000E+09,-4.18524576780E+01,+1.31164689743E+02
1.57000000000E+09,-4.28280584536E+01,+1.25813485916E+02
1.57500000000E+09,-4.24489693770E+01,+1.15656392275E+02
1.58000000000E+09,-4.29647634268E+01,+9.85635162881E+01
1.58500000000E+09,-4.41108043146E+01,+8.55827159438E+01
1.59000000000E+09,-4.47871692987E+01,+7.54578280677E+01
1.59500000000E+09,-4.57912746024E+01,+6.26124094701E+01
1.60000000000E+09,-4.72497442994E+01,+5.60056912672E+01
1.60500000000E+09,-4.72788322728E+01,+5.06565897917E+01
1.61000000000E+09,-4.76859448851E+01,+4.00488046346E+01
1.61500000000E+09,-4.83706729928E+01,+2.82424669809E+01
1.62000000000E+09,-4.94431183634E+01,+2.02430044760E+01
1.62500000000E+09,-5.03391995995E+01,+1.12187370211E+01
1.63000000000E+09,-5.12184508868E+01,+8.62497677601E+00
1.63500000000E+09,-5.12922797111E+01,+1.72363616265E+00
1.64000000000E+09,-5.15585328620E+01,-4.08398123619E+00
1.64500000000E+09,-5.16784836456E+01,-1.29985028461E+01
1.65000000000E+09,-5.22433706538E+01,-2.19237185221E+01
1.65500000000E+09,-5.27762791536E+01,-2.99654100256E+01
1.66000000000E+09,-5.33776272697E+01,-3.77411940524E+01
1.66500000000E+09,-5.41824977068E+01,-4.23208088631E+01
1.67000000000E+09,-5.42618063453E+01,-5.03131740767E+01
1.67500000000E+09,-5.44767745095E+01,-5.49351274827E+01
1.68000000000E+09,-5.43479734910E+01,-6.13548084905E+01
1.68500000000E+09,-5.45263846918E+01,-7.29548941670E+01
1.69000000000E+09,-5.51986143804E+01,-8.36338419518E+01
1.69500000000E+09,-5.59793934256E+01,-8.99501072012E+01
1.70000000000E+09,-5.66159050510E+01,-9.62475342559E+01
1.70500000000E+09,-5.72747174048E+01,-1.00856815239E+02
1.71000000000E+09,-5.73334830410E+01,-1.05073216786E+02
1.71500000000E+09,-5.67397692818E+01,-1.10870966312E+02
1.72000000000E+09,-5.67549998023E+01,-1.21363545378E+02
1.72500000000E+09,-5.71830459955E+01,-1.32399660012E+02
1.73000000000E+09,-5.82529905688E+01,-1.41154803071E+02
1.73500000000E+09,-5.94220185224E+01,-1.44787907053E+02
1.74000000000E+09,-5.92633708060E+01,-1.46830938631E+02
1.74500000000E+09,-5.92691553322E+01,-1.52017406877E+02
1.75000000000E+09,-5.92505496738E+01,-1.61415309899E+02
1.75500000000E+09,-5.92746425296E+01,-1.71978509734E+02
1.76000000000E+09,-5.98086938752E+01,+1.77914916144E+02
1.76500000000E+09,-6.07313548261E+01,+1.74275065711E+02
1.77000000000E+09,-6.12766278839E+01,+1.73132212090E+02
1.77500000000E+09,-6.08520508138E+01,+1.69535780318E+02
1.78000000000E+09,-6.04404336157E+01,+1.59134571625E+02
1.78500000000E+09,-6.10003973360E+01,+1.52287909186E+02
1.79000000000E+09,-6.12664234394E+01,+1.40557656800E+02
1.79500000000E+09,-6.26614635509E+01,+1.26228290623E+02
1.80000000000E+09,-6.43496398448E+01,+1.28855068139E+02
