! CMT, C1220, 16058040, 17.2.0/1
! Date: 02/08/2018 12:40:15
! Stimulus(Hz),    S21(Real),         S21(Imag)
1.00000000000E+09,+3.59947239145E-05,+5.88833673463E-06
1.00500000000E+09,-1.92847271841E-05,+4.56507083388E-05
1.01000000000E+09,-5.56722250771E-06,+1.17835600525E-05
1.01500000000E+09,-2.51658156410E-05,-2.66397817404E-05
1.02000000000E+09,-3.13604117206E-06,+1.00274562240E-05
1.02500000000E+09,-2.95977509942E-05,+9.93811269795E-06
1.03000000000E+09,-9.59848170235E-06,-3.72384004189E-05
1.03500000000E+09,-1.77378145295E-05,-3.93193580365E-05
1.04000000000E+09,-3.22166334994E-06,-2.77335106439E-05
1.04500000000E+09,-7.58638191571E-05,-1.66910146443E-05
1.05000000000E+09,-4.92390217107E-05,-3.71976218143E-05
1.05500000000E+09,+2.88327319539E-05,-2.10506006200E-05
1.06000000000E+09,-2.86630233787E-05,-2.06066825746E-05
1.06500000000E+09,-2.17843576420E-05,-3.64387380228E-05
1.07000000000E+09,-1.50031243452E-05,+1.20963714542E-05
1.07500000000E+09,-7.41457373620E-06,+1.08809432662E-05
1.08000000000E+09,+5.71171080150E-06,-7.42947883649E-06
1.08500000000E+09,-3.65613390322E-05,+3.83171093633E-05
1.09000000000E+09,+1.93345131558E-06,+2.08631099359E-05
1.09500000000E+09,-3.26554318722E-06,+1.78579375923E-06
1.10000000000E+09,-6.09805358577E-06,+4.64705598802E-05
1.10500000000E+09,-3.85829693875E-05,+1.96896714454E-05
1.11000000000E+09,-5.72785904036E-05,+3.42780229068E-05
1.11500000000E+09,-1.97129093325E-05,+2.71123557581E-05
1.12000000000E+09,+5.16435490888E-06,+5.02924735820E-06
1.12500000000E+09,-1.43823407661E-05,+7.92286348345E-06
1.13000000000E+09,+2.77886638479E-05,+2.95066157345E-05
1.13500000000E+09,+1.80588111027E-05,-1.20597557856E-05
1.14000000000E+09,-1.05423727272E-05,+5.31607611632E-05
1.14500000000E+09,+3.11445474142E-06,-7.07982718341E-06
1.15000000000E+09,+2.93373554295E-05,+2.38063447650E-05
1.15500000000E+09,+1.73352436152E-05,+5.77512535057E-05
1.16000000000E+09,+4.09671199185E-05,-1.20588986046E-05
1.16500000000E+09,+4.41543132044E-05,+4.22221463637E-05
1.17000000000E+09,+5.20971868918E-05,+2.84983423636E-05
1.17500000000E+09,+4.23211682414E-06,+5.85543538501E-05
1.18000000000E+09,+3.28800567100E-05,-7.72132646352E-07
1.18500000000E+09,+9.12772718716E-05,-9.33605108930E-06
1.19000000000E+09,+7.40351919339E-05,+2.92303238218E-05
1.19500000000E+09,+7.17945517950E-05,+1.33029263376E-05
1.20000000000E+09,+1.21882048636E-04,+9.80019317872E-06
1.20500000000E+09,+1.30741450912E-04,-2.69367991212E-06
1.21000000000E+09,+5.56406650929E-05,-6.67068955620E-05
1.21500000000E+09,+3.80388292336E-05,-5.39077736907E-05
1.22000000000E+09,+1.69220669845E-05,-2.96213068308E-05
1.22500000000E+09,+1.23286193453E-05,-5.19737553930E-05
1.23000000000E+09,+6.58465647731E-05,-8.84788563150E-05
1.23500000000E+09,+1.68178670485E-05,-3.89569216870E-05
1.24000000000E+09,+3.43163825268E-05,-6.86294527821E-05
1.24500000000E+09,-2.04712014986E-06,-4.83703329958E-05
1.25000000000E+09,+2.46459438408E-05,-9.15668688737E-05
1.25500000000E+09,+2.66788477216E-05,-2.07993180375E-05
1.26000000000E+09,+6.22205984643E-06,-7.10075818893E-05
1.26500000000E+09,+1.85244728253E-05,-5.24550704268E-05
1.27000000000E+09,-3.98734764446E-05,-6.17739832833E-05
1.27500000000E+09,-1.96319517633E-05,-1.03268864850E-04
1.28000000000E+09,-4.37522373314E-05,-8.86188558013E-05
1.28500000000E+09,-5.19116029690E-05,-7.20550472937E-05
1.29000000000E+09,-7.44220701902E-05,-8.91480136334E-05
1.29500000000E+09,-5.29682315191E-05,-4.22881711979E-06
1.30000000000E+09,-5.91095937087E-05,-3.03007814897E-05
1.30500000000E+09,-5.41851740246E-05,+6.01204494744E-06
1.31000000000E+09,-6.92050870071E-05,-3.40444993456E-05
1.31500000000E+09,-7.86481426495E-05,-6.43221179125E-05
1.32000000000E+09,-9.46856155114E-05,-4.62775495403E-05
1.32500000000E+09,-6.70536360393E-05,+4.74692454222E-05
1.33000000000E+09,-5.15790927663E-05,+2.26581891206E-06
1.33500000000E+09,-7.19641772248E-05,-7.52277695502E-06
1.34000000000E+09,-8.05266075560E-05,-6.77297605886E-06
1.34500000000E+09,-9.25560715468E-05,-3.81677724188E-05
1.35000000000E+09,-1.25794475781E-04,-4.87466628281E-05
1.35500000000E+09,-1.09095930057E-04,+3.99864556240E-05
1.36000000000E+09,-1.05608262319E-04,+3.15076373057E-05
1.36500000000E+09,-7.89581896823E-05,-1.25632335239E-05
1.37000000000E+09,-1.08100214235E-04,-1.31966635418E-05
1.37500000000E+09,-1.99602215795E-04,+2.40821960041E-05
1.38000000000E+09,-1.76500621275E-04,+1.22702276104E-04
1.38500000000E+09,-1.37869694544E-04,+1.15013119179E-04
1.39000000000E+09,-1.20247295525E-04,+1.20828985040E-04
1.39500000000E+09,-9.13139634976E-05,+1.53886952157E-04
1.40000000000E+09,-1.81496178464E-04,+1.33062416744E-04
1.40500000000E+09,-1.30535986410E-04,+1.92041370771E-04
1.41000000000E+09,-1.63244589136E-04,+2.70683080306E-04
1.41500000000E+09,-5.02176301593E-05,+3.46223211138E-04
1.42000000000E+09,-5.03612521330E-05,+4.11641398276E-04
1.42500000000E+09,-5.85245863888E-05,+3.92078839507E-04
1.43000000000E+09,+1.05787101373E-04,+5.57655494416E-04
1.43500000000E+09,+2.74332197903E-04,+5.44906668386E-04
1.44000000000E+09,+4.21580210456E-04,+4.48732470314E-04
1.44500000000E+09,+4.22039439325E-04,+2.85399113557E-04
1.45000000000E+09,+3.59541946937E-04,+4.15857728158E-04
1.45500000000E+09,+5.37497192208E-04,+3.96882007938E-04
1.46000000000E+09,+5.96556139538E-04,+4.67784298730E-04
1.46500000000E+09,+1.09909364423E-03,+6.31422465271E-04
1.47000000000E+09,+1.54485824046E-03,-1.46935808511E-04
1.47500000000E+09,+1.33295387404E-03,-6.99477663320E-04
1.48000000000E+09,+8.69747051955E-04,-1.07648054786E-03
1.48500000000E+09,+3.28705818474E-04,-8.10277029674E-04
1.49000000000E+09,+8.34245109617E-04,-4.90057095125E-04
1.49500000000E+09,+1.18713801915E-03,-1.40664103462E-03
1.50000000000E+09,+3.76909095136E-04,-1.93280429117E-03
1.50500000000E+09,-4.46678599843E-05,-2.02802035424E-03
1.51000000000E+09,-1.20593339448E-03,-1.98833907957E-03
1.51500000000E+09,-1.43158192819E-03,-9.48679516332E-04
1.52000000000E+09,-1.11897131547E-03,-1.15555768589E-03
1.52500000000E+09,-1.95889695356E-03,-4.92040559687E-04
1.53000000000E+09,-1.52151847882E-03,+1.65980629343E-04
1.53500000000E+09,-1.05270423674E-03,-1.78358035692E-04
1.54000000000E+09,-1.68262558077E-03,-2.38809139450E-04
1.54500000000E+09,-2.12222099318E-03,+9.27271828732E-04
1.55000000000E+09,-1.11659956965E-03,+1.35524770142E-03
1.55500000000E+09,-7.98437345913E-04,+1.34638489591E-03
1.56000000000E+09,-4.23314973394E-04,+1.56668637374E-03
1.56500000000E+09,+1.86187909958E-04,+1.16157447023E-03
1.57000000000E+09,+1.07559050809E-07,+8.49458202625E-04
1.57500000000E+09,+4.73945229006E-06,+1.05834149869E-03
1.58000000000E+09,+2.97231130390E-04,+9.76591214737E-04
1.58500000000E+09,+2.64970160047E-04,+9.65641304966E-04
1.59000000000E+09,+5.67484642398E-04,+9.66351697365E-04
1.59500000000E+09,+9.35269931857E-04,+6.31316639053E-04
1.60000000000E+09,+7.31871655560E-04,+4.60410703492E-04
1.60500000000E+09,+7.59699780680E-04,+4.18892134541E-04
1.61000000000E+09,+8.63849210111E-04,+3.24973180793E-04
1.61500000000E+09,+1.03379371054E-03,+3.57206654983E-05
1.62000000000E+09,+6.72825143751E-04,-3.45639035909E-04
1.62500000000E+09,+4.13579595891E-04,-1.79829664196E-04
1.63000000000E+09,+5.40257426913E-04,+3.80254255651E-05
1.63500000000E+09,+6.73835027074E-04,-2.15479825071E-04
1.64000000000E+09,+5.97542483757E-04,-3.97411725963E-04
1.64500000000E+09,+4.71532739754E-04,-4.95345498060E-04
1.65000000000E+09,+2.67701091246E-04,-5.18577387468E-04
1.65500000000E+09,+1.35607044758E-04,-4.18863176681E-04
1.66000000000E+09,+2.25751261507E-04,-3.35544307133E-04
1.66500000000E+09,+2.78000182767E-04,-4.76010638281E-04
1.67000000000E+09,+1.05841012932E-04,-5.26834309521E-04
1.67500000000E+09,-4.03736140498E-05,-4.89725172767E-04
1.68000000000E+09,-8.91203880206E-05,-4.29608859966E-04
1.68500000000E+09,-1.16324180646E-04,-5.24913244935E-04
1.69000000000E+09,-2.56502604615E-04,-4.24273119943E-04
1.69500000000E+09,-3.49473156284E-04,-3.35136605233E-04
1.70000000000E+09,-2.78449872829E-04,-1.91576659186E-04
1.70500000000E+09,-2.54302718766E-04,-1.85748495176E-04
1.71000000000E+09,-3.20924431770E-04,-1.72966211256E-04
1.71500000000E+09,-3.25484829678E-04,-1.58893333041E-04
1.72000000000E+09,-3.20299614662E-04,-1.60900128032E-04
1.72500000000E+09,-3.92950642063E-04,-4.11808671532E-05
1.73000000000E+09,-3.30287636549E-04,+4.74427424246E-05
1.73500000000E+09,-3.21305345949E-04,+8.13017674177E-05
1.74000000000E+09,-3.00509036508E-04,+1.29337428420E-04
1.74500000000E+09,-2.45699927861E-04,+1.70022173213E-04
1.75000000000E+09,-1.59542204811E-04,+1.49884633804E-04
1.75500000000E+09,-1.29875495253E-04,+1.48230097394E-04
1.76000000000E+09,-1.11075347871E-04,+1.66210268048E-04
1.76500000000E+09,-6.71738274566E-05,+2.20062406460E-04
1.77000000000E+09,-8.79573798249E-05,+1.54787422349E-04
1.77500000000E+09,-5.61482156354E-05,+1.54494149375E-04
1.78000000000E+09,-4.72592245899E-05,+1.71984981207E-04
1.78500000000E+09,-3.30328833870E-05,+1.57787364329E-04
1.79000000000E+09,-1.92462587941E-06,+1.15430491246E-04
1.79500000000E+09,+4.03428605946E-05,+1.11529635509E-04
1.80000000000E+09,-1.26859460516E-05,+5.09014282540E-05
1.80500000000E+09,-9.03540739688E-05,+3.49997867523E-04
1.81000000000E+09,+9.54060214385E-05,+2.79261797911E-05
1.81500000000E+09,+1.33694254870E-04,+1.50549785797E-04
1.82000000000E+09,+1.97153468432E-04,+9.69376630945E-05
