! CMT, C1220, 16058040, 17.2.0/1
! Date: 02/08/2018 12:51:01
! Stimulus(Hz),    S21(Real),         S21(Imag)
1.00000000000E+09,-7.07359171618E-06,-1.33971799971E-05
1.00500000000E+09,-5.78553268455E-05,-2.97023352212E-07
1.01000000000E+09,-4.02217854071E-05,+4.09068471580E-06
1.01500000000E+09,-1.87888832028E-05,+2.50252957635E-05
1.02000000000E+09,-5.58569009451E-07,+3.43898521928E-06
1.02500000000E+09,+6.98875222232E-06,+1.45725339087E-05
1.03000000000E+09,-5.40095725258E-05,+1.17753393370E-05
1.03500000000E+09,-1.65011880543E-05,-1.59613427325E-05
1.04000000000E+09,-2.12406376320E-05,+9.59552698558E-06
1.04500000000E+09,-1.53562070789E-05,-5.27860446823E-07
1.05000000000E+09,-1.70010815770E-05,-1.17438780955E-05
1.05500000000E+09,+1.75700004391E-05,+4.20847832522E-05
1.06000000000E+09,-7.56724672622E-07,+4.62106145086E-06
1.06500000000E+09,+8.86298768415E-06,-7.26802584841E-05
1.07000000000E+09,-5.54945547789E-06,-3.58713836561E-05
1.07500000000E+09,-4.79751460177E-05,-2.06888261464E-05
1.08000000000E+09,+2.21217434643E-05,+2.59917837465E-05
1.08500000000E+09,-6.52666747185E-06,-1.86041914645E-05
1.09000000000E+09,-4.11216364536E-05,+3.83532580109E-06
1.09500000000E+09,-2.14994643316E-05,+4.01158631887E-05
1.10000000000E+09,+3.28655894638E-05,+4.82120882028E-05
1.10500000000E+09,+4.63941508658E-06,-3.43869520527E-05
1.11000000000E+09,-8.17990275669E-05,-3.81538182758E-05
1.11500000000E+09,+4.81002687946E-05,+1.43174512334E-06
1.12000000000E+09,-4.08902335273E-06,-1.33282959780E-05
1.12500000000E+09,-2.56912380389E-05,+4.72569409005E-05
1.13000000000E+09,-1.86116467582E-05,+4.62414749704E-05
1.13500000000E+09,-3.52933894366E-06,+2.38853584464E-05
1.14000000000E+09,+3.87069072595E-07,+1.35811294379E-05
1.14500000000E+09,+2.36802622988E-05,+3.65505011126E-05
1.15000000000E+09,-1.07632680312E-05,+5.24088773448E-05
1.15500000000E+09,-3.45700635348E-05,+4.20792607099E-05
1.16000000000E+09,-2.74304826596E-05,-5.38051914969E-06
1.16500000000E+09,+4.41448143565E-05,+5.10219998110E-05
1.17000000000E+09,+1.24946407788E-05,+3.62292458763E-05
1.17500000000E+09,-2.03596962352E-05,+7.95532870211E-06
1.18000000000E+09,+4.70105846371E-05,+8.67550987916E-05
1.18500000000E+09,+5.36468534680E-05,+2.33357875662E-05
1.19000000000E+09,+2.06675860768E-05,+5.79805232704E-05
1.19500000000E+09,+6.17059413198E-05,+1.03245092712E-04
1.20000000000E+09,+1.10261306716E-04,+3.15850081521E-05
1.20500000000E+09,+1.66868957462E-04,-4.20532567344E-05
1.21000000000E+09,+7.93742832268E-05,-4.32854629504E-05
1.21500000000E+09,+3.40255890199E-05,-6.70846472981E-05
1.22000000000E+09,+3.31478425859E-05,-4.88414924161E-05
1.22500000000E+09,+9.31741135632E-05,-3.81404956154E-05
1.23000000000E+09,+5.20765631141E-05,-5.68229014203E-05
1.23500000000E+09,+5.80214215641E-05,-2.82150012940E-05
1.24000000000E+09,+3.00862827055E-05,-1.29662923830E-04
1.24500000000E+09,+1.52044201490E-05,-4.72893938442E-05
1.25000000000E+09,+5.18842009017E-05,-9.14712012557E-05
1.25500000000E+09,+4.10242938150E-05,-9.29220086121E-05
1.26000000000E+09,+2.58091646098E-05,-4.72819048912E-05
1.26500000000E+09,+2.86892993645E-05,-1.21548920415E-04
1.27000000000E+09,+3.59071123427E-05,-1.13812599933E-04
1.27500000000E+09,-3.43613250557E-05,-1.38384206931E-04
1.28000000000E+09,-7.15594675753E-05,-8.81702447800E-05
1.28500000000E+09,-6.93182376923E-05,-1.15521218101E-04
1.29000000000E+09,-7.42333591773E-05,-8.56193497586E-05
1.29500000000E+09,-1.17807627469E-04,-1.01124874743E-04
1.30000000000E+09,-8.34076887400E-05,-8.69631835444E-05
1.30500000000E+09,-1.05281349321E-04,-1.02557409715E-04
1.31000000000E+09,-1.17569977561E-04,-7.67656769403E-05
1.31500000000E+09,-1.39697354686E-04,-6.76129124669E-05
1.32000000000E+09,-1.72689249393E-04,-2.43953485585E-05
1.32500000000E+09,-1.56043622459E-04,-2.94716161821E-05
1.33000000000E+09,-1.67064174810E-04,-4.53755868822E-05
1.33500000000E+09,-1.64462232505E-04,-1.32029107259E-05
1.34000000000E+09,-2.08563939387E-04,+2.92119462987E-05
1.34500000000E+09,-2.03689055561E-04,+2.21781941781E-05
1.35000000000E+09,-2.22020217125E-04,+4.65399722396E-05
1.35500000000E+09,-2.13475305510E-04,+9.99005024746E-05
1.36000000000E+09,-2.06689482860E-04,+1.34307521531E-04
1.36500000000E+09,-1.95344785941E-04,+1.22958559200E-04
1.37000000000E+09,-2.60261190505E-04,+1.90434799689E-04
1.37500000000E+09,-2.66196964832E-04,+2.29709875686E-04
1.38000000000E+09,-2.00466151522E-04,+3.05925137135E-04
1.38500000000E+09,-1.51300620425E-04,+3.79175972323E-04
1.39000000000E+09,-8.76727667224E-05,+4.04224110903E-04
1.39500000000E+09,-6.72630585034E-05,+4.12049557164E-04
1.40000000000E+09,-5.64642457139E-06,+3.88265651603E-04
1.40500000000E+09,+9.41258045731E-06,+4.49954344650E-04
1.41000000000E+09,+5.30035779886E-05,+5.69683236658E-04
1.41500000000E+09,+2.23055232044E-04,+6.01855120138E-04
1.42000000000E+09,+3.00026936551E-04,+6.20677090566E-04
1.42500000000E+09,+4.38184551138E-04,+5.96655937641E-04
1.43000000000E+09,+5.91131362563E-04,+6.09213132101E-04
1.43500000000E+09,+7.53437458327E-04,+5.41799314476E-04
1.44000000000E+09,+1.01915474717E-03,+4.70675733890E-04
1.44500000000E+09,+1.10085245137E-03,+1.23763739445E-04
1.45000000000E+09,+1.04170060087E-03,-7.78014710664E-06
1.45500000000E+09,+1.12463394531E-03,-1.66508822087E-04
1.46000000000E+09,+1.24108559607E-03,-1.95455171834E-04
1.46500000000E+09,+1.60570491502E-03,-3.07726657659E-04
1.47000000000E+09,+1.81712477449E-03,-1.22418109127E-03
1.47500000000E+09,+1.55574784758E-03,-1.98045870479E-03
1.48000000000E+09,+6.47327081053E-04,-2.49271328740E-03
1.48500000000E+09,-1.45092752193E-04,-2.28654254825E-03
1.49000000000E+09,+8.25515152869E-05,-2.06783065230E-03
1.49500000000E+09,-5.00347524287E-04,-3.09936922527E-03
1.50000000000E+09,-1.97533623510E-03,-2.79623330503E-03
1.50500000000E+09,-2.49962246507E-03,-2.12840020219E-03
1.51000000000E+09,-3.59958398319E-03,-1.49688282961E-03
1.51500000000E+09,-3.74901326919E-03,+1.00439313773E-04
1.52000000000E+09,-3.26608785117E-03,+7.49470266223E-04
1.52500000000E+09,-3.77097489434E-03,+2.05165520680E-03
1.53000000000E+09,-1.95776553161E-03,+3.72716753311E-03
1.53500000000E+09,-9.53010903964E-05,+2.93576771791E-03
1.54000000000E+09,-1.62888748340E-04,+2.15991871962E-03
1.54500000000E+09,+1.38379430437E-04,+2.72668950033E-03
1.55000000000E+09,+1.17384717486E-03,+1.94617518823E-03
1.55500000000E+09,+1.04705066968E-03,+1.49372361415E-03
1.56000000000E+09,+1.33291502493E-03,+1.63941842355E-03
1.56500000000E+09,+1.97019678537E-03,+9.07412785605E-04
1.57000000000E+09,+1.73552725153E-03,-1.04150334305E-04
1.57500000000E+09,+1.06852177920E-03,-1.95320534677E-04
1.58000000000E+09,+9.26934634711E-04,-2.60385102700E-04
1.58500000000E+09,+6.72797224597E-04,-1.40950969714E-04
1.59000000000E+09,+8.41219449490E-04,-7.72136376903E-05
1.59500000000E+09,+9.01305138028E-04,-4.52823147195E-04
1.60000000000E+09,+6.67670571180E-04,-5.56489384981E-04
1.60500000000E+09,+3.98285595975E-04,-5.21981257261E-04
1.61000000000E+09,+4.20061713305E-04,-4.14891575810E-04
1.61500000000E+09,+3.85683358915E-04,-7.13700725442E-04
1.62000000000E+09,-1.07293832888E-04,-7.07370844998E-04
1.62500000000E+09,-2.72234553690E-04,-3.47570437835E-04
1.63000000000E+09,+5.13098269027E-06,-6.79835309310E-05
1.63500000000E+09,+1.32285803183E-04,-2.46340240090E-04
1.64000000000E+09,+4.07987517829E-05,-3.28353051746E-04
1.64500000000E+09,-6.10394933890E-05,-3.81382886835E-04
1.65000000000E+09,-1.64599962418E-04,-2.81300096310E-04
1.65500000000E+09,-1.80942592953E-04,-7.93729617761E-05
1.66000000000E+09,+4.29809028304E-06,+5.59129003672E-06
1.66500000000E+09,+8.46684825437E-05,-2.03199936246E-04
1.67000000000E+09,+1.93520484966E-05,-2.34278510481E-04
1.67500000000E+09,-2.66014290895E-05,-2.16104044996E-04
1.68000000000E+09,-1.47135876564E-05,-1.86513996681E-04
1.68500000000E+09,-3.80613470365E-05,-2.82559062156E-04
1.69000000000E+09,-1.01466445645E-04,-2.81026659287E-04
1.69500000000E+09,-2.18244273527E-04,-2.31156709342E-04
1.70000000000E+09,-2.11923013027E-04,-1.90669410310E-04
1.70500000000E+09,-2.57670573226E-04,-1.33391268523E-04
1.71000000000E+09,-1.69365018502E-04,-1.30626697757E-04
1.71500000000E+09,-2.57038393476E-04,-1.31007488762E-04
1.72000000000E+09,-2.86650709835E-04,-1.12010503792E-04
1.72500000000E+09,-3.49953454930E-04,-5.49883715288E-05
1.73000000000E+09,-2.93634249011E-04,+6.70038221546E-06
1.73500000000E+09,-2.59258502923E-04,+5.88612225129E-05
1.74000000000E+09,-2.22856208893E-04,+1.54448860313E-04
1.74500000000E+09,-1.77705883786E-04,+1.43485724127E-04
