! CMT, C1220, 16058040, 17.2.0/1
! Date: 02/08/2018 12:58:39
! Stimulus(Hz),    S21(Real),         S21(Imag)
1.00000000000E+09,+1.60416129135E-05,-1.07476534754E-05
1.00500000000E+09,-5.96755955314E-05,-3.98764782764E-06
1.01000000000E+09,-1.58351005264E-05,+1.87757284066E-05
1.01500000000E+09,-2.32339615000E-05,+1.57336744491E-05
1.02000000000E+09,-2.50639111358E-05,-4.80252776515E-05
1.02500000000E+09,+2.60539891361E-05,+7.22284836068E-06
1.03000000000E+09,+1.24774414688E-05,-2.21990383074E-05
1.03500000000E+09,-3.87673352076E-05,-2.14622627441E-05
1.04000000000E+09,+1.14575080755E-06,+1.08594442431E-05
1.04500000000E+09,-7.66666966688E-07,+3.59885961777E-05
1.05000000000E+09,+1.82212074610E-05,-2.03050304445E-05
1.05500000000E+09,-4.88279048912E-05,-7.41671042271E-08
1.06000000000E+09,-2.97909774209E-05,-2.45477607306E-05
1.06500000000E+09,-6.75301496695E-05,-2.50591903041E-05
1.07000000000E+09,-2.66044381013E-05,+4.29384772569E-06
1.07500000000E+09,-7.88959983432E-06,-2.65981593402E-05
1.08000000000E+09,-3.99647810460E-05,-2.94091638382E-05
1.08500000000E+09,+2.70998351485E-05,-1.90018407139E-06
1.09000000000E+09,-1.97509514135E-05,+4.61517030264E-05
1.09500000000E+09,-2.89821504390E-05,+2.14841816003E-05
1.10000000000E+09,-1.77218583480E-05,-2.16755057718E-06
1.10500000000E+09,-2.09749455974E-05,+3.88920837723E-05
1.11000000000E+09,+9.02655941694E-06,+1.60069305155E-05
1.11500000000E+09,+1.53353045843E-06,-8.27369925398E-06
1.12000000000E+09,-1.07341845249E-05,+1.68768147204E-05
1.12500000000E+09,+1.67640219017E-05,+3.33112543848E-05
1.13000000000E+09,+1.15094765087E-05,+2.58524410530E-05
1.13500000000E+09,+5.31180246078E-06,+1.61914881687E-05
1.14000000000E+09,-4.59463753191E-05,-2.32957338834E-06
1.14500000000E+09,+4.59785238229E-05,+6.84949752051E-05
1.15000000000E+09,+2.17038552778E-05,+7.42751638161E-05
1.15500000000E+09,+2.03949739505E-05,+4.43581474331E-05
1.16000000000E+09,-1.35297585185E-05,+6.44874817648E-05
1.16500000000E+09,+2.71689831438E-05,+2.33452079050E-05
1.17000000000E+09,+3.29643563537E-05,+4.22748575502E-05
1.17500000000E+09,+4.92110475801E-05,+5.23956928784E-05
1.18000000000E+09,+4.02208761219E-05,+2.52561929725E-05
