! CMT, C1220, 16058040, 17.2.0/1
! Date: 02/08/2018 12:45:43
! Stimulus(Hz),    S21(Real),         S21(Imag)
1.00000000000E+09,+1.64448731136E-06,-2.24650791101E-05
1.00500000000E+09,-3.07575792034E-05,-1.62367079676E-05
1.01000000000E+09,-2.40106866193E-05,-3.01949004169E-05
1.01500000000E+09,+1.93170257091E-06,+1.24765092506E-05
1.02000000000E+09,+5.05402379292E-05,-1.50199929347E-05
1.02500000000E+09,-1.58638207510E-05,-2.34099272429E-05
1.03000000000E+09,+1.05830791152E-07,-9.25683314215E-06
1.03500000000E+09,+2.56078223926E-05,-1.64677006265E-05
1.04000000000E+09,+1.36867816402E-05,-3.65068900738E-05
1.04500000000E+09,-2.64257314530E-05,-9.46677711617E-06
1.05000000000E+09,-1.05970148622E-05,-1.38877968529E-05
1.05500000000E+09,-1.04737498696E-05,-2.71847429341E-05
1.06000000000E+09,+4.98633000355E-05,+1.01194947050E-05
1.06500000000E+09,-4.38696558476E-05,-1.66257431485E-05
1.07000000000E+09,-2.37070709148E-05,-1.95492530042E-05
1.07500000000E+09,-3.83208598763E-05,-1.53431991362E-05
1.08000000000E+09,-4.68135867130E-05,+3.75294377086E-05
1.08500000000E+09,-6.31871955911E-06,+2.50119637170E-05
1.09000000000E+09,-2.50405466160E-05,+5.61441673456E-05
1.09500000000E+09,+3.17535677443E-05,-1.20925054862E-05
1.10000000000E+09,+1.26205329573E-05,-3.78749250983E-06
1.10500000000E+09,-3.50874824511E-05,-1.61004632701E-05
1.11000000000E+09,+1.73181262967E-07,+3.07456913150E-05
1.11500000000E+09,-1.16634061291E-05,+2.35578913735E-05
1.12000000000E+09,+3.56286996966E-06,-2.79528112898E-05
1.12500000000E+09,-2.26960363458E-06,-3.79876705221E-06
1.13000000000E+09,+4.22351533604E-07,+2.11529322197E-05
1.13500000000E+09,+1.37684812004E-05,+3.06790988910E-05
1.14000000000E+09,-4.05010627551E-05,+7.27588960608E-06
1.14500000000E+09,-1.51173649757E-05,+1.56935924526E-05
1.15000000000E+09,-1.34370558478E-05,+5.73345617956E-05
1.15500000000E+09,+1.23527828176E-05,+1.14157775731E-05
1.16000000000E+09,+1.51598831856E-05,+2.02821452879E-05
1.16500000000E+09,-1.45856179133E-05,+3.28625082196E-05
1.17000000000E+09,+9.64724597595E-07,+3.72811860244E-05
1.17500000000E+09,+1.23231543700E-06,+4.51134113576E-05
1.18000000000E+09,+4.27232732888E-05,+9.09505257443E-05
1.18500000000E+09,+3.16734756482E-05,+1.12822941790E-04
1.19000000000E+09,+6.69387745180E-05,+5.73590793460E-05
1.19500000000E+09,+1.17328473566E-04,+8.65073071112E-05
1.20000000000E+09,+1.28357902439E-04,+5.31661787256E-05
1.20500000000E+09,+1.55434792876E-04,+5.92048216787E-05
1.21000000000E+09,+1.35291695990E-04,-8.86543622423E-05
1.21500000000E+09,+7.82436915391E-05,-6.22806194278E-05
1.22000000000E+09,+5.00780924322E-05,-5.14928447487E-05
1.22500000000E+09,+5.46031314885E-05,-2.32465209617E-05
1.23000000000E+09,+3.15515673493E-05,-1.15576338863E-05
1.23500000000E+09,+3.24216688338E-05,-8.25068818749E-05
1.24000000000E+09,+3.87804461107E-05,-6.35870904240E-05
1.24500000000E+09,+4.00063927327E-05,-7.45442281591E-05
1.25000000000E+09,+3.11810936635E-05,-3.48601055215E-05
1.25500000000E+09,+4.53239167494E-05,-9.96567926495E-05
1.26000000000E+09,+1.59918582838E-06,-1.07173711845E-04
1.26500000000E+09,+2.89050585179E-05,-1.11946348477E-04
1.27000000000E+09,+6.96236536214E-06,-1.25600967509E-04
1.27500000000E+09,-2.73391108744E-05,-1.48822358681E-04
1.28000000000E+09,-2.18985024816E-05,-8.05278325851E-05
1.28500000000E+09,-3.43331785663E-05,-1.34189101958E-04
1.29000000000E+09,-9.12426320990E-05,-1.18264841170E-04
1.29500000000E+09,-6.56974901443E-05,-1.14745644798E-04
1.30000000000E+09,-1.01541241666E-04,-1.21038444803E-04
1.30500000000E+09,-7.55325703772E-05,-8.39483266874E-05
1.31000000000E+09,-1.01372719728E-04,-8.92563637320E-05
1.31500000000E+09,-1.29895377832E-04,-4.56994450795E-05
1.32000000000E+09,-1.21964047687E-04,-3.43550244670E-05
1.32500000000E+09,-1.59616721026E-04,-3.35057561616E-05
1.33000000000E+09,-1.05159816396E-04,-2.58712623001E-05
1.33500000000E+09,-9.17771716823E-05,-7.53198970171E-05
1.34000000000E+09,-1.69655895408E-04,-3.38290395597E-05
1.34500000000E+09,-1.44671399858E-04,-3.36509045104E-05
1.35000000000E+09,-2.01415737978E-04,+2.92659062928E-05
1.35500000000E+09,-1.98013231764E-04,+3.23824370553E-05
1.36000000000E+09,-1.86491520531E-04,+1.52311104724E-05
1.36500000000E+09,-1.84425817808E-04,+2.40405189822E-05
1.37000000000E+09,-2.10331662473E-04,+6.56213851194E-06
1.37500000000E+09,-2.94729925458E-04,+1.34964740187E-04
1.38000000000E+09,-2.54190869114E-04,+2.13735768564E-04
1.38500000000E+09,-1.90949814898E-04,+3.02589497525E-04
1.39000000000E+09,-1.88840263174E-04,+2.50584996300E-04
1.39500000000E+09,-1.97818006857E-04,+2.91319982987E-04
1.40000000000E+09,-1.78174221447E-04,+3.54471719275E-04
1.40500000000E+09,-1.62329741234E-04,+4.42791037038E-04
1.41000000000E+09,-1.40881760382E-04,+4.99596129106E-04
1.41500000000E+09,-2.16791712695E-05,+5.77466773659E-04
1.42000000000E+09,+5.69951912218E-05,+6.38003989684E-04
1.42500000000E+09,+1.65700667871E-04,+6.61332443328E-04
1.43000000000E+09,+3.41959496769E-04,+7.86005189593E-04
1.43500000000E+09,+5.69901234808E-04,+7.87489121896E-04
1.44000000000E+09,+7.83752832649E-04,+6.41192198189E-04
1.44500000000E+09,+8.28065879343E-04,+3.97480219324E-04
1.45000000000E+09,+8.42977660306E-04,+4.04971415593E-04
