! CMT, C1220, 16058040, 17.2.0/1
! Date: 02/08/2018 12:31:26
! Stimulus(Hz),    S21(Real),         S21(Imag)
1.00000000000E+09,+1.45582674012E-05,+2.75132772123E-05
1.00500000000E+09,+1.77284785840E-06,+2.20019365167E-06
1.01000000000E+09,-1.44494501658E-05,+2.25267740488E-05
1.01500000000E+09,+9.47100906813E-06,-1.52058057849E-05
1.02000000000E+09,+2.13454354038E-05,+2.10075942143E-05
1.02500000000E+09,+3.49286824494E-05,+1.79274983250E-05
1.03000000000E+09,-4.95967204015E-05,+6.21484737344E-05
1.03500000000E+09,-5.81449191115E-06,+1.92176938884E-05
1.04000000000E+09,-9.31211949572E-07,-4.70750177139E-05
1.04500000000E+09,+1.32264439157E-05,+2.53520570107E-05
1.05000000000E+09,+1.89304876933E-05,-2.46267055063E-05
1.05500000000E+09,-2.36336623023E-05,-1.14727752780E-06
1.06000000000E+09,+8.29601615968E-06,+2.33585009513E-05
1.06500000000E+09,+1.34037388355E-05,-1.55096075435E-05
1.07000000000E+09,-8.33614418693E-06,-7.75426078745E-05
1.07500000000E+09,-1.43703203347E-05,+3.02252807542E-05
1.08000000000E+09,-3.95857668300E-05,+4.82330844900E-06
1.08500000000E+09,-2.06754703847E-05,+2.05895304330E-05
1.09000000000E+09,-9.39721030907E-06,+2.27839254911E-05
1.09500000000E+09,-2.67055520039E-05,-2.42474724604E-05
1.10000000000E+09,-4.89559841834E-05,+3.67106224636E-05
1.10500000000E+09,-1.63575208951E-05,-1.07862791010E-06
1.11000000000E+09,-7.91937088986E-07,+1.10508004327E-05
1.11500000000E+09,-3.70705707847E-05,-9.13186152340E-06
1.12000000000E+09,+5.90461978884E-06,+1.11178010028E-05
1.12500000000E+09,-1.08041881597E-05,+2.55918458215E-05
1.13000000000E+09,+4.01623026187E-06,+2.79343771963E-05
1.13500000000E+09,+6.23916116781E-05,-8.85312635388E-06
1.14000000000E+09,-2.38485806429E-05,+1.28661533870E-05
1.14500000000E+09,-2.54421103239E-06,+3.99918346812E-05
1.15000000000E+09,+2.67384515881E-05,+3.87533699950E-05
1.15500000000E+09,+8.53197051192E-06,+8.53775453541E-05
1.16000000000E+09,+2.12115753422E-05,-8.56593079666E-06
1.16500000000E+09,-4.67939096689E-05,+9.25816637888E-07
1.17000000000E+09,-4.82701495592E-06,+3.45062535175E-05
1.17500000000E+09,+3.98217997753E-05,+5.94501709362E-05
1.18000000000E+09,+2.62544832961E-06,+7.48147277770E-05
1.18500000000E+09,+1.69861208500E-05,+5.38001325575E-05
1.19000000000E+09,+3.64140893034E-05,+8.09998458573E-05
1.19500000000E+09,+2.56165417060E-05,+6.66873008143E-05
1.20000000000E+09,+1.15242463247E-04,+6.13484604067E-05
1.20500000000E+09,+9.89088900933E-05,+6.92177817237E-06
1.21000000000E+09,+1.17656757375E-04,+6.62443282097E-06
1.21500000000E+09,+3.47043172605E-05,-6.01549090813E-05
1.22000000000E+09,+6.80620195842E-05,-5.43346370333E-05
1.22500000000E+09,+4.82435493832E-05,-2.61166583959E-05
1.23000000000E+09,+7.07418472929E-05,-6.25903663245E-05
1.23500000000E+09,+1.09699765179E-04,-4.82873502733E-05
1.24000000000E+09,+9.57393546949E-05,-2.83113038704E-05
1.24500000000E+09,+3.84918928480E-05,-7.74137880432E-05
1.25000000000E+09,+4.11918703343E-05,-1.34399339457E-04
1.25500000000E+09,+8.40738631930E-06,-4.19144410746E-05
1.26000000000E+09,-1.33455599130E-05,-4.61309020582E-05
1.26500000000E+09,+5.45955546909E-05,-8.34977705617E-05
1.27000000000E+09,+4.14864697782E-05,-1.30011460062E-04
1.27500000000E+09,+9.38627722171E-06,-8.86381139639E-05
1.28000000000E+09,-7.60658692446E-07,-1.05535852176E-04
1.28500000000E+09,-5.45654830293E-05,-1.14890116584E-04
1.29000000000E+09,-5.25280402699E-05,-1.07003027211E-04
1.29500000000E+09,-5.25049222284E-05,-8.13738777697E-05
1.30000000000E+09,-6.55362365709E-05,-1.08969501542E-04
1.30500000000E+09,-9.63266386711E-05,-7.68452993018E-05
1.31000000000E+09,-1.31549127557E-04,-1.03441460149E-04
1.31500000000E+09,-8.32749841783E-05,-5.61362815523E-05
1.32000000000E+09,-1.00642692990E-04,-7.81091609675E-05
1.32500000000E+09,-1.40770936341E-04,-4.41701897562E-05
1.33000000000E+09,-1.33514077178E-04,-2.09400824255E-05
1.33500000000E+09,-1.46042763851E-04,-5.45142106409E-05
1.34000000000E+09,-1.78798877452E-04,-1.90945649349E-05
1.34500000000E+09,-1.58711127593E-04,-1.50159133105E-05
1.35000000000E+09,-2.17268265342E-04,-9.18965735389E-06
1.35500000000E+09,-1.98980430488E-04,+4.09329110711E-05
1.36000000000E+09,-1.81236410669E-04,+1.02672715511E-06
1.36500000000E+09,-2.43900517116E-04,+7.72628928295E-05
1.37000000000E+09,-3.27925680082E-04,+8.52214798827E-05
1.37500000000E+09,-3.10389427180E-04,+1.49342819234E-04
1.38000000000E+09,-3.04670798535E-04,+2.60253405293E-04
1.38500000000E+09,-2.10493867723E-04,+3.49189636999E-04
1.39000000000E+09,-1.50992270684E-04,+3.30333953119E-04
1.39500000000E+09,-1.59365264586E-04,+3.71971103238E-04
1.40000000000E+09,-1.09586247114E-04,+3.59528835323E-04
1.40500000000E+09,-1.19475778409E-04,+4.28117633709E-04
1.41000000000E+09,-1.19662973860E-04,+5.61180898714E-04
1.41500000000E+09,+1.27368543838E-04,+6.96221529394E-04
1.42000000000E+09,+2.23599142855E-04,+6.39091493761E-04
1.42500000000E+09,+2.72152662492E-04,+6.12917906365E-04
1.43000000000E+09,+3.88995195001E-04,+7.62631205551E-04
1.43500000000E+09,+5.92207496215E-04,+7.61153876175E-04
1.44000000000E+09,+9.10755489126E-04,+5.95973159019E-04
1.44500000000E+09,+9.76538356210E-04,+3.03582073670E-04
1.45000000000E+09,+9.58667371819E-04,+2.43283106327E-04
1.45500000000E+09,+1.11783562385E-03,+2.78620076966E-04
1.46000000000E+09,+1.46400386128E-03,+2.37530663490E-04
1.46500000000E+09,+1.95037893835E-03,-1.71681339802E-04
1.47000000000E+09,+1.99172657387E-03,-1.10526508565E-03
1.47500000000E+09,+1.66831487377E-03,-1.73917475466E-03
1.48000000000E+09,+9.91145918622E-04,-2.20367566083E-03
1.48500000000E+09,+3.16809789961E-04,-2.07279565135E-03
1.49000000000E+09,+5.83076588144E-04,-2.19469352044E-03
1.49500000000E+09,-1.32088472747E-04,-3.13468041198E-03
1.50000000000E+09,-1.53751161618E-03,-3.05827558325E-03
1.50500000000E+09,-2.31897536734E-03,-2.45232896445E-03
1.51000000000E+09,-3.39847005160E-03,-1.57265257165E-03
1.51500000000E+09,-3.46188774213E-03,-2.01899542566E-04
1.52000000000E+09,-3.09133122108E-03,+2.69941378746E-04
1.52500000000E+09,-3.54740405050E-03,+1.79384155602E-03
1.53000000000E+09,-1.72663090736E-03,+2.76984861462E-03
1.53500000000E+09,-6.93297049404E-04,+2.08540285143E-03
1.54000000000E+09,-9.33176494215E-04,+1.83410412847E-03
1.54500000000E+09,-4.11083105864E-04,+2.75418093820E-03
1.55000000000E+09,+8.40970009508E-04,+2.22090442407E-03
1.55500000000E+09,+1.03479476530E-03,+1.42166649422E-03
1.56000000000E+09,+9.03234371500E-04,+1.38083562244E-03
1.56500000000E+09,+1.42713697533E-03,+1.07730757126E-03
1.57000000000E+09,+1.36688404238E-03,+2.57016599590E-04
1.57500000000E+09,+1.03304988413E-03,-1.15214515985E-06
1.58000000000E+09,+7.62920249862E-04,+1.07684843031E-06
1.58500000000E+09,+6.98918350432E-04,+4.65794269676E-05
1.59000000000E+09,+7.90880968554E-04,-4.70496929121E-05
1.59500000000E+09,+7.16643643221E-04,-2.60062609097E-04
1.60000000000E+09,+5.38983225155E-04,-3.22461407175E-04
1.60500000000E+09,+3.65827360691E-04,-2.46335712954E-04
1.61000000000E+09,+5.22933898939E-04,-2.14769101528E-04
1.61500000000E+09,+4.33961790462E-04,-4.85964308229E-04
1.62000000000E+09,+4.98059906258E-05,-5.26143397325E-04
1.62500000000E+09,-7.32924490327E-05,-1.68159903860E-04
1.63000000000E+09,+1.43952034086E-04,+1.21769997379E-05
1.63500000000E+09,+2.08333300044E-04,-1.54744651045E-04
1.64000000000E+09,+2.18649179753E-04,-2.46163695508E-04
1.64500000000E+09,+1.02430212577E-04,-3.35570074964E-04
1.65000000000E+09,+5.64074034229E-05,-2.83037026292E-04
1.65500000000E+09,-2.01262911312E-06,-2.46741093146E-04
1.66000000000E+09,+6.25887600256E-05,-1.00525525913E-04
1.66500000000E+09,+1.29957734413E-04,-2.37815519909E-04
1.67000000000E+09,+1.03987787580E-04,-2.54976057150E-04
1.67500000000E+09,+2.10805356006E-05,-3.30888992183E-04
1.68000000000E+09,+4.46279331440E-06,-2.71174866471E-04
1.68500000000E+09,-3.57714077127E-05,-3.09934203096E-04
1.69000000000E+09,-1.36008392230E-04,-2.82427026188E-04
1.69500000000E+09,-1.80636884530E-04,-2.44025728920E-04
1.70000000000E+09,-1.74968807421E-04,-2.14574649915E-04
1.70500000000E+09,-2.01509161161E-04,-2.02771587561E-04
1.71000000000E+09,-1.84412588227E-04,-1.61046944551E-04
1.71500000000E+09,-2.02950681169E-04,-1.15191662359E-04
1.72000000000E+09,-2.40528764097E-04,-1.46997839250E-04
1.72500000000E+09,-3.13619177888E-04,-1.20691847352E-04
1.73000000000E+09,-2.85531690734E-04,-8.02461235324E-06
1.73500000000E+09,-2.89864673801E-04,+4.76001486413E-05
1.74000000000E+09,-2.25822351464E-04,+9.72098847557E-05
1.74500000000E+09,-1.75699940798E-04,+9.18419115162E-05
1.75000000000E+09,-1.62447796508E-04,+7.81480831713E-05
1.75500000000E+09,-1.56790720052E-04,+5.88347874851E-05
1.76000000000E+09,-1.28471098540E-04,+9.86427540143E-05
1.76500000000E+09,-7.93853609028E-05,+1.21174789384E-04
