! CMT, C1220, 16058040, 17.2.0/1
! Date: 02/08/2018 13:00:57
! Stimulus(Hz),    S21(Real),         S21(Imag)
1.00000000000E+09,+3.37343487215E-05,-1.83855247710E-05
1.00500000000E+09,+2.73570903565E-05,-3.75611735432E-05
1.01000000000E+09,-1.75945073112E-05,-9.76250356133E-06
1.01500000000E+09,-2.76710142845E-05,+2.36507101123E-05
1.02000000000E+09,+1.35021237403E-05,+4.21299083324E-05
1.02500000000E+09,-2.37170772660E-05,+8.03725614855E-06
1.03000000000E+09,-3.40197344259E-05,+1.15375402151E-05
1.03500000000E+09,+1.93266538386E-06,+2.05273935969E-06
1.04000000000E+09,+1.73108969101E-05,-2.11915399476E-05
1.04500000000E+09,-8.33711551280E-06,-4.64862879992E-05
1.05000000000E+09,-3.24807197035E-05,-5.65795790522E-06
1.05500000000E+09,+6.15951552669E-06,-1.85878767347E-05
1.06000000000E+09,-3.91895029937E-05,-2.05457905053E-05
1.06500000000E+09,-2.48383656315E-05,-5.31659804333E-05
1.07000000000E+09,-3.31093108412E-05,-8.99175153630E-06
1.07500000000E+09,+1.54802802153E-05,-1.32272995314E-05
1.08000000000E+09,-1.81993993199E-05,+3.81064327884E-05
1.08500000000E+09,-6.71934395818E-05,+3.66096879380E-05
1.09000000000E+09,-1.25924222173E-05,+4.63844565902E-06
1.09500000000E+09,-3.54408490667E-05,+2.95702844795E-05
1.10000000000E+09,-4.72566595845E-05,+4.08817204294E-05
1.10500000000E+09,-5.17042573996E-05,+5.97515266024E-05
1.11000000000E+09,-3.26312097499E-05,+2.96936470637E-05
1.11500000000E+09,-2.45476241849E-05,+1.03425437414E-05
1.12000000000E+09,-8.12723892199E-06,+1.46252241228E-05
1.12500000000E+09,+1.22113049991E-05,+8.20602624412E-05
1.13000000000E+09,-1.48972193950E-05,+1.89309735895E-05
1.13500000000E+09,-3.01129473890E-05,+1.14280831758E-05
1.14000000000E+09,-1.01283243277E-05,+2.52612185522E-05
1.14500000000E+09,+2.93232097978E-06,+5.71027268621E-05
1.15000000000E+09,+9.94921074432E-06,+3.06251118409E-05
1.15500000000E+09,+6.19104431753E-06,+6.67953854734E-05
1.16000000000E+09,+5.54756092495E-06,+6.63178004431E-05
1.16500000000E+09,+3.67040180506E-05,+1.15785397566E-05
1.17000000000E+09,+2.89387940819E-05,+3.14850973804E-06
1.17500000000E+09,+1.14274923192E-05,+5.17995948421E-05
1.18000000000E+09,+6.59317965073E-05,+4.84191816200E-05
1.18500000000E+09,+6.85089010863E-05,+4.85242564160E-05
1.19000000000E+09,+7.38994523061E-05,+6.18635788385E-05
1.19500000000E+09,+8.62528410812E-05,-1.43227592609E-05
1.20000000000E+09,+9.50413002108E-05,+2.57577215962E-05
1.20500000000E+09,+1.34692581994E-04,-6.77376455725E-05
1.21000000000E+09,+8.86858334601E-05,-8.70674800749E-05
1.21500000000E+09,+6.21326685619E-05,-4.48289455439E-05
1.22000000000E+09,+1.78791922906E-05,-4.40666905742E-05
1.22500000000E+09,+5.64752899497E-05,-5.89269403646E-05
1.23000000000E+09,+2.83054677010E-05,-5.54308758749E-05
1.23500000000E+09,+3.59800125853E-05,-8.54954472549E-05
1.24000000000E+09,-1.28998356034E-05,-5.19645166631E-05
1.24500000000E+09,+5.61604405127E-05,-9.97160466566E-05
1.25000000000E+09,+3.45856654246E-05,-8.58302854162E-05
1.25500000000E+09,+2.56752464008E-05,-6.29084265266E-05
1.26000000000E+09,-5.80946540366E-06,-6.88717645491E-05
1.26500000000E+09,+1.11959306312E-05,-6.80969648009E-05
1.27000000000E+09,-3.96231590171E-05,-9.05108622207E-05
1.27500000000E+09,-3.96314767765E-06,-1.46939524159E-04
1.28000000000E+09,-3.20313386070E-05,-9.49602795887E-05
1.28500000000E+09,-5.33691819926E-05,-9.41018823990E-05
1.29000000000E+09,-7.55845566341E-05,-2.73725296029E-05
1.29500000000E+09,-1.11835835761E-04,-7.02068009513E-05
1.30000000000E+09,-5.76184190778E-05,-1.65530163512E-05
1.30500000000E+09,-5.56916923498E-05,+1.93821007126E-05
1.31000000000E+09,-8.42175432361E-05,-6.48105802424E-05
1.31500000000E+09,-9.24966819643E-05,-2.37897283557E-05
1.32000000000E+09,-1.18148003889E-04,-6.32046311163E-05
1.32500000000E+09,-1.17410306194E-04,-7.69424994754E-07
1.33000000000E+09,-8.49943062727E-05,+7.76059381265E-06
1.33500000000E+09,-1.13648436159E-04,-3.11337052417E-05
1.34000000000E+09,-1.31879487582E-04,+1.14060388930E-06
1.34500000000E+09,-1.03360808648E-04,-1.62987758567E-06
1.35000000000E+09,-1.98405493000E-04,-8.03268520059E-06
1.35500000000E+09,-1.50775918031E-04,+7.31714650782E-05
1.36000000000E+09,-1.50054453503E-04,+7.33355609490E-05
1.36500000000E+09,-1.24389470379E-04,+1.88710441053E-05
1.37000000000E+09,-1.57182180299E-04,+8.44691626351E-05
1.37500000000E+09,-2.62211996954E-04,+8.90262139939E-05
1.38000000000E+09,-2.16886836302E-04,+1.55865370661E-04
1.38500000000E+09,-1.84572701943E-04,+2.04469651193E-04
1.39000000000E+09,-1.32582801446E-04,+2.15939269169E-04
1.39500000000E+09,-1.45016738443E-04,+2.34698347259E-04
1.40000000000E+09,-1.62972124672E-04,+2.46847700142E-04
1.40500000000E+09,-1.72099428005E-04,+3.02017942341E-04
1.41000000000E+09,-2.10040488795E-04,+3.84431283659E-04
1.41500000000E+09,-1.04261317949E-04,+5.27866874129E-04
1.42000000000E+09,-5.65572270184E-06,+5.09174377155E-04
1.42500000000E+09,+3.76394110531E-05,+5.67555263470E-04
1.43000000000E+09,+1.42156468345E-04,+7.05121278810E-04
1.43500000000E+09,+3.24199684270E-04,+7.25291436105E-04
1.44000000000E+09,+5.97078909105E-04,+5.98438740772E-04
1.44500000000E+09,+5.89340988306E-04,+5.37991058043E-04
1.45000000000E+09,+6.56392867068E-04,+6.03178751687E-04
1.45500000000E+09,+8.67063176399E-04,+6.42263269518E-04
1.46000000000E+09,+1.12395898127E-03,+6.47589212556E-04
1.46500000000E+09,+1.71493573099E-03,+6.37485366159E-04
1.47000000000E+09,+2.22209827251E-03,-2.68813663665E-04
1.47500000000E+09,+2.06712445784E-03,-1.00433528378E-03
1.48000000000E+09,+1.60516522628E-03,-1.60730655962E-03
1.48500000000E+09,+9.96523339231E-04,-1.57913916931E-03
1.49000000000E+09,+1.45036125807E-03,-1.56445416293E-03
1.49500000000E+09,+1.45029539435E-03,-2.94787114765E-03
1.50000000000E+09,+6.11367510832E-05,-3.60218903826E-03
1.50500000000E+09,-9.59724810692E-04,-3.61714747554E-03
1.51000000000E+09,-2.73827236807E-03,-3.27095939604E-03
1.51500000000E+09,-3.18840822994E-03,-1.75902711765E-03
1.52000000000E+09,-3.24844292448E-03,-1.55000336523E-03
1.52500000000E+09,-4.31174886631E-03,-1.71368857887E-04
