! CMT, C1220, 16058040, 17.2.0/1
! Date: 02/08/2018 12:57:51
! Stimulus(Hz),    S21(Real),         S21(Imag)
1.00000000000E+09,+1.11637091414E-05,-6.74482482042E-05
1.00500000000E+09,-1.32985025708E-05,-2.03472140241E-07
1.01000000000E+09,+5.25217408401E-06,-4.52245013013E-05
1.01500000000E+09,-1.29333428435E-05,+1.34920735327E-05
1.02000000000E+09,+9.86992417661E-06,-1.21315959562E-05
1.02500000000E+09,+9.54596546242E-07,+9.30210629548E-06
1.03000000000E+09,+2.52622991941E-05,-3.28511824905E-05
1.03500000000E+09,+2.50502728682E-05,+1.43596991228E-05
1.04000000000E+09,-9.28779156160E-07,+8.69642169241E-06
1.04500000000E+09,-5.03942435992E-05,+1.06479355336E-05
1.05000000000E+09,+9.41987626904E-06,+2.81405269871E-05
1.05500000000E+09,+1.13777128855E-05,-7.44580074338E-06
1.06000000000E+09,+3.69506564313E-06,+2.73907568460E-05
1.06500000000E+09,-3.10296559513E-05,-5.90667809040E-05
1.07000000000E+09,-6.11100192550E-05,-1.82782426614E-05
1.07500000000E+09,-7.78693987308E-06,+2.17372057186E-06
1.08000000000E+09,+2.02040248300E-05,-1.66267514957E-05
1.08500000000E+09,-1.60078261453E-06,+5.05423622093E-05
1.09000000000E+09,-3.54553006104E-05,-1.24617518291E-05
1.09500000000E+09,-4.89783734054E-06,+2.57755590080E-05
1.10000000000E+09,-5.39436839710E-05,+1.07950066745E-05
1.10500000000E+09,-2.34998229661E-06,+4.53918004964E-05
1.11000000000E+09,-3.17998483507E-05,+2.53286695818E-05
1.11500000000E+09,-2.75935681412E-06,+2.75078002402E-05
1.12000000000E+09,-2.86117057802E-05,+4.55391496750E-06
1.12500000000E+09,-2.04523146473E-06,+2.51698730493E-05
1.13000000000E+09,-4.88715738005E-05,+6.06013055237E-05
1.13500000000E+09,-3.37403232017E-06,+3.80928762801E-05
1.14000000000E+09,+5.34372890564E-05,+2.90051543485E-05
1.14500000000E+09,+3.26379347425E-05,+3.44753225510E-05
1.15000000000E+09,+2.72226396492E-05,+8.18415642549E-06
1.15500000000E+09,+4.23972826886E-05,+3.79162445645E-05
1.16000000000E+09,+1.83971605909E-05,+4.45482564116E-05
1.16500000000E+09,+3.36719261939E-05,+4.63569628072E-05
1.17000000000E+09,+9.99375959647E-06,-9.68264107291E-06
1.17500000000E+09,+2.14354215750E-06,+4.25139851607E-05
1.18000000000E+09,+9.88759135323E-05,+3.34412225608E-05
1.18500000000E+09,+7.06462989235E-05,+1.25695554202E-05
1.19000000000E+09,+5.17898775754E-05,+6.60349751520E-05
1.19500000000E+09,+5.19232144598E-05,+8.23465171108E-06
1.20000000000E+09,+1.05085511452E-04,+9.66220982668E-06
1.20500000000E+09,+1.26452315726E-04,-4.77160487327E-06
1.21000000000E+09,+6.31816740384E-05,-6.05622104733E-05
1.21500000000E+09,+3.31008065269E-05,-3.61790335392E-05
1.22000000000E+09,+3.61906064955E-05,-2.70778833198E-05
1.22500000000E+09,+3.10170831666E-05,-6.84432901486E-05
1.23000000000E+09,+9.11978185368E-06,-7.26922902241E-06
1.23500000000E+09,+4.82275943679E-05,-2.87787645572E-05
1.24000000000E+09,+6.27647280311E-05,-5.28220936238E-05
1.24500000000E+09,+2.60335996237E-05,-6.02847077968E-05
1.25000000000E+09,+1.53402082665E-05,-6.90211962204E-05
1.25500000000E+09,+7.27381140407E-05,-6.71751042563E-05
1.26000000000E+09,+2.87982743332E-05,-4.56122923704E-05
1.26500000000E+09,+8.36900773117E-06,-6.52656491541E-05
1.27000000000E+09,+1.98604733754E-05,-6.18315819512E-05
1.27500000000E+09,-2.96908226200E-06,-1.12345685651E-04
1.28000000000E+09,-7.71886364782E-06,-8.98965518618E-05
1.28500000000E+09,-4.48704499665E-05,-8.68575864608E-05
1.29000000000E+09,-7.76404078247E-05,-8.29202741120E-05
1.29500000000E+09,-9.73192168959E-06,-4.35701436026E-05
1.30000000000E+09,-3.11974254618E-05,-1.18151972836E-04
1.30500000000E+09,-6.76583826205E-05,-1.30983783712E-04
1.31000000000E+09,-9.62816572039E-05,-1.00111554660E-04
1.31500000000E+09,-1.30366194048E-04,-9.32556430671E-05
1.32000000000E+09,-1.20893749987E-04,-8.25159079320E-05
1.32500000000E+09,-1.25293744213E-04,-6.55905531005E-05
1.33000000000E+09,-1.20638710824E-04,-7.96249117681E-05
1.33500000000E+09,-1.23526396991E-04,-1.01944174016E-04
1.34000000000E+09,-1.79409749450E-04,-8.30642973327E-05
1.34500000000E+09,-2.15924064920E-04,-4.02760590648E-05
1.35000000000E+09,-3.05083459363E-04,-1.75366955455E-05
1.35500000000E+09,-2.40033857992E-04,+4.48647743144E-05
1.36000000000E+09,-2.46643278185E-04,+5.36622756330E-05
1.36500000000E+09,-2.49935985760E-04,+5.71743293251E-05
1.37000000000E+09,-2.45752971243E-04,+7.67841399866E-05
1.37500000000E+09,-3.28509267551E-04,+1.39439401255E-04
1.38000000000E+09,-3.11561053357E-04,+2.42210304157E-04
1.38500000000E+09,-2.56432913849E-04,+3.01348588115E-04
1.39000000000E+09,-1.93224815800E-04,+3.71349947651E-04
1.39500000000E+09,-2.16930135417E-04,+4.28755022309E-04
1.40000000000E+09,-1.50532168357E-04,+4.38622437335E-04
1.40500000000E+09,-1.44240000187E-04,+4.65530015742E-04
1.41000000000E+09,-9.78281557899E-05,+6.00626889779E-04
1.41500000000E+09,+8.25740056048E-05,+6.61234099335E-04
1.42000000000E+09,+1.84727861599E-04,+6.65701051255E-04
1.42500000000E+09,+2.27023117667E-04,+6.60393236252E-04
1.43000000000E+09,+4.01304577431E-04,+8.03948632896E-04
1.43500000000E+09,+6.92680251460E-04,+7.92522022298E-04
1.44000000000E+09,+9.87481310291E-04,+5.99096798677E-04
1.44500000000E+09,+9.28983756718E-04,+3.05367785980E-04
1.45000000000E+09,+9.31342315924E-04,+3.61755291855E-04
1.45500000000E+09,+1.13751794148E-03,+2.61103811224E-04
