! CMT, C1220, 16058040, 17.2.0/1
! Date: 02/08/2018 12:33:05
! Stimulus(Hz),    S21(Real),         S21(Imag)
1.00000000000E+09,-5.85247567644E-06,-2.68774448133E-06
1.00500000000E+09,-4.30669733193E-05,-2.43486025460E-05
1.01000000000E+09,-1.08249690805E-07,-7.54381753864E-06
1.01500000000E+09,+2.04025418420E-05,-1.32769514062E-05
1.02000000000E+09,-1.45508202266E-05,-1.27059649596E-05
1.02500000000E+09,+1.41138271937E-05,-3.99929540651E-05
1.03000000000E+09,-1.51768426584E-05,-1.98580233243E-05
1.03500000000E+09,-9.13086106281E-08,-1.53886628307E-05
1.04000000000E+09,-3.34995206945E-06,-1.45317670431E-05
1.04500000000E+09,+2.59761694273E-05,-1.51130328139E-05
1.05000000000E+09,+2.00736438412E-05,-1.18771839949E-05
1.05500000000E+09,+9.68698830831E-06,-4.39890043681E-05
1.06000000000E+09,+2.73083196482E-05,-8.59905718851E-06
1.06500000000E+09,-4.50680207704E-06,+4.86277962579E-07
1.07000000000E+09,-1.99281286827E-05,-1.46855700687E-05
1.07500000000E+09,+2.69330521411E-05,-2.77265992912E-05
1.08000000000E+09,-2.85925827905E-05,-1.19454836178E-05
1.08500000000E+09,-4.72068247134E-05,+9.85522163155E-06
1.09000000000E+09,+6.40018477924E-06,-3.47615376426E-06
1.09500000000E+09,-4.24909465614E-06,+1.97637457558E-06
1.10000000000E+09,-2.99025582217E-05,+5.49906383353E-06
1.10500000000E+09,-1.09839048799E-06,+4.18774157820E-06
1.11000000000E+09,+8.21386399626E-06,+1.33502989981E-05
1.11500000000E+09,-2.68184201288E-05,+2.38352887384E-05
1.12000000000E+09,+9.83850281871E-06,+3.57865024270E-07
1.12500000000E+09,-9.99346804408E-07,+1.46149498665E-05
1.13000000000E+09,-1.55557658746E-05,+8.97993468188E-06
1.13500000000E+09,+3.75294092619E-06,+7.19179273259E-06
1.14000000000E+09,-1.55037804058E-06,+5.32346147891E-05
1.14500000000E+09,-2.18401613297E-05,+2.79863411746E-05
1.15000000000E+09,+2.85387022868E-05,+5.37879085588E-05
1.15500000000E+09,+1.71626530471E-05,+9.50310964628E-06
1.16000000000E+09,-1.52230493463E-05,+4.62530672214E-05
1.16500000000E+09,-2.56502682885E-05,+4.83983458980E-05
1.17000000000E+09,+1.20856383254E-05,+7.60404043840E-05
1.17500000000E+09,-3.25253395140E-05,+1.43794597828E-05
1.18000000000E+09,+1.18936509816E-05,+3.81638492491E-05
1.18500000000E+09,+3.73687669019E-05,+4.91354477067E-05
1.19000000000E+09,+3.08194622044E-05,+6.15661433347E-05
1.19500000000E+09,+6.16123691690E-05,+7.16271635797E-05
1.20000000000E+09,+1.05733258356E-04,+7.49795714073E-05
1.20500000000E+09,+1.12656768625E-04,+1.91740523362E-05
1.21000000000E+09,+1.05270131737E-04,-3.25689065620E-05
1.21500000000E+09,+5.74020909937E-05,-5.00000599098E-05
1.22000000000E+09,+7.58654042653E-05,-9.77080898858E-06
1.22500000000E+09,+5.66969234619E-05,-7.94222282147E-05
1.23000000000E+09,+7.50103152623E-05,-4.59867845583E-05
1.23500000000E+09,+5.91914563435E-05,-1.12578170744E-04
1.24000000000E+09,+5.32189863746E-05,-4.95416042415E-05
1.24500000000E+09,+2.86551113266E-05,-5.64311680110E-05
1.25000000000E+09,+6.37785318776E-05,-1.07333357832E-04
1.25500000000E+09,+3.59683145908E-05,-1.23318931867E-04
1.26000000000E+09,+4.24639874225E-05,-6.20669336661E-05
1.26500000000E+09,+4.12136446041E-05,-4.93545474733E-05
1.27000000000E+09,+6.51315358261E-05,-1.19148068376E-04
1.27500000000E+09,-3.33860108652E-05,-1.23454879486E-04
1.28000000000E+09,-7.10687624562E-05,-1.37541095273E-04
1.28500000000E+09,-2.54884313015E-05,-1.11783957443E-04
1.29000000000E+09,-5.23282812305E-05,-8.63473274341E-05
1.29500000000E+09,-4.08180093083E-05,-3.32955765998E-05
1.30000000000E+09,-4.54536065173E-05,-8.44077492980E-05
1.30500000000E+09,-7.20366804427E-05,-7.35753418232E-05
1.31000000000E+09,-1.12966465901E-04,-5.97771786724E-05
1.31500000000E+09,-7.20065103287E-05,-7.90650687142E-05
1.32000000000E+09,-1.12311473642E-04,-6.83411978626E-05
1.32500000000E+09,-1.35471377885E-04,-5.04890135786E-05
1.33000000000E+09,-9.33458694432E-05,-1.33217344188E-05
1.33500000000E+09,-9.57024584792E-05,-2.05028918678E-05
1.34000000000E+09,-1.67888191183E-04,-8.76756887831E-05
1.34500000000E+09,-1.56768091859E-04,-3.62756213496E-05
1.35000000000E+09,-2.14739400907E-04,+1.07311655764E-05
1.35500000000E+09,-1.81705925643E-04,+5.14887144735E-05
1.36000000000E+09,-1.74788452494E-04,+7.13792156456E-05
1.36500000000E+09,-2.08380162256E-04,+3.60196108292E-05
1.37000000000E+09,-3.00057298684E-04,+7.85292613734E-05
1.37500000000E+09,-2.69366036505E-04,+1.59919659903E-04
1.38000000000E+09,-2.75535853041E-04,+2.59088087441E-04
1.38500000000E+09,-1.97288536125E-04,+3.09616182403E-04
1.39000000000E+09,-1.53862067048E-04,+3.17095720086E-04
1.39500000000E+09,-1.27377117122E-04,+3.49578734512E-04
1.40000000000E+09,-1.23201974287E-04,+3.65254121782E-04
1.40500000000E+09,-9.14590697666E-05,+4.45795760605E-04
1.41000000000E+09,-4.32971636555E-05,+5.66527683268E-04
1.41500000000E+09,+1.31693134010E-04,+6.34787799904E-04
1.42000000000E+09,+2.08264759393E-04,+5.57939258867E-04
1.42500000000E+09,+2.96597723821E-04,+5.46854906752E-04
1.43000000000E+09,+4.49048111034E-04,+6.29735824314E-04
1.43500000000E+09,+6.21257278574E-04,+6.28994806879E-04
1.44000000000E+09,+9.07809413904E-04,+4.50391531000E-04
1.44500000000E+09,+9.14720303213E-04,+1.96008406120E-04
1.45000000000E+09,+8.78609473832E-04,+1.41186950716E-04
1.45500000000E+09,+9.85318426472E-04,+1.08206524175E-04
1.46000000000E+09,+1.28613818380E-03,+1.04462942453E-04
1.46500000000E+09,+1.65928579196E-03,-2.03009663189E-04
1.47000000000E+09,+1.74497891534E-03,-1.01316583749E-03
1.47500000000E+09,+1.45266001113E-03,-1.62824261029E-03
1.48000000000E+09,+7.82620095393E-04,-2.07454027382E-03
1.48500000000E+09,+6.21568103908E-05,-1.87987850812E-03
1.49000000000E+09,+4.08157401260E-04,-1.73044676754E-03
1.49500000000E+09,-1.05011485017E-04,-2.91193540567E-03
1.50000000000E+09,-1.72054526278E-03,-2.72965827787E-03
1.50500000000E+09,-2.29353538699E-03,-1.95348541340E-03
1.51000000000E+09,-3.06332609830E-03,-1.11687228854E-03
1.51500000000E+09,-2.95568888856E-03,+1.23336143855E-04
1.52000000000E+09,-2.55975044441E-03,+4.26843864083E-04
1.52500000000E+09,-2.82086696988E-03,+1.81360413274E-03
1.53000000000E+09,-1.05393266092E-03,+2.60259558515E-03
1.53500000000E+09,-5.60186866501E-05,+1.74156436093E-03
1.54000000000E+09,-4.41390416472E-04,+1.32333038101E-03
1.54500000000E+09,-1.07060450158E-04,+1.90495266867E-03
1.55000000000E+09,+7.12259977734E-04,+1.17222756653E-03
1.55500000000E+09,+4.06464028336E-04,+7.05669695941E-04
1.56000000000E+09,+2.27462364453E-04,+1.13330029020E-03
1.56500000000E+09,+9.10310900447E-04,+1.05773155128E-03
1.57000000000E+09,+9.99440033071E-04,+2.37534898547E-04
1.57500000000E+09,+5.62967751052E-04,+7.74202720267E-05
1.58000000000E+09,+3.56082454450E-04,+1.87364616582E-04
1.58500000000E+09,+4.61448349511E-04,+3.83865585551E-04
1.59000000000E+09,+5.84539136962E-04,+2.88519117066E-04
1.59500000000E+09,+6.42690601072E-04,+1.90105284324E-05
1.60000000000E+09,+5.61236870011E-04,+3.77196418538E-05
1.60500000000E+09,+4.99888860235E-04,-3.25534320687E-05
1.61000000000E+09,+6.26360849110E-04,-1.03130981479E-04
1.61500000000E+09,+5.33007648935E-04,-3.88068958918E-04
1.62000000000E+09,+9.17941572612E-05,-4.29031487661E-04
1.62500000000E+09,+2.21493045574E-05,-9.32566648149E-05
1.63000000000E+09,+2.71746239660E-04,+6.54015585806E-05
1.63500000000E+09,+4.06444396093E-04,-1.40575566685E-04
1.64000000000E+09,+3.03099386290E-04,-2.99187707476E-04
1.64500000000E+09,+1.93874266788E-04,-3.69358405960E-04
1.65000000000E+09,+8.94974884541E-05,-3.48704630229E-04
1.65500000000E+09,+4.72884257303E-06,-2.36427543222E-04
1.66000000000E+09,+1.35951090869E-04,-1.20503931964E-04
1.66500000000E+09,+1.81352278688E-04,-2.91113078287E-04
1.67000000000E+09,+9.35811347329E-05,-3.31980574114E-04
1.67500000000E+09,+2.66612535374E-05,-3.76283179110E-04
1.68000000000E+09,+4.41114803183E-05,-3.01371393731E-04
1.68500000000E+09,-1.67012557390E-05,-3.50895621602E-04
1.69000000000E+09,-1.11417186004E-04,-3.71966531123E-04
1.69500000000E+09,-1.98254324782E-04,-3.13206573144E-04
1.70000000000E+09,-2.00755998754E-04,-2.55924097329E-04
1.70500000000E+09,-2.26859677885E-04,-2.56856606056E-04
1.71000000000E+09,-2.24844562135E-04,-2.20450520962E-04
1.71500000000E+09,-2.53108185096E-04,-1.43148398033E-04
1.72000000000E+09,-2.93534309218E-04,-1.86011860426E-04
1.72500000000E+09,-3.47947184363E-04,-8.56042539139E-05
1.73000000000E+09,-3.51224365315E-04,+1.09715203466E-05
1.73500000000E+09,-3.41163886939E-04,+6.97337005751E-05
1.74000000000E+09,-2.90309999745E-04,+1.13798153620E-04
1.74500000000E+09,-2.11773483627E-04,+1.39495238696E-04
1.75000000000E+09,-2.00894573760E-04,+1.73016243550E-04
1.75500000000E+09,-1.66745645652E-04,+1.32923649407E-04
1.76000000000E+09,-1.12994021527E-04,+1.27948694080E-04
1.76500000000E+09,-1.19094472412E-04,+1.37013163912E-04
1.77000000000E+09,-1.15686382289E-04,+1.10014200521E-04
1.77500000000E+09,-8.30998265789E-05,+1.65313466668E-04
1.78000000000E+09,-9.20532529771E-06,+1.76777645983E-04
1.78500000000E+09,-8.09692209314E-08,+1.17239993512E-04
1.79000000000E+09,-7.01845749260E-05,+1.58667246895E-04
1.79500000000E+09,-4.13185897415E-06,+1.16619016601E-04
1.80000000000E+09,-3.80224562010E-05,+1.33865534554E-04
1.80500000000E+09,+8.96665021976E-06,+1.41676974246E-04
1.81000000000E+09,-6.45614374749E-06,+2.03409925139E-05
1.81500000000E+09,+2.45304615233E-05,+2.08006249356E-04
1.82000000000E+09,+2.75762679516E-05,+1.12369668184E-04
1.82500000000E+09,-8.12405477317E-05,+1.25781335315E-04
1.83000000000E+09,-2.85040735654E-05,+8.48888953375E-05
