! CMT, C1220, 16058040, 17.2.0/1
! Date: 02/08/2018 12:56:50
! Stimulus(Hz),    S21(Real),         S21(Imag)
1.00000000000E+09,+6.73667320038E-06,-4.54919740240E-05
1.00500000000E+09,-4.51790231979E-05,-6.57582344443E-06
1.01000000000E+09,-6.93580492349E-06,-2.88813326975E-05
1.01500000000E+09,-7.52940002444E-06,-2.53702083390E-05
1.02000000000E+09,-4.43214688441E-05,-1.19168913106E-06
1.02500000000E+09,-7.39858925759E-05,+5.47078166037E-06
1.03000000000E+09,-3.30021553040E-05,-5.44005368812E-05
1.03500000000E+09,+1.30433997053E-05,-4.27078300139E-05
1.04000000000E+09,-2.75586436277E-05,-3.40237175654E-05
1.04500000000E+09,+2.25640827568E-05,+4.18626371971E-05
1.05000000000E+09,-2.78661474534E-05,-3.34144606497E-06
1.05500000000E+09,-3.40611985368E-05,-4.88682183886E-05
1.06000000000E+09,+2.12263362093E-06,-2.34712517285E-05
1.06500000000E+09,-8.43629519254E-06,+1.82655818953E-05
1.07000000000E+09,+2.31218117850E-06,-4.04953459075E-05
1.07500000000E+09,-2.34319158519E-05,+4.74967910187E-06
1.08000000000E+09,+5.85652950565E-06,+3.17659612447E-05
1.08500000000E+09,-2.07548117356E-05,+1.72236078722E-05
1.09000000000E+09,-2.03644664839E-05,+1.84829756379E-05
1.09500000000E+09,-1.86399440798E-05,-6.29697284038E-07
1.10000000000E+09,-4.52202713194E-05,+7.51896580074E-05
1.10500000000E+09,-2.27942571161E-05,+4.61527844845E-06
1.11000000000E+09,-9.65054815188E-06,+1.17791463446E-05
1.11500000000E+09,-3.11818451571E-05,+4.25177630033E-05
1.12000000000E+09,-8.90545415391E-06,-3.39836370977E-05
1.12500000000E+09,-2.78479928026E-05,+2.22512775546E-05
1.13000000000E+09,+8.46450038790E-06,+2.26584971400E-05
1.13500000000E+09,-3.08512048910E-05,+6.41660506492E-05
1.14000000000E+09,+4.11627335136E-05,+7.81634641298E-05
1.14500000000E+09,-1.58759337673E-05,+6.35178697262E-05
1.15000000000E+09,+4.62331155453E-05,+1.02809074143E-05
1.15500000000E+09,+1.30239494297E-05,+6.28926953548E-05
1.16000000000E+09,-2.92521552268E-05,+4.64329472089E-05
1.16500000000E+09,+4.61035215835E-05,+3.77703159424E-06
1.17000000000E+09,+1.23325575980E-05,+3.94691363986E-05
1.17500000000E+09,-8.53751090840E-06,+5.82230388821E-05
1.18000000000E+09,+4.12874025752E-05,+4.10339259360E-05
1.18500000000E+09,+7.35548337191E-05,+1.55868335826E-05
1.19000000000E+09,+4.33153508438E-05,+6.39980666863E-05
1.19500000000E+09,+6.74597023071E-05,+3.87337244894E-05
1.20000000000E+09,+6.45877837056E-05,+4.44900925242E-05
1.20500000000E+09,+1.04511526669E-04,-3.26977901451E-05
1.21000000000E+09,+4.88919135869E-05,-2.90178908598E-05
1.21500000000E+09,+4.98475994496E-06,-7.16369546154E-05
1.22000000000E+09,+3.51770908853E-05,-4.73066769974E-05
1.22500000000E+09,-1.27304774045E-05,-2.97645606805E-05
1.23000000000E+09,+1.50455078677E-05,+4.97456752254E-06
1.23500000000E+09,+4.13768701960E-05,-5.89824675263E-05
1.24000000000E+09,+3.56947413431E-05,-8.59963129500E-05
1.24500000000E+09,+5.30266291910E-05,-5.24380370342E-05
1.25000000000E+09,+5.66467805923E-07,-8.40834413126E-05
1.25500000000E+09,+7.03662564678E-05,-4.90373918252E-05
1.26000000000E+09,+2.68522346127E-05,-3.67201779056E-05
1.26500000000E+09,+2.63443116864E-05,-1.07693948576E-04
1.27000000000E+09,+2.55461499729E-05,-6.63466928308E-05
1.27500000000E+09,+1.18880544125E-05,-1.06505324076E-04
1.28000000000E+09,+1.33500980141E-05,-9.44107563953E-05
1.28500000000E+09,-3.28363602950E-05,-9.40791802172E-05
1.29000000000E+09,-2.88032395667E-05,-1.18474054920E-04
1.29500000000E+09,-2.95821343056E-05,-8.81242148384E-05
1.30000000000E+09,-7.39380852645E-05,-1.22733151940E-04
1.30500000000E+09,-8.11958657065E-05,-1.21683484363E-04
1.31000000000E+09,-1.08530600075E-04,-1.08133031029E-04
1.31500000000E+09,-7.82789556487E-05,-1.09489177267E-04
1.32000000000E+09,-1.48683045259E-04,-1.36705648594E-04
1.32500000000E+09,-1.36151003047E-04,-5.25664476064E-05
1.33000000000E+09,-1.05086394270E-04,-2.50355239944E-05
1.33500000000E+09,-1.66916288221E-04,-9.87241109861E-05
1.34000000000E+09,-1.97002908732E-04,-7.26619581371E-05
1.34500000000E+09,-2.24665239336E-04,-2.33722172607E-05
1.35000000000E+09,-2.34950090653E-04,+1.13806671018E-05
1.35500000000E+09,-2.72698612748E-04,+7.89848138031E-05
1.36000000000E+09,-2.22810083946E-04,+1.08368689409E-04
1.36500000000E+09,-2.47691327247E-04,+9.57558682092E-05
1.37000000000E+09,-2.84501458992E-04,+1.19243827490E-04
1.37500000000E+09,-2.66679381073E-04,+1.91034465335E-04
1.38000000000E+09,-2.60739771611E-04,+3.19596177721E-04
1.38500000000E+09,-2.21512780061E-04,+3.92619836855E-04
1.39000000000E+09,-1.50920924024E-04,+3.69377896355E-04
1.39500000000E+09,-1.37220919681E-04,+3.84782891490E-04
1.40000000000E+09,-1.31488409904E-04,+4.23920326581E-04
1.40500000000E+09,-2.60775900431E-05,+4.88220905211E-04
1.41000000000E+09,-5.97839750828E-05,+5.29532359336E-04
1.41500000000E+09,+1.10934076672E-04,+6.46296079936E-04
1.42000000000E+09,+2.16393450855E-04,+6.09899826033E-04
1.42500000000E+09,+3.05002251139E-04,+6.11544469373E-04
1.43000000000E+09,+4.36592398261E-04,+7.52479354318E-04
1.43500000000E+09,+6.85065981711E-04,+7.48092595947E-04
1.44000000000E+09,+9.28293012281E-04,+5.67960383782E-04
1.44500000000E+09,+9.72466813928E-04,+2.65837078401E-04
1.45000000000E+09,+9.38820452996E-04,+2.22759185181E-04
1.45500000000E+09,+1.07995933694E-03,+1.42230942849E-04
1.46000000000E+09,+1.18562089866E-03,+1.69886098223E-04
1.46500000000E+09,+1.77752704166E-03,+9.43511492824E-05
1.47000000000E+09,+2.08002017212E-03,-8.98343731771E-04
1.47500000000E+09,+1.71482596278E-03,-1.58948113723E-03
1.48000000000E+09,+1.07179325382E-03,-2.02290689402E-03
1.48500000000E+09,+3.94233343495E-04,-1.91994851753E-03
1.49000000000E+09,+7.81874631610E-04,-1.70519734837E-03
1.49500000000E+09,+6.59146425856E-04,-2.97372553664E-03
1.50000000000E+09,-7.53237549580E-04,-3.28500662943E-03
1.50500000000E+09,-1.62819014013E-03,-3.06657147907E-03
1.51000000000E+09,-3.14561939792E-03,-2.53068822111E-03
1.51500000000E+09,-3.33500583945E-03,-8.82750501281E-04
1.52000000000E+09,-3.12025158538E-03,-6.79879570796E-04
1.52500000000E+09,-4.00477759371E-03,+6.89376919577E-04
1.53000000000E+09,-2.74123446460E-03,+2.16685230416E-03
1.53500000000E+09,-1.59402127465E-03,+1.73005774000E-03
1.54000000000E+09,-2.04685532562E-03,+1.82253014812E-03
1.54500000000E+09,-1.61074370261E-03,+3.09170160054E-03
1.55000000000E+09,+3.89707751789E-05,+2.89115026473E-03
1.55500000000E+09,+5.06342716612E-04,+2.19448529113E-03
1.56000000000E+09,+6.18498870351E-04,+2.17462714349E-03
1.56500000000E+09,+1.18453695630E-03,+1.81955813904E-03
1.57000000000E+09,+1.41733410090E-03,+1.12369091203E-03
1.57500000000E+09,+1.22594102124E-03,+7.50792691494E-04
1.58000000000E+09,+1.08703539821E-03,+5.82975372931E-04
1.58500000000E+09,+1.04628414757E-03,+7.04964076959E-04
1.59000000000E+09,+1.39194008027E-03,+5.82416383775E-04
1.59500000000E+09,+1.44749458571E-03,+3.77142811366E-05
1.60000000000E+09,+1.20875247179E-03,-1.90484981718E-04
1.60500000000E+09,+9.67032813058E-04,-2.16122931998E-04
1.61000000000E+09,+1.08553355765E-03,-2.68264738527E-04
1.61500000000E+09,+1.09345039628E-03,-6.13962412744E-04
1.62000000000E+09,+5.89644932725E-04,-9.06774682651E-04
1.62500000000E+09,+2.95772628788E-04,-5.97630429142E-04
1.63000000000E+09,+5.00521739535E-04,-4.20406893180E-04
1.63500000000E+09,+5.24684943572E-04,-7.05807322227E-04
1.64000000000E+09,+2.68237290677E-04,-7.73886471830E-04
1.64500000000E+09,+1.44387876737E-04,-8.28746973788E-04
1.65000000000E+09,+1.35252508931E-05,-7.71822650467E-04
1.65500000000E+09,-1.96911018369E-04,-6.36575853624E-04
1.66000000000E+09,-1.05601213640E-04,-4.76132662182E-04
1.66500000000E+09,-1.31108438055E-04,-5.48205517051E-04
1.67000000000E+09,-2.05188275985E-04,-5.56398547195E-04
1.67500000000E+09,-3.42443788829E-04,-5.57648964484E-04
1.68000000000E+09,-4.33398729786E-04,-4.36504861690E-04
1.68500000000E+09,-4.71798933058E-04,-4.12062544165E-04
1.69000000000E+09,-4.72738809474E-04,-1.94729616543E-04
1.69500000000E+09,-4.62690091601E-04,-1.07971895419E-04
1.70000000000E+09,-4.17534362092E-04,-8.91680287685E-05
1.70500000000E+09,-4.50168577428E-04,-1.04172970922E-04
1.71000000000E+09,-4.83001422466E-04,+9.43494670789E-06
1.71500000000E+09,-4.15967956204E-04,+9.71251742569E-05
1.72000000000E+09,-3.28433614683E-04,+4.14656532732E-05
1.72500000000E+09,-3.51081231714E-04,+1.48888305439E-04
1.73000000000E+09,-3.05599561362E-04,+2.10133412166E-04
1.73500000000E+09,-2.85064783367E-04,+1.94818668759E-04
1.74000000000E+09,-2.46340658788E-04,+2.64680257886E-04
1.74500000000E+09,-1.17752236446E-04,+2.98234950853E-04
1.75000000000E+09,-5.71158056505E-05,+2.33705506499E-04
1.75500000000E+09,-7.96176895218E-05,+2.23119130398E-04
1.76000000000E+09,+1.49595946231E-06,+2.34167621006E-04
1.76500000000E+09,+2.75376721772E-05,+2.00798449680E-04
1.77000000000E+09,+2.04774357621E-05,+1.91297891263E-04
1.77500000000E+09,-1.18627566149E-05,+2.18698962853E-04
1.78000000000E+09,+6.06493513106E-05,+2.10416886502E-04
1.78500000000E+09,+5.14669879983E-05,+1.38460517923E-04
1.79000000000E+09,+7.85568180615E-05,+1.65991834976E-04
1.79500000000E+09,+5.81517028572E-05,+1.57038348801E-04
1.80000000000E+09,+3.56161230736E-05,+1.17678937849E-04
1.80500000000E+09,+1.28561317226E-04,+1.89576172239E-04
1.81000000000E+09,+5.72922943605E-05,+1.83161228363E-04
1.81500000000E+09,+4.66555180016E-05,+8.32963274912E-05
1.82000000000E+09,+1.09927789416E-04,+3.19924288040E-05
1.82500000000E+09,+4.10718412557E-05,-1.11917604219E-04
1.83000000000E+09,+4.53118636741E-05,+2.82603106161E-05
1.83500000000E+09,+2.53409705556E-05,+7.01881138542E-05
1.84000000000E+09,+1.05161568695E-04,+6.02033745848E-05
1.84500000000E+09,+1.09761053399E-04,+1.14122735267E-04
1.85000000000E+09,+8.90997566368E-05,+8.71836398529E-05
1.85500000000E+09,+1.77580338788E-04,+4.91661625093E-05
1.86000000000E+09,+2.03042940052E-04,+2.09365209188E-05
1.86500000000E+09,+1.31014190951E-04,-4.60848601168E-05
1.87000000000E+09,+9.85958912214E-05,-1.79304344175E-05
1.87500000000E+09,+1.25984184839E-04,-2.90668904250E-05
1.88000000000E+09,+9.08042375165E-05,-5.27807415188E-05
1.88500000000E+09,+8.30417069165E-05,-6.79015126067E-05
1.89000000000E+09,+8.92261276226E-05,-1.07654607809E-04
1.89500000000E+09,+6.07079535292E-05,-8.10936863749E-05
1.90000000000E+09,+7.81043211520E-05,-8.19870881811E-05
1.90500000000E+09,+7.82856563830E-05,-1.14421249802E-04
1.91000000000E+09,+5.39015056176E-05,-1.63494844034E-04
1.91500000000E+09,+3.67057128109E-05,-1.39154208009E-04
1.92000000000E+09,+1.58354652434E-05,-1.00213643434E-04
1.92500000000E+09,+8.35376535346E-06,-8.37636276428E-05
1.93000000000E+09,-6.86767326326E-06,-1.15226726968E-04
1.93500000000E+09,-1.11877363290E-05,-7.07433960170E-05
1.94000000000E+09,-2.00991793952E-05,-9.83851317350E-05
1.94500000000E+09,-8.08963543207E-05,-7.34581260263E-05
1.95000000000E+09,-5.22823361897E-05,-3.55027649005E-05
1.95500000000E+09,-3.07989080378E-05,-2.67457163573E-05
1.96000000000E+09,-3.29019616886E-05,-2.71524786743E-05
1.96500000000E+09,-5.04060392497E-05,-7.34063962880E-05
1.97000000000E+09,-5.07694850126E-05,-6.41214040713E-05
1.97500000000E+09,-7.92959425131E-05,-4.55558558957E-05
1.98000000000E+09,-4.11623744234E-05,-5.76745141218E-06
1.98500000000E+09,-5.45639586516E-05,-2.15179810990E-05
1.99000000000E+09,-3.80663823292E-05,-7.66630081493E-06
1.99500000000E+09,-3.52397142547E-05,-3.04255461103E-05
2.00000000000E+09,-4.55574717788E-05,-5.25401093480E-05
