! CMT, C1220, 16058040, 17.2.0/1
! Date: 02/08/2018 12:32:11
! Stimulus(Hz),    S21(Real),         S21(Imag)
1.00000000000E+09,+2.55334700519E-05,-4.59972110127E-05
1.00500000000E+09,+1.21534895930E-05,-2.28309375009E-06
1.01000000000E+09,-4.82869208249E-05,-3.49885271953E-05
1.01500000000E+09,+1.47729064119E-05,-1.01414292622E-05
1.02000000000E+09,+1.89219595480E-05,+2.08978876070E-06
1.02500000000E+09,+3.93856320204E-05,-1.99146533651E-05
1.03000000000E+09,-2.45416290386E-06,+2.96039795154E-05
1.03500000000E+09,-7.50354793831E-06,-6.31455914872E-06
1.04000000000E+09,-2.70092367063E-05,+2.98837132145E-05
1.04500000000E+09,-1.85505354264E-05,-1.16182499866E-05
1.05000000000E+09,+5.84032888123E-06,-3.89164600987E-05
1.05500000000E+09,-3.75097129309E-06,-5.26230560548E-05
1.06000000000E+09,-1.15937726272E-05,-6.37450284570E-05
1.06500000000E+09,-2.74126422226E-06,+2.01265221547E-05
1.07000000000E+09,-4.35122850634E-05,+5.54497436930E-07
1.07500000000E+09,+6.70966338696E-06,-3.24163034889E-06
1.08000000000E+09,-1.68573417027E-05,-1.19448109891E-05
1.08500000000E+09,+3.99753239193E-06,+3.13091251263E-05
1.09000000000E+09,-1.19412077347E-05,+3.53459834498E-05
1.09500000000E+09,+1.20546885162E-05,+1.28795536281E-05
1.10000000000E+09,+5.25376165003E-05,-4.70720541098E-06
1.10500000000E+09,-7.08835283525E-06,+4.32124117178E-06
1.11000000000E+09,-1.12990590581E-05,-3.00275062169E-06
1.11500000000E+09,+9.18657120908E-06,+5.28326778487E-05
1.12000000000E+09,-6.82239622701E-06,+1.57557712406E-05
1.12500000000E+09,-6.22975759522E-05,+1.75722762562E-05
1.13000000000E+09,-2.20775443370E-05,+5.18978362470E-05
1.13500000000E+09,-1.09568092693E-05,+4.51767608801E-05
1.14000000000E+09,-3.44819882619E-05,+1.29287697711E-05
1.14500000000E+09,-1.88276395298E-06,+3.37991225554E-05
1.15000000000E+09,-1.25689430441E-05,+1.78124393953E-05
1.15500000000E+09,+1.57861135941E-05,+3.51794024808E-05
1.16000000000E+09,+3.65206355598E-06,-6.47917261284E-06
1.16500000000E+09,+1.59566066534E-05,+2.44158119559E-05
1.17000000000E+09,-4.31522547123E-05,+2.31519293744E-05
1.17500000000E+09,+2.00352234822E-06,+4.29698926113E-05
1.18000000000E+09,+1.45750316254E-05,+4.79555166286E-05
1.18500000000E+09,+6.87364197397E-05,+5.59086111130E-05
1.19000000000E+09,+4.72399217274E-05,+5.33662396374E-05
1.19500000000E+09,+7.99396504915E-05,+6.24975963073E-05
1.20000000000E+09,+1.14787153041E-04,+7.44615928957E-05
1.20500000000E+09,+1.15918497746E-04,+7.55904098501E-06
1.21000000000E+09,+1.08834001479E-04,-2.74501205505E-05
1.21500000000E+09,+8.03116889138E-05,-6.22269048095E-05
1.22000000000E+09,+9.25103565678E-05,-6.19286439272E-05
1.22500000000E+09,+7.79204499332E-05,-3.78726378940E-05
1.23000000000E+09,+7.27351399634E-05,-4.10184522281E-05
1.23500000000E+09,+1.06169939420E-04,-6.38907091161E-05
1.24000000000E+09,+7.12287509019E-06,-6.21664355608E-05
1.24500000000E+09,+4.38083493065E-05,-1.00800696673E-04
1.25000000000E+09,-4.34320754828E-06,-5.82940712739E-05
