! CMT, C1220, 16058040, 17.2.0/1
! Date: 02/08/2018 12:45:25
! Stimulus(Hz),    S21(Real),         S21(Imag)
1.00000000000E+09,-1.02375589110E-05,-1.70223134359E-05
1.00500000000E+09,-2.08733225179E-05,-6.23579165279E-06
1.01000000000E+09,-1.06303167068E-05,-1.41194625251E-05
1.01500000000E+09,-8.82480023082E-06,+1.90260500094E-06
1.02000000000E+09,+4.49238758561E-05,-2.54391847003E-05
1.02500000000E+09,-3.60338231569E-05,-5.55614853366E-06
1.03000000000E+09,+4.47300415591E-06,+1.04711190750E-05
1.03500000000E+09,-6.08962394170E-06,+1.98183265353E-05
1.04000000000E+09,-2.48430840971E-06,-6.31925449916E-06
1.04500000000E+09,-1.09297281550E-05,+2.71358141084E-06
1.05000000000E+09,+3.55904926139E-05,-1.78181767258E-05
1.05500000000E+09,-2.46622487140E-05,+2.15119584402E-05
1.06000000000E+09,+3.12048318806E-05,+3.12841290190E-05
1.06500000000E+09,+7.93677790652E-06,+8.41703120914E-07
1.07000000000E+09,-1.43250705207E-06,-2.82599670292E-05
1.07500000000E+09,-5.18761084489E-05,+1.44283868764E-05
1.08000000000E+09,-7.25676112080E-06,+2.64176665659E-05
1.08500000000E+09,-6.41818023667E-06,-5.74473723634E-05
1.09000000000E+09,-5.77174441929E-06,+1.94283606103E-05
1.09500000000E+09,+4.21486227499E-06,+1.41872720478E-05
1.10000000000E+09,-2.01249678536E-05,+3.85533029229E-05
1.10500000000E+09,-8.22184981599E-07,+3.10743999806E-06
1.11000000000E+09,-1.62178052512E-05,+3.56660725720E-05
1.11500000000E+09,-5.83959187623E-05,+3.68526501647E-06
1.12000000000E+09,-3.33085997055E-05,+2.00450411525E-05
1.12500000000E+09,-3.82223942954E-05,+4.88320705336E-06
1.13000000000E+09,-1.46256492529E-05,+3.52315365751E-05
1.13500000000E+09,-1.02710181285E-05,+2.32038754478E-05
1.14000000000E+09,-1.67755842187E-05,+3.54262962301E-05
1.14500000000E+09,+2.06870048652E-05,+7.40369965075E-06
1.15000000000E+09,-1.67421073680E-05,+1.02222982210E-05
1.15500000000E+09,-2.37778087155E-05,+2.98302456991E-05
1.16000000000E+09,+1.75114713438E-05,+2.32967899846E-05
1.16500000000E+09,+1.22889258310E-05,+2.80409836971E-05
1.17000000000E+09,+1.91808945846E-05,+3.31403910093E-05
1.17500000000E+09,+3.26783402970E-05,+7.95056040071E-05
1.18000000000E+09,+2.96554086268E-05,+4.29381763855E-05
1.18500000000E+09,+3.84956276088E-05,+5.88263812385E-05
1.19000000000E+09,+5.18296112671E-05,+6.30063278193E-05
1.19500000000E+09,+1.04348734910E-04,+1.23263223556E-04
1.20000000000E+09,+1.45516797450E-04,+5.14781469178E-05
1.20500000000E+09,+1.63263807704E-04,-2.14266226585E-05
1.21000000000E+09,+1.39165967282E-04,-9.02934300041E-05
1.21500000000E+09,+3.41623122825E-05,-2.60736987131E-05
1.22000000000E+09,+4.41670168290E-05,+1.01799771283E-05
1.22500000000E+09,+3.06536402508E-05,-5.64107636564E-05
1.23000000000E+09,+7.61914740600E-05,-4.19042594834E-05
1.23500000000E+09,+6.23355776566E-05,-7.33470020517E-05
1.24000000000E+09,+4.09016570237E-05,-6.66643018572E-05
1.24500000000E+09,+7.74710107917E-05,-1.35131459550E-04
1.25000000000E+09,+4.18861942207E-05,-8.91352031539E-05
1.25500000000E+09,+4.47200183049E-05,-4.18439145381E-05
1.26000000000E+09,+2.87711158548E-05,-5.12944651909E-05
1.26500000000E+09,+2.43831332452E-05,-4.84406799991E-05
1.27000000000E+09,+2.84525241968E-05,-1.07054531153E-04
1.27500000000E+09,-1.10843995030E-05,-1.24956109958E-04
1.28000000000E+09,-2.36081968946E-05,-1.17496823712E-04
1.28500000000E+09,-6.39663344395E-06,-1.04528185718E-04
1.29000000000E+09,-7.11602495732E-05,-9.66860880263E-05
1.29500000000E+09,-9.48166781723E-05,-1.00270331738E-04
1.30000000000E+09,-7.47827912053E-05,-9.22662011998E-05
1.30500000000E+09,-8.59603338846E-05,-4.34322624058E-05
1.31000000000E+09,-1.34466966992E-04,-4.26394406537E-05
1.31500000000E+09,-6.89775381880E-05,-7.78345890303E-05
1.32000000000E+09,-1.19636710720E-04,-2.14685907913E-05
1.32500000000E+09,-1.25535371466E-04,-3.80047536850E-05
1.33000000000E+09,-6.93125415993E-05,+6.29257994041E-06
1.33500000000E+09,-9.97415599578E-05,-4.55019997428E-05
1.34000000000E+09,-6.39213184536E-05,-3.65554791046E-05
1.34500000000E+09,-1.70171677452E-04,-5.42536381088E-05
1.35000000000E+09,-1.79121119007E-04,+3.51602199552E-05
1.35500000000E+09,-1.92938518949E-04,+3.94622369340E-05
1.36000000000E+09,-1.83112688015E-04,+2.47504295633E-05
1.36500000000E+09,-1.69815545412E-04,-8.30975604926E-06
1.37000000000E+09,-2.29758290182E-04,+3.93210272247E-05
1.37500000000E+09,-2.88313837907E-04,+1.31081682993E-04
1.38000000000E+09,-3.20752072262E-04,+1.70812258764E-04
1.38500000000E+09,-2.39083794653E-04,+3.18529808783E-04
1.39000000000E+09,-1.94241923204E-04,+2.64076319804E-04
1.39500000000E+09,-1.92710889321E-04,+3.01951149813E-04
1.40000000000E+09,-2.45603845746E-04,+3.18845350834E-04
1.40500000000E+09,-1.89405506915E-04,+4.46506831043E-04
1.41000000000E+09,-1.39035701776E-04,+4.84674516287E-04
1.41500000000E+09,+6.57341551405E-06,+6.44229600145E-04
1.42000000000E+09,+5.07818527389E-05,+6.40327441183E-04
1.42500000000E+09,+1.41173584059E-04,+6.87722579662E-04
1.43000000000E+09,+3.19852455387E-04,+8.00350626698E-04
1.43500000000E+09,+5.28677011194E-04,+7.20071815619E-04
1.44000000000E+09,+8.01347985141E-04,+6.45199342629E-04
1.44500000000E+09,+8.22917961265E-04,+4.28006643051E-04
1.45000000000E+09,+7.74931091668E-04,+4.25036419934E-04
1.45500000000E+09,+9.96961579654E-04,+3.69691526287E-04
1.46000000000E+09,+1.13892487841E-03,+3.22564252759E-04
1.46500000000E+09,+1.52672084624E-03,+3.31178709640E-04
1.47000000000E+09,+1.98565793417E-03,-4.73112642724E-04
1.47500000000E+09,+1.93062943306E-03,-1.08822055787E-03
1.48000000000E+09,+1.39255904445E-03,-1.76853264537E-03
1.48500000000E+09,+6.91678863925E-04,-1.75401641527E-03
1.49000000000E+09,+8.84078203817E-04,-1.61580080394E-03
1.49500000000E+09,+7.90488759702E-04,-2.49675027625E-03
1.50000000000E+09,-2.27206196789E-04,-2.98561504828E-03
1.50500000000E+09,-9.32254336376E-04,-2.89307138038E-03
1.51000000000E+09,-2.32894176184E-03,-2.81430860135E-03
1.51500000000E+09,-2.97951757799E-03,-1.33534290777E-03
1.52000000000E+09,-2.77944153506E-03,-1.02460840947E-03
1.52500000000E+09,-3.50389052186E-03,+6.90534354904E-05
1.53000000000E+09,-2.86247257774E-03,+1.32999741848E-03
1.53500000000E+09,-1.99453805385E-03,+1.46764579499E-03
1.54000000000E+09,-1.66522096980E-03,+1.60342206680E-03
