! CMT, C1220, 16058040, 17.2.0/1
! Date: 02/08/2018 13:18:33
! Stimulus(Hz),    S21(Real),         S21(Imag)
1.00000000000E+09,-9.96978613212E-07,+2.48598563162E-05
1.00500000000E+09,-2.74336223022E-05,+3.17824031768E-06
1.01000000000E+09,+3.47794104482E-05,-1.01108645253E-05
1.01500000000E+09,-3.21830077564E-05,+4.31274691781E-06
1.02000000000E+09,-1.46729415844E-05,-3.82672564899E-05
1.02500000000E+09,-3.12997955986E-05,-4.65467180760E-05
1.03000000000E+09,-5.47373596449E-05,+9.34953898169E-06
1.03500000000E+09,-2.27632003105E-05,+3.79419964200E-06
1.04000000000E+09,+7.44994208287E-06,-1.97651058784E-05
1.04500000000E+09,-2.73830759238E-05,+7.38033173342E-06
1.05000000000E+09,-2.55683928631E-06,-1.00935041589E-05
1.05500000000E+09,-2.27299436639E-05,+2.91865552583E-05
1.06000000000E+09,-4.81420569798E-05,-7.33859172352E-06
1.06500000000E+09,+1.27650557990E-05,+1.20786906986E-05
1.07000000000E+09,+1.25588678652E-05,-1.02989173312E-05
1.07500000000E+09,-2.77389097436E-05,+7.28433055662E-05
1.08000000000E+09,-3.49407743223E-05,-9.64916847647E-06
1.08500000000E+09,-3.43005357109E-05,+2.81208340420E-05
1.09000000000E+09,-2.65380464783E-05,+1.20905103013E-05
1.09500000000E+09,-2.92691518089E-05,+2.05934710206E-05
1.10000000000E+09,-3.35208879211E-05,-1.49462993096E-05
1.10500000000E+09,-4.47724314550E-05,+3.94046383070E-05
1.11000000000E+09,-2.73948706839E-05,-2.65635422297E-06
1.11500000000E+09,-2.72918478655E-05,+2.47249476967E-05
1.12000000000E+09,+6.07725816542E-06,+1.46105985896E-05
1.12500000000E+09,-4.13985885526E-07,+2.03608491712E-05
1.13000000000E+09,+9.80059576456E-06,+2.60736382505E-06
1.13500000000E+09,-2.29723625673E-05,+3.68206882062E-05
1.14000000000E+09,+1.85842075533E-05,+2.14963271836E-05
1.14500000000E+09,+3.36689872941E-06,+2.47454666062E-05
1.15000000000E+09,+5.76419589221E-06,+5.95822264206E-05
1.15500000000E+09,+2.22139455064E-05,+3.71171357153E-05
1.16000000000E+09,-1.97378987870E-05,+3.69222115226E-05
1.16500000000E+09,+2.05972626605E-05,+1.58100311279E-05
1.17000000000E+09,+6.83922310250E-06,+1.57656998484E-05
1.17500000000E+09,+3.81715460399E-05,+1.71888701639E-05
1.18000000000E+09,+6.98608499151E-05,+1.22425078272E-05
1.18500000000E+09,+7.88453409732E-05,+3.09601318256E-06
1.19000000000E+09,+3.65408712447E-05,+2.50079426968E-05
1.19500000000E+09,+2.13704418213E-05,-6.83118457369E-06
1.20000000000E+09,+6.18840205165E-05,-2.42598130296E-05
