! CMT, C1220, 16058040, 17.2.0/1
! Date: 02/08/2018 13:19:05
! Stimulus(Hz),    S21(Real),         S21(Imag)
1.00000000000E+09,-4.65279189492E-05,-3.79679180489E-05
1.00500000000E+09,-1.21973906884E-05,-2.01063019169E-05
1.01000000000E+09,-7.16610110910E-06,+2.98876598904E-06
1.01500000000E+09,-3.37664489161E-05,+4.33331561570E-05
1.02000000000E+09,+2.85952301815E-06,-3.67009030312E-05
1.02500000000E+09,+2.79176316136E-06,+2.38724284553E-05
1.03000000000E+09,+3.23962653066E-05,+7.92428087856E-06
1.03500000000E+09,-2.08871031540E-05,+1.79292108939E-05
1.04000000000E+09,-2.06064294942E-06,-2.88551746948E-05
1.04500000000E+09,+2.09295492675E-05,-2.67105840565E-05
1.05000000000E+09,-2.75366786263E-05,+3.68480723024E-05
1.05500000000E+09,-1.13733054304E-05,-4.81494837249E-05
1.06000000000E+09,-1.57822531587E-05,-3.82996006658E-06
1.06500000000E+09,-6.44979872841E-05,-6.61649426318E-06
1.07000000000E+09,-3.69360593324E-05,-2.55506772555E-06
1.07500000000E+09,-1.95746640206E-05,+2.14384734368E-05
1.08000000000E+09,-1.05237015949E-05,+1.69354364230E-05
1.08500000000E+09,-1.32253132300E-05,-7.52732942790E-06
1.09000000000E+09,-2.74534757384E-05,-2.05443203612E-05
1.09500000000E+09,-4.08336942543E-06,-1.00503214230E-05
1.10000000000E+09,-4.67917580422E-05,-3.94515071817E-05
1.10500000000E+09,-2.01206091308E-05,-1.07358126875E-05
1.11000000000E+09,+5.83366781440E-06,+6.55163551694E-05
1.11500000000E+09,-6.56463193990E-06,+5.81286287388E-05
1.12000000000E+09,+4.22997944958E-05,+7.06906644964E-05
1.12500000000E+09,-3.55952762746E-05,+5.94215832237E-05
1.13000000000E+09,+2.34752134533E-05,+4.70087444294E-05
1.13500000000E+09,+9.02738588355E-06,+2.09685743619E-05
1.14000000000E+09,-2.91699532574E-05,+3.70201772075E-05
1.14500000000E+09,+2.58482419230E-05,+3.01548432972E-05
1.15000000000E+09,+3.69370688162E-05,+2.88803766168E-05
1.15500000000E+09,-2.54661425588E-05,+7.23131883563E-05
1.16000000000E+09,-1.03616534073E-05,+3.57900144403E-05
1.16500000000E+09,+2.85607354072E-05,+6.77494405793E-06
1.17000000000E+09,+5.43913795322E-05,+2.44572272408E-05
1.17500000000E+09,+4.30654992364E-05,+4.28740645144E-05
1.18000000000E+09,+2.17280563431E-05,+5.71702658558E-05
1.18500000000E+09,+3.39372525230E-05,-4.89515476437E-06
1.19000000000E+09,+4.68926160234E-05,+5.64070810807E-06
1.19500000000E+09,+1.23708713886E-04,-3.78669034416E-05
1.20000000000E+09,+6.67042471385E-05,-6.73994645703E-06
1.20500000000E+09,+5.31578197840E-05,-1.47036357535E-05
1.21000000000E+09,+1.66656513652E-05,-2.05779407781E-05
1.21500000000E+09,+2.21130878318E-05,-2.82486090236E-05
1.22000000000E+09,+4.54231947903E-05,+2.79372079336E-06
1.22500000000E+09,+9.28479716728E-06,-3.41272919331E-05
1.23000000000E+09,+2.93637119948E-05,-3.36051502597E-05
1.23500000000E+09,+3.85535458222E-05,-5.71911793116E-05
1.24000000000E+09,+1.91024825633E-06,-2.30704434482E-05
1.24500000000E+09,+2.78880136251E-05,-1.03078808241E-04
1.25000000000E+09,+5.77518216710E-05,-4.59533163711E-05
1.25500000000E+09,-5.05285556883E-06,+2.56971878603E-05
1.26000000000E+09,+2.37022876229E-05,-5.59589437654E-05
1.26500000000E+09,+1.82449456696E-05,-7.16485546290E-05
1.27000000000E+09,+2.53230162699E-06,-6.88303828945E-05
1.27500000000E+09,-2.32338327453E-05,-5.08923671690E-05
1.28000000000E+09,+7.33060404904E-06,-6.55605477407E-05
1.28500000000E+09,-2.93531101967E-05,-8.13454225418E-05
1.29000000000E+09,-9.32617747236E-05,-7.64241164319E-05
1.29500000000E+09,-2.52516799515E-05,-7.40140739736E-06
1.30000000000E+09,-3.72077919065E-06,-2.21475470368E-05
1.30500000000E+09,-4.23458203814E-05,-5.41576922071E-05
1.31000000000E+09,-4.93903784865E-05,-2.01446617156E-05
1.31500000000E+09,-3.58069199225E-05,-6.55740402566E-07
1.32000000000E+09,-5.44774627905E-05,-2.87164896122E-05
1.32500000000E+09,-3.46355428208E-05,-1.35501755096E-05
1.33000000000E+09,-4.65935813937E-06,+2.90809707168E-06
1.33500000000E+09,-1.31040967289E-05,-2.15707099558E-05
1.34000000000E+09,-2.60099725169E-05,-5.92855682687E-05
1.34500000000E+09,-8.65467564271E-05,-7.09688576042E-05
1.35000000000E+09,-1.09791713151E-04,-5.55258904116E-05
1.35500000000E+09,-8.25762810077E-05,-1.31111787407E-05
1.36000000000E+09,-7.29206385864E-05,+1.93780959138E-05
1.36500000000E+09,-4.77209779044E-05,-3.27399227427E-05
1.37000000000E+09,-5.38801956397E-05,-5.72022726869E-05
1.37500000000E+09,-1.86394086649E-04,-6.57776311015E-05
1.38000000000E+09,-2.20018624996E-04,+2.16761162801E-05
1.38500000000E+09,-1.83769696360E-04,+7.25087695902E-05
1.39000000000E+09,-1.35169534256E-04,+1.01312875822E-04
1.39500000000E+09,-1.81963639057E-04,+9.31572785462E-05
1.40000000000E+09,-1.49696783907E-04,+1.15825585333E-04
1.40500000000E+09,-1.88365490463E-04,+1.01241101563E-04
1.41000000000E+09,-2.67981862017E-04,+1.86834158780E-04
1.41500000000E+09,-1.91597078361E-04,+2.79208553308E-04
1.42000000000E+09,-1.80369941700E-04,+3.41225899720E-04
1.42500000000E+09,-1.05111825193E-04,+3.26186361720E-04
1.43000000000E+09,-7.08266062627E-05,+4.74260816407E-04
1.43500000000E+09,+6.74024147164E-05,+5.43044964594E-04
1.44000000000E+09,+2.25889847161E-04,+4.96068625986E-04
1.44500000000E+09,+2.49871561764E-04,+3.82468470575E-04
1.45000000000E+09,+1.95956204770E-04,+3.73216950078E-04
1.45500000000E+09,+2.16633137900E-04,+4.63788456078E-04
1.46000000000E+09,+2.73778145219E-04,+8.28865740481E-04
1.46500000000E+09,+9.51026759258E-04,+9.12403699996E-04
1.47000000000E+09,+1.46093492071E-03,+3.37684205769E-04
1.47500000000E+09,+1.44334722307E-03,-4.11918915372E-04
1.48000000000E+09,+8.54158263779E-04,-7.50201463133E-04
1.48500000000E+09,+4.42499533975E-04,-5.06485763151E-04
1.49000000000E+09,+9.00030994429E-04,-1.52108340507E-04
1.49500000000E+09,+1.23492166582E-03,-9.14268283134E-04
1.50000000000E+09,+6.47760237342E-04,-1.53869902775E-03
1.50500000000E+09,+2.61770895303E-04,-1.57680407489E-03
1.51000000000E+09,-7.09864542594E-04,-1.53682050897E-03
1.51500000000E+09,-7.94537859376E-04,-7.49031693800E-04
1.52000000000E+09,-4.38638749602E-04,-6.32407178827E-04
1.52500000000E+09,-6.44366897615E-04,-8.47593362465E-04
1.53000000000E+09,-9.60825363437E-04,-6.45076578736E-04
1.53500000000E+09,-5.13893687597E-04,-2.45964571432E-04
1.54000000000E+09,-6.61288974017E-04,-1.14706298949E-03
1.54500000000E+09,-1.66155875795E-03,-3.44719719627E-04
1.55000000000E+09,-1.50893578262E-03,+8.04031318266E-05
1.55500000000E+09,-1.28996480669E-03,+5.94481782665E-04
1.56000000000E+09,-8.74333313250E-04,+7.89513420833E-04
1.56500000000E+09,-5.55632840769E-04,+6.93305620006E-04
1.57000000000E+09,-7.84188848986E-04,+4.27767284262E-04
1.57500000000E+09,-8.05444907926E-04,+7.99262082538E-04
1.58000000000E+09,-5.88752808126E-04,+1.13752018623E-03
1.58500000000E+09,-1.82618555455E-04,+1.24650043056E-03
1.59000000000E+09,+9.61134347513E-05,+1.18867990025E-03
1.59500000000E+09,+4.37134511607E-04,+9.93377797480E-04
1.60000000000E+09,+5.10112555337E-04,+8.29409364121E-04
1.60500000000E+09,+5.39936170818E-04,+6.77869066163E-04
1.61000000000E+09,+6.77877523229E-04,+5.77407387305E-04
1.61500000000E+09,+7.45748117421E-04,+3.50895895106E-04
1.62000000000E+09,+5.73710343076E-04,+7.54090475277E-05
1.62500000000E+09,+4.09644284325E-04,+1.96213189865E-04
1.63000000000E+09,+5.70890531407E-04,+3.40808091865E-04
1.63500000000E+09,+7.27503740672E-04,+1.41297467088E-04
1.64000000000E+09,+7.83375842827E-04,-9.92243483936E-05
1.64500000000E+09,+6.28428973562E-04,-3.57815825926E-04
1.65000000000E+09,+3.63357026532E-04,-2.88391360868E-04
1.65500000000E+09,+3.05199879803E-04,-2.39110193490E-04
1.66000000000E+09,+3.68207855143E-04,-1.92202602053E-04
1.66500000000E+09,+4.15650731108E-04,-3.64394034270E-04
1.67000000000E+09,+2.90910637096E-04,-4.54770895635E-04
1.67500000000E+09,+1.65393622206E-04,-4.73632995649E-04
1.68000000000E+09,+1.12117489769E-04,-4.02993176005E-04
1.68500000000E+09,+6.14792354914E-05,-4.55886728008E-04
1.69000000000E+09,-2.35936255768E-05,-4.80448761327E-04
1.69500000000E+09,-1.48781301456E-04,-3.66278778656E-04
1.70000000000E+09,-1.33740610673E-04,-2.96109542254E-04
1.70500000000E+09,-1.63810265252E-04,-2.62547550466E-04
1.71000000000E+09,-1.64679380127E-04,-2.83244151277E-04
1.71500000000E+09,-2.15597726660E-04,-2.64434455263E-04
1.72000000000E+09,-2.52778008900E-04,-2.51127979638E-04
1.72500000000E+09,-2.83103833650E-04,-1.47417120844E-04
1.73000000000E+09,-2.74118789545E-04,-1.29360142915E-04
1.73500000000E+09,-2.78379531816E-04,-8.04097215270E-05
1.74000000000E+09,-2.59012342128E-04,+2.21566908012E-06
1.74500000000E+09,-2.37254762118E-04,+6.12816319146E-05
1.75000000000E+09,-1.77979828096E-04,+3.70142937217E-05
1.75500000000E+09,-1.75744506258E-04,+7.74543496748E-05
1.76000000000E+09,-1.05837265409E-04,+8.19035702874E-05
1.76500000000E+09,-1.33256115485E-04,+3.12393120074E-05
1.77000000000E+09,-1.48302183370E-04,+4.39554972692E-05
1.77500000000E+09,-1.43139597403E-04,+8.97232683410E-05
1.78000000000E+09,-1.11188012844E-04,+8.26305306381E-05
1.78500000000E+09,-1.08125285301E-04,+4.83427788530E-05
