! CMT, C1220, 16058040, 17.2.0/1
! Date: 02/08/2018 13:23:49
! Stimulus(Hz),    S21(Real),         S21(Imag)
1.00000000000E+09,-1.38096838759E-05,-1.53107682050E-07
1.00500000000E+09,+8.72962713283E-05,-4.83226557350E-05
1.01000000000E+09,-1.20524745141E-05,-3.39712632758E-05
1.01500000000E+09,+7.77929971360E-06,-4.27979528496E-05
1.02000000000E+09,+9.44647766146E-06,+3.18770781058E-05
1.02500000000E+09,+3.24385407712E-05,+6.60880439025E-06
1.03000000000E+09,-3.99833338319E-05,+2.70230902914E-05
1.03500000000E+09,+3.67716779771E-06,-5.29492533390E-05
1.04000000000E+09,-6.09466235276E-07,+1.37753827871E-05
1.04500000000E+09,-4.93398028106E-05,+1.33328877148E-05
1.05000000000E+09,-5.12432414501E-05,+1.89547873089E-05
1.05500000000E+09,-4.14310641388E-05,-4.50401846813E-05
1.06000000000E+09,+2.12397227579E-06,-2.34945969647E-06
1.06500000000E+09,-2.69256419856E-05,+7.41345608995E-06
1.07000000000E+09,+6.75570604686E-06,+2.25995283461E-05
1.07500000000E+09,-2.74709410526E-05,+2.43705767653E-05
1.08000000000E+09,-2.08331681562E-06,+1.91213406363E-05
1.08500000000E+09,-7.94004147527E-05,+1.25456975139E-05
1.09000000000E+09,+2.61250929041E-05,-1.76147853060E-05
1.09500000000E+09,-1.58615609144E-05,+4.67944239908E-05
1.10000000000E+09,-8.67071624384E-06,+4.88590794749E-05
1.10500000000E+09,-8.21337698384E-07,+6.55875040881E-05
1.11000000000E+09,-1.50680460227E-05,+4.21650587520E-05
1.11500000000E+09,-3.12048107212E-05,+1.37746065207E-05
1.12000000000E+09,+3.35540764547E-05,-5.06198266055E-07
1.12500000000E+09,-7.18451296311E-06,-6.19043587902E-06
1.13000000000E+09,-4.16043524730E-06,+4.24843473936E-05
1.13500000000E+09,-1.64836213410E-05,+2.04880541367E-05
1.14000000000E+09,-2.07638630575E-05,+5.45232579017E-05
1.14500000000E+09,-6.64308792599E-06,+1.86330672072E-05
1.15000000000E+09,+2.04695660807E-05,-2.95151437956E-07
1.15500000000E+09,+2.85147619426E-05,+4.13417185364E-05
1.16000000000E+09,-3.11944360264E-06,+4.58521823273E-05
1.16500000000E+09,+1.31932779214E-05,+1.88740162484E-05
1.17000000000E+09,+4.11559239078E-05,+3.17986434139E-05
1.17500000000E+09,+2.48794487424E-06,+3.96967207164E-05
1.18000000000E+09,+3.92546871164E-07,+2.25112140531E-05
1.18500000000E+09,+3.44199496351E-05,+5.28013142550E-05
1.19000000000E+09,+6.97996058978E-05,+6.31113058514E-05
1.19500000000E+09,+6.19454870063E-05,+1.78129406786E-05
1.20000000000E+09,+1.38675760925E-04,+2.33861068984E-05
1.20500000000E+09,+1.15605371087E-04,-4.74376073960E-05
1.21000000000E+09,+1.64387198344E-05,-6.04448495052E-05
1.21500000000E+09,+4.05953756430E-05,-3.94846501647E-05
1.22000000000E+09,+3.73914578303E-05,-1.09309503626E-07
1.22500000000E+09,+3.35159084176E-05,-5.53985397148E-05
1.23000000000E+09,+9.82768684011E-05,-6.35708256242E-05
1.23500000000E+09,+8.55702371508E-08,-4.58313683618E-05
1.24000000000E+09,+6.65383174633E-06,-4.38910889044E-05
1.24500000000E+09,+2.15248200789E-05,-3.39258130500E-05
1.25000000000E+09,+6.20224772579E-06,-2.90793131798E-05
1.25500000000E+09,+3.21525588412E-05,-5.89000933322E-05
1.26000000000E+09,-1.16774808858E-06,-5.90191383207E-05
1.26500000000E+09,+2.08547538896E-05,-6.82717770744E-05
1.27000000000E+09,-3.59082117824E-06,-1.09617619023E-04
1.27500000000E+09,-2.94693566199E-05,-5.46351738365E-05
1.28000000000E+09,-2.42303274647E-06,-6.22355774815E-05
1.28500000000E+09,-2.90573343426E-05,-4.32521165586E-05
1.29000000000E+09,-5.60832059569E-05,-5.78324469442E-05
1.29500000000E+09,-3.65049542998E-05,-4.95456861185E-05
1.30000000000E+09,-2.44068347937E-05,-6.61839631608E-05
1.30500000000E+09,-3.82988316295E-05,-4.14838968374E-05
1.31000000000E+09,-6.56135899508E-05,-5.34888780904E-05
1.31500000000E+09,-5.84326596512E-05,-3.55463563463E-05
1.32000000000E+09,-6.75203035790E-05,-6.98889966653E-05
1.32500000000E+09,-4.00336752344E-05,-2.07656182306E-05
1.33000000000E+09,+9.17594119550E-06,-2.86992650298E-05
1.33500000000E+09,+3.53620804136E-06,-9.18419312042E-05
1.34000000000E+09,-8.53837590634E-05,-9.81359647244E-05
1.34500000000E+09,-9.98480382251E-05,-6.59664006085E-05
1.35000000000E+09,-1.36841654511E-04,-3.82575696682E-05
1.35500000000E+09,-1.29163768814E-04,-5.26238415152E-05
1.36000000000E+09,-1.30733876996E-04,-3.21609460455E-05
1.36500000000E+09,-1.12478963305E-04,-5.36414607326E-05
1.37000000000E+09,-1.90284068962E-04,-4.33142062449E-05
1.37500000000E+09,-2.91972418817E-04,+3.30632278929E-06
1.38000000000E+09,-3.44675435629E-04,+9.06398347485E-05
1.38500000000E+09,-2.75757909809E-04,+1.34304361609E-04
1.39000000000E+09,-1.99423638790E-04,+1.70647725589E-04
1.39500000000E+09,-2.39623303973E-04,+1.71319457318E-04
1.40000000000E+09,-2.25737843347E-04,+2.52493124461E-04
1.40500000000E+09,-2.18798034612E-04,+2.83423091433E-04
1.41000000000E+09,-2.69360684757E-04,+3.51402926889E-04
1.41500000000E+09,-2.01718388470E-04,+5.42183743334E-04
