! CMT, C1220, 16058040, 17.2.0/1
! Date: 02/08/2018 13:37:30
! Stimulus(Hz),    S21(Real),         S21(Imag)
1.00000000000E+09,-1.79520273309E-05,-3.47084062343E-05
1.00500000000E+09,-3.99340196678E-05,+1.16620341865E-05
1.01000000000E+09,+6.98931878818E-06,-3.04922810864E-05
1.01500000000E+09,-1.36775708595E-06,-1.80497450273E-05
1.02000000000E+09,-2.75511497342E-05,-7.73137144103E-05
1.02500000000E+09,-1.46292510196E-05,-2.71049829297E-05
1.03000000000E+09,-6.28725374550E-05,+1.79555239199E-05
1.03500000000E+09,-2.71359855072E-05,-2.14855585187E-05
1.04000000000E+09,-4.42502882945E-05,+6.05528282474E-06
1.04500000000E+09,+1.82742586899E-05,-1.59905680777E-05
1.05000000000E+09,-3.99023099312E-05,+5.28873072713E-06
1.05500000000E+09,+1.67185911993E-05,+3.89690961730E-05
1.06000000000E+09,-1.99668593691E-05,+1.07436978572E-05
1.06500000000E+09,-4.92172615796E-06,-5.32620679626E-05
1.07000000000E+09,-3.23661596149E-05,-1.69054505194E-05
1.07500000000E+09,-3.62844927831E-05,+9.23254056423E-06
1.08000000000E+09,-6.72650486462E-05,+1.53075753363E-05
1.08500000000E+09,-4.42969518117E-05,+2.49345118237E-05
1.09000000000E+09,-1.83458662394E-05,+4.58398262794E-05
1.09500000000E+09,-1.95810110950E-05,+2.87617548062E-05
1.10000000000E+09,-2.44045808248E-05,+8.73086378462E-06
1.10500000000E+09,-1.70966678535E-05,+4.63874366412E-05
1.11000000000E+09,-1.24324700597E-05,+5.54158657173E-05
1.11500000000E+09,-3.91375388377E-05,+2.61528881272E-05
1.12000000000E+09,+2.59893778979E-05,+4.79099473575E-05
1.12500000000E+09,-1.27345722397E-05,+5.70639607825E-06
1.13000000000E+09,-3.47879777949E-05,-5.60316423851E-06
1.13500000000E+09,-3.78930064877E-06,+5.21745078833E-05
1.14000000000E+09,-2.31826500205E-05,+3.79125431036E-05
1.14500000000E+09,+8.60064977178E-06,+8.12193677619E-05
1.15000000000E+09,-1.44926091739E-05,+1.12624529241E-05
1.15500000000E+09,+1.34109146731E-06,+3.96754506125E-06
1.16000000000E+09,-1.50741841359E-05,+3.40206134797E-05
1.16500000000E+09,+8.86569893154E-05,+5.52065252405E-05
1.17000000000E+09,+1.63328147674E-05,+3.09250211637E-05
1.17500000000E+09,+4.16490277087E-05,+2.57198112118E-05
1.18000000000E+09,+5.44473838793E-05,+8.17815388078E-05
1.18500000000E+09,+4.32198798917E-05,+1.60520860740E-05
1.19000000000E+09,+6.01249888014E-05,-4.24267321827E-06
1.19500000000E+09,+8.21623724130E-05,+1.00824878182E-06
1.20000000000E+09,+7.98001539217E-05,+2.04137811446E-05
1.20500000000E+09,+5.32355162820E-05,-9.46797184988E-05
1.21000000000E+09,+6.55721190250E-05,-6.20621481909E-05
1.21500000000E+09,+4.71266115647E-05,-3.70697781570E-05
1.22000000000E+09,+1.46721529761E-05,-6.81379803698E-05
1.22500000000E+09,+1.17801577306E-05,-4.35332139784E-05
1.23000000000E+09,+2.08305963501E-05,-4.44226349239E-05
1.23500000000E+09,+2.82465851606E-05,-2.10415026523E-05
1.24000000000E+09,+7.17962592441E-06,+3.98735738363E-06
1.24500000000E+09,+4.00148360408E-05,-7.04264353575E-05
1.25000000000E+09,+1.47660820325E-05,-8.12218156196E-05
1.25500000000E+09,+2.44735455872E-05,-3.95933171167E-05
1.26000000000E+09,+2.24643587454E-05,-9.26265865265E-05
1.26500000000E+09,-3.48447477549E-06,-8.15038214804E-05
1.27000000000E+09,+3.94678224961E-05,-1.38275507908E-04
1.27500000000E+09,-2.30074893208E-05,-6.37729881459E-05
1.28000000000E+09,-1.11303566121E-05,-9.44165258013E-05
