! CMT, C1220, 16058040, 17.2.0/1
! Date: 27/07/2018 14:16:09
! Stimulus(Hz),    S21(dB),           S21(°)
2.50000000000E+09,-6.97356731616E+01,+6.56827215824E+01
2.50500000000E+09,-6.88641188352E+01,+7.54919397014E+01
2.51000000000E+09,-6.69502024877E+01,+6.99227890781E+01
2.51500000000E+09,-6.56330350443E+01,+6.16872174007E+01
2.52000000000E+09,-6.54028645492E+01,+5.06783379079E+01
2.52500000000E+09,-6.63587208017E+01,+4.57665223566E+01
2.53000000000E+09,-6.59031650151E+01,+4.71488402460E+01
2.53500000000E+09,-6.52597677896E+01,+5.08913498800E+01
2.54000000000E+09,-6.34361323443E+01,+4.55486874478E+01
2.54500000000E+09,-6.20555713195E+01,+3.48656269089E+01
2.55000000000E+09,-6.23660329683E+01,+2.17256732938E+01
2.55500000000E+09,-6.16947667871E+01,+1.44927605737E+01
2.56000000000E+09,-6.22637010821E+01,+1.44379634669E+01
2.56500000000E+09,-6.09966062766E+01,+1.51810273910E+01
2.57000000000E+09,-5.92504153026E+01,+4.40549064160E+00
2.57500000000E+09,-5.88105788407E+01,-7.74113656293E+00
2.58000000000E+09,-5.84744944559E+01,-1.76772840438E+01
2.58500000000E+09,-5.84582328648E+01,-2.91049410864E+01
2.59000000000E+09,-5.91466118330E+01,-3.39184826140E+01
2.59500000000E+09,-5.84841592371E+01,-3.60710667862E+01
2.60000000000E+09,-5.77186345730E+01,-4.34394891016E+01
2.60500000000E+09,-5.72743427044E+01,-5.06655399710E+01
2.61000000000E+09,-5.65567558504E+01,-6.17492379500E+01
2.61500000000E+09,-5.69360186564E+01,-7.42892442975E+01
2.62000000000E+09,-5.82543043859E+01,-8.16924575187E+01
2.62500000000E+09,-5.83129392991E+01,-7.46445592131E+01
2.63000000000E+09,-5.64375266146E+01,-7.64643475682E+01
2.63500000000E+09,-5.54699318158E+01,-8.86512136297E+01
2.64000000000E+09,-5.54731426779E+01,-1.01386653679E+02
2.64500000000E+09,-5.52872438161E+01,-1.09048982627E+02
2.65000000000E+09,-5.57425025821E+01,-1.18993884741E+02
2.65500000000E+09,-5.58244064947E+01,-1.20264402829E+02
2.66000000000E+09,-5.54624504278E+01,-1.25098577403E+02
2.66500000000E+09,-5.47859680748E+01,-1.33181008444E+02
2.67000000000E+09,-5.43482649507E+01,-1.42170620085E+02
2.67500000000E+09,-5.43739125918E+01,-1.47650073825E+02
2.68000000000E+09,-5.40127084969E+01,-1.54925013087E+02
2.68500000000E+09,-5.40932287288E+01,-1.60670640105E+02
2.69000000000E+09,-5.35679002155E+01,-1.67784280564E+02
2.69500000000E+09,-5.39900196501E+01,-1.76240676854E+02
2.70000000000E+09,-5.38832453967E+01,+1.77207831084E+02
2.70500000000E+09,-5.42922363508E+01,+1.76606088041E+02
2.71000000000E+09,-5.35755353517E+01,+1.72374795570E+02
2.71500000000E+09,-5.26652963750E+01,+1.67535343632E+02
2.72000000000E+09,-5.20139618421E+01,+1.58174922904E+02
2.72500000000E+09,-5.21221103195E+01,+1.49002272582E+02
2.73000000000E+09,-5.21154585991E+01,+1.42385524412E+02
2.73500000000E+09,-5.16418198307E+01,+1.39496206890E+02
2.74000000000E+09,-5.06581007466E+01,+1.32165976399E+02
2.74500000000E+09,-5.09469515800E+01,+1.19424921963E+02
2.75000000000E+09,-5.12741552768E+01,+1.12970860462E+02
2.75500000000E+09,-5.15889171892E+01,+1.10953092362E+02
2.76000000000E+09,-5.08742477027E+01,+1.11132238865E+02
2.76500000000E+09,-4.97227002500E+01,+1.05223671440E+02
2.77000000000E+09,-4.87028059479E+01,+9.61933921666E+01
2.77500000000E+09,-4.81784084492E+01,+8.30442403982E+01
2.78000000000E+09,-4.88457477815E+01,+7.25727448182E+01
2.78500000000E+09,-4.91964445965E+01,+6.98354653290E+01
2.79000000000E+09,-4.89480959750E+01,+6.72600951781E+01
2.79500000000E+09,-4.80229116208E+01,+6.26755037613E+01
2.80000000000E+09,-4.72354824864E+01,+5.53941431816E+01
2.80500000000E+09,-4.68810971488E+01,+4.42383811332E+01
2.81000000000E+09,-4.69721216189E+01,+3.75909906484E+01
2.81500000000E+09,-4.66120824213E+01,+3.44739301415E+01
2.82000000000E+09,-4.58103846161E+01,+2.64809679017E+01
2.82500000000E+09,-4.48753770141E+01,+1.81818981041E+01
2.83000000000E+09,-4.46325507256E+01,+7.28308832190E+00
2.83500000000E+09,-4.44191703520E+01,-3.30997852232E+00
2.84000000000E+09,-4.50789252897E+01,-1.18113356275E+01
2.84500000000E+09,-4.50729240304E+01,-1.31173200708E+01
2.85000000000E+09,-4.38738236798E+01,-1.70786747245E+01
2.85500000000E+09,-4.30179928694E+01,-2.59908747349E+01
2.86000000000E+09,-4.24494634603E+01,-3.91739351690E+01
2.86500000000E+09,-4.25152877673E+01,-4.77031681507E+01
2.87000000000E+09,-4.25165772526E+01,-5.67455401678E+01
2.87500000000E+09,-4.24189132379E+01,-6.28212668505E+01
2.88000000000E+09,-4.19636238738E+01,-6.73246865020E+01
2.88500000000E+09,-4.07235662748E+01,-7.71919280675E+01
2.89000000000E+09,-4.07462319224E+01,-9.12482279029E+01
2.89500000000E+09,-4.07807583678E+01,-9.80232048110E+01
2.90000000000E+09,-4.07712525700E+01,-1.07706924788E+02
