! CMT, C1220, 16058040, 17.2.0/1
! Date: 27/07/2018 14:19:49
! Stimulus(Hz),    S21(dB),           S21(°)
2.50000000000E+09,-6.47162171799E+01,-1.94919580606E+00
2.50500000000E+09,-6.34701097060E+01,-4.44351060960E+00
2.51000000000E+09,-6.23181660822E+01,-1.16371414325E+01
2.51500000000E+09,-6.19617792944E+01,-2.67315674966E+01
2.52000000000E+09,-6.22730620418E+01,-4.00485238057E+01
2.52500000000E+09,-6.27387925091E+01,-4.36121002954E+01
2.53000000000E+09,-6.27271836406E+01,-4.92668539006E+01
2.53500000000E+09,-6.24967937770E+01,-4.58269857185E+01
2.54000000000E+09,-6.17806098616E+01,-5.21071653958E+01
2.54500000000E+09,-6.08576087838E+01,-6.43114898377E+01
2.55000000000E+09,-6.21624224311E+01,-7.63341195557E+01
2.55500000000E+09,-6.27818670994E+01,-7.90229120076E+01
2.56000000000E+09,-6.17226051418E+01,-7.79213223429E+01
2.56500000000E+09,-6.09197278096E+01,-8.27302382454E+01
2.57000000000E+09,-6.01125514468E+01,-8.87638133897E+01
2.57500000000E+09,-5.91540357836E+01,-9.78370371995E+01
2.58000000000E+09,-5.90984574228E+01,-1.09179674251E+02
2.58500000000E+09,-5.92635561102E+01,-1.17309251375E+02
2.59000000000E+09,-5.96662160594E+01,-1.25478460624E+02
2.59500000000E+09,-5.93519265263E+01,-1.29682480326E+02
2.60000000000E+09,-5.96096512567E+01,-1.33431942688E+02
2.60500000000E+09,-5.86027308960E+01,-1.35852050280E+02
2.61000000000E+09,-5.77703790548E+01,-1.46905876380E+02
2.61500000000E+09,-5.80905513189E+01,-1.57754762558E+02
2.62000000000E+09,-5.81834699362E+01,-1.63379571525E+02
2.62500000000E+09,-5.84846201318E+01,-1.68611324008E+02
2.63000000000E+09,-5.86458657680E+01,-1.70178173047E+02
2.63500000000E+09,-5.76337992645E+01,-1.71451331406E+02
2.64000000000E+09,-5.62069310940E+01,+1.78496238611E+02
2.64500000000E+09,-5.63355140430E+01,+1.66786915338E+02
2.65000000000E+09,-5.68974111748E+01,+1.56919494710E+02
2.65500000000E+09,-5.65691372378E+01,+1.52100100102E+02
2.66000000000E+09,-5.65194232684E+01,+1.46914212777E+02
2.66500000000E+09,-5.65542435561E+01,+1.47603317692E+02
2.67000000000E+09,-5.53547906802E+01,+1.40025440147E+02
2.67500000000E+09,-5.50121408984E+01,+1.26984787574E+02
2.68000000000E+09,-5.57697842990E+01,+1.24315201755E+02
2.68500000000E+09,-5.51328983230E+01,+1.23161429160E+02
2.69000000000E+09,-5.42157598750E+01,+1.15648116704E+02
2.69500000000E+09,-5.39342437260E+01,+1.07900992111E+02
2.70000000000E+09,-5.31366768237E+01,+1.03146440771E+02
2.70500000000E+09,-5.22535805651E+01,+9.09392651163E+01
