! CMT, C1220, 16058040, 17.2.0/1
! Date: 27/07/2018 14:19:16
! Stimulus(Hz),    S21(dB),           S21(°)
2.50000000000E+09,-6.43817344586E+01,+2.60879199099E+01
2.50500000000E+09,-6.31418801792E+01,+2.23554235637E+01
2.51000000000E+09,-6.24357126116E+01,+1.35052275802E+01
2.51500000000E+09,-6.17299561389E+01,-3.16959256765E-01
2.52000000000E+09,-6.28430398501E+01,-1.06826142079E+01
2.52500000000E+09,-6.34783806185E+01,-2.09369543574E+01
2.53000000000E+09,-6.50008713139E+01,-1.46564017187E+01
2.53500000000E+09,-6.39624689206E+01,-9.77557327712E+00
2.54000000000E+09,-6.21953224036E+01,-1.57296471830E+01
2.54500000000E+09,-6.10500656216E+01,-2.69158097521E+01
2.55000000000E+09,-6.11151915871E+01,-3.77107269266E+01
2.55500000000E+09,-6.16540007308E+01,-4.66196675946E+01
2.56000000000E+09,-6.26778120413E+01,-4.44523855111E+01
2.56500000000E+09,-6.18427074957E+01,-4.45190249255E+01
2.57000000000E+09,-6.05519160216E+01,-5.14828375664E+01
2.57500000000E+09,-5.97723922365E+01,-6.00809930036E+01
2.58000000000E+09,-5.95993678587E+01,-7.17176240674E+01
2.58500000000E+09,-5.95663561418E+01,-7.41323039072E+01
2.59000000000E+09,-5.93240575561E+01,-8.08493995212E+01
2.59500000000E+09,-5.88005563344E+01,-8.80323478550E+01
2.60000000000E+09,-5.85893318869E+01,-9.43545275511E+01
2.60500000000E+09,-5.76332890834E+01,-1.01796969223E+02
2.61000000000E+09,-5.78997700554E+01,-1.14435885381E+02
2.61500000000E+09,-5.84294930935E+01,-1.19468922311E+02
2.62000000000E+09,-5.89893743605E+01,-1.24496240176E+02
2.62500000000E+09,-5.90317745952E+01,-1.24090290442E+02
2.63000000000E+09,-5.82220014418E+01,-1.24718015920E+02
2.63500000000E+09,-5.69718601374E+01,-1.26951483807E+02
2.64000000000E+09,-5.55576108532E+01,-1.43826000029E+02
2.64500000000E+09,-5.61005836308E+01,-1.56520576245E+02
2.65000000000E+09,-5.65597515707E+01,-1.61035338147E+02
2.65500000000E+09,-5.62152398062E+01,-1.67280707168E+02
2.66000000000E+09,-5.65080004149E+01,-1.70985003226E+02
2.66500000000E+09,-5.59739063926E+01,-1.72909213186E+02
2.67000000000E+09,-5.48405108168E+01,+1.79512817614E+02
2.67500000000E+09,-5.46744345544E+01,+1.67419436642E+02
2.68000000000E+09,-5.52916096207E+01,+1.65091848079E+02
2.68500000000E+09,-5.47288718470E+01,+1.61799146471E+02
2.69000000000E+09,-5.43442710889E+01,+1.50917298130E+02
2.69500000000E+09,-5.42414904500E+01,+1.46888098093E+02
2.70000000000E+09,-5.33445721370E+01,+1.40410429868E+02
2.70500000000E+09,-5.31659603262E+01,+1.30318098898E+02
2.71000000000E+09,-5.32984420565E+01,+1.25877542561E+02
2.71500000000E+09,-5.23884216557E+01,+1.18494853219E+02
2.72000000000E+09,-5.24091094879E+01,+1.08175147106E+02
2.72500000000E+09,-5.24960169022E+01,+1.03838576307E+02
2.73000000000E+09,-5.21424645316E+01,+9.93869251317E+01
2.73500000000E+09,-5.12018986916E+01,+9.01436694475E+01
2.74000000000E+09,-5.16405508608E+01,+8.01055616664E+01
2.74500000000E+09,-5.15304772073E+01,+7.68591912171E+01
2.75000000000E+09,-5.15545934920E+01,+6.79570957405E+01
2.75500000000E+09,-5.12983858737E+01,+6.50680630855E+01
2.76000000000E+09,-5.08574803363E+01,+6.15597180322E+01
2.76500000000E+09,-5.00902638188E+01,+5.17608714012E+01
2.77000000000E+09,-4.99659690884E+01,+4.49967406517E+01
2.77500000000E+09,-4.93362916361E+01,+3.67086296856E+01
2.78000000000E+09,-4.95853372707E+01,+2.89016557304E+01
2.78500000000E+09,-4.93599220667E+01,+2.45052898800E+01
2.79000000000E+09,-4.90225090559E+01,+1.86494046306E+01
2.79500000000E+09,-4.83779691198E+01,+1.28303816436E+01
2.80000000000E+09,-4.79120404614E+01,+4.41267130103E+00
2.80500000000E+09,-4.70929940684E+01,-6.99854342245E+00
2.81000000000E+09,-4.78641259111E+01,-1.90190521636E+01
2.81500000000E+09,-4.86715532692E+01,-1.87783326453E+01
2.82000000000E+09,-4.76576472963E+01,-1.91423979783E+01
2.82500000000E+09,-4.63153820864E+01,-2.67133866432E+01
2.83000000000E+09,-4.56975002688E+01,-3.76337770311E+01
2.83500000000E+09,-4.49276605069E+01,-4.88386742278E+01
2.84000000000E+09,-4.54089144704E+01,-6.03938869619E+01
2.84500000000E+09,-4.53574492243E+01,-6.61222157299E+01
2.85000000000E+09,-4.51405342964E+01,-7.36265549881E+01
2.85500000000E+09,-4.46621333422E+01,-8.05677106036E+01
2.86000000000E+09,-4.47110719377E+01,-9.11888409929E+01
2.86500000000E+09,-4.49435355929E+01,-9.79223874697E+01
2.87000000000E+09,-4.47141491723E+01,-1.01431972099E+02
2.87500000000E+09,-4.40195815828E+01,-1.05952058084E+02
2.88000000000E+09,-4.30375104514E+01,-1.18536635868E+02
2.88500000000E+09,-4.29700804245E+01,-1.26600589688E+02
2.89000000000E+09,-4.26161578537E+01,-1.40816739736E+02
2.89500000000E+09,-4.30862908833E+01,-1.47922017314E+02
2.90000000000E+09,-4.31435265379E+01,-1.53989322580E+02
2.90500000000E+09,-4.29682064269E+01,-1.60558802581E+02
2.91000000000E+09,-4.29016087513E+01,-1.69483449255E+02
2.91500000000E+09,-4.24382713748E+01,-1.70314482978E+02
2.92000000000E+09,-4.12966281552E+01,+1.76603353992E+02
2.92500000000E+09,-4.14374140596E+01,+1.64978306184E+02
2.93000000000E+09,-4.16787324022E+01,+1.55690439591E+02
2.93500000000E+09,-4.17320748168E+01,+1.50390899049E+02
2.94000000000E+09,-4.12209269267E+01,+1.42778545312E+02
2.94500000000E+09,-4.11520832612E+01,+1.33181828237E+02
2.95000000000E+09,-4.07527855840E+01,+1.25713211943E+02
2.95500000000E+09,-4.05547335197E+01,+1.16833139682E+02
2.96000000000E+09,-4.03811334486E+01,+1.05898899865E+02
2.96500000000E+09,-4.07515595828E+01,+9.87768785501E+01
2.97000000000E+09,-4.01327637656E+01,+9.25588405461E+01
2.97500000000E+09,-3.97305691109E+01,+8.26068100471E+01
2.98000000000E+09,-3.94907925191E+01,+7.06912959101E+01
2.98500000000E+09,-3.96477542298E+01,+6.00398645718E+01
2.99000000000E+09,-3.96190094031E+01,+5.06003712420E+01
2.99500000000E+09,-3.99311931318E+01,+4.09546030271E+01
3.00000000000E+09,-3.97051690935E+01,+3.20886214768E+01
3.00500000000E+09,-4.03211456377E+01,+2.37550290052E+01
3.01000000000E+09,-3.99513804055E+01,+1.74478432759E+01
3.01500000000E+09,-3.99932338636E+01,+5.04332667641E+00
3.02000000000E+09,-4.04454641251E+01,-1.79574976486E+00
3.02500000000E+09,-4.03675996130E+01,-9.11713876454E+00
3.03000000000E+09,-4.03527804397E+01,-1.66975523918E+01
3.03500000000E+09,-4.01457686852E+01,-2.38913818228E+01
3.04000000000E+09,-3.93992564762E+01,-3.46826226138E+01
3.04500000000E+09,-3.97911212422E+01,-5.01596680167E+01
3.05000000000E+09,-4.07478347505E+01,-6.05593862594E+01
3.05500000000E+09,-4.13716337530E+01,-6.49144693396E+01
3.06000000000E+09,-4.13922086296E+01,-6.99437986894E+01
3.06500000000E+09,-4.10320320829E+01,-7.71588509091E+01
3.07000000000E+09,-4.06197951665E+01,-8.79319815567E+01
3.07500000000E+09,-4.11169291511E+01,-1.02071530309E+02
3.08000000000E+09,-4.22600818256E+01,-1.08779483618E+02
3.08500000000E+09,-4.25120118055E+01,-1.10626461599E+02
3.09000000000E+09,-4.20790530003E+01,-1.16863271199E+02
3.09500000000E+09,-4.14471891479E+01,-1.26160637068E+02
3.10000000000E+09,-4.12734956489E+01,-1.40680036292E+02
3.10500000000E+09,-4.23881066473E+01,-1.55560495212E+02
3.11000000000E+09,-4.38810824005E+01,-1.60050603262E+02
3.11500000000E+09,-4.42389031989E+01,-1.61139829969E+02
3.12000000000E+09,-4.38024733435E+01,-1.64271458698E+02
3.12500000000E+09,-4.32888524632E+01,-1.73438853633E+02
3.13000000000E+09,-4.29494029447E+01,+1.75299344236E+02
3.13500000000E+09,-4.35519304832E+01,+1.60858804783E+02
3.14000000000E+09,-4.50583157784E+01,+1.53109299965E+02
3.14500000000E+09,-4.56232107899E+01,+1.52531931482E+02
3.15000000000E+09,-4.51561235237E+01,+1.48254660025E+02
3.15500000000E+09,-4.50532502681E+01,+1.39738078966E+02
3.16000000000E+09,-4.49321198230E+01,+1.30777399502E+02
3.16500000000E+09,-4.56000386808E+01,+1.16468502627E+02
3.17000000000E+09,-4.67389782090E+01,+1.11976343894E+02
3.17500000000E+09,-4.76646653210E+01,+1.10272622508E+02
3.18000000000E+09,-4.65134118592E+01,+1.08425113740E+02
3.18500000000E+09,-4.63088663178E+01,+9.67763151395E+01
3.19000000000E+09,-4.67399962904E+01,+8.49089871001E+01
3.19500000000E+09,-4.77955926766E+01,+7.67573422096E+01
3.20000000000E+09,-4.84157209217E+01,+7.25062537150E+01
3.20500000000E+09,-4.92118544602E+01,+7.08659302118E+01
3.21000000000E+09,-4.81777080099E+01,+7.09975746952E+01
3.21500000000E+09,-4.74703156842E+01,+5.84132489793E+01
3.22000000000E+09,-4.78904919629E+01,+4.51442807752E+01
3.22500000000E+09,-4.92411694685E+01,+3.96188878929E+01
3.23000000000E+09,-4.89710021154E+01,+3.65475282273E+01
3.23500000000E+09,-4.94281389098E+01,+2.71948125483E+01
3.24000000000E+09,-4.96328368012E+01,+2.26560365654E+01
3.24500000000E+09,-4.96875420901E+01,+1.59206174763E+01
3.25000000000E+09,-5.03660507377E+01,+6.33341710965E+00
3.25500000000E+09,-5.11442749392E+01,+2.97010886117E+00
3.26000000000E+09,-5.10387352000E+01,+3.08125998166E+00
3.26500000000E+09,-5.05851035701E+01,-4.21921626268E+00
3.27000000000E+09,-5.03126082962E+01,-1.17214360756E+01
3.27500000000E+09,-5.05835869071E+01,-2.12652891662E+01
3.28000000000E+09,-5.14149235590E+01,-2.90814002089E+01
3.28500000000E+09,-5.17979445271E+01,-3.33249148684E+01
3.29000000000E+09,-5.20681597898E+01,-3.75405976321E+01
3.29500000000E+09,-5.18660183831E+01,-3.89185603922E+01
3.30000000000E+09,-5.17118465320E+01,-4.81899096220E+01
3.30500000000E+09,-5.16774143141E+01,-5.43848570169E+01
3.31000000000E+09,-5.20003570965E+01,-5.97872323344E+01
3.31500000000E+09,-5.14585331916E+01,-6.56897723094E+01
3.32000000000E+09,-5.14924442384E+01,-7.41218564955E+01
3.32500000000E+09,-5.18143139554E+01,-8.30068542179E+01
3.33000000000E+09,-5.21291959855E+01,-8.84331906194E+01
3.33500000000E+09,-5.20764117069E+01,-9.77142754619E+01
3.34000000000E+09,-5.30188572706E+01,-1.04885668621E+02
3.34500000000E+09,-5.35970046563E+01,-1.08012058522E+02
3.35000000000E+09,-5.30586105650E+01,-1.09704896163E+02
3.35500000000E+09,-5.28301797332E+01,-1.18601555664E+02
3.36000000000E+09,-5.27750103448E+01,-1.27621555426E+02
3.36500000000E+09,-5.33447528104E+01,-1.34777403000E+02
3.37000000000E+09,-5.29659834732E+01,-1.42194851687E+02
3.37500000000E+09,-5.37785200738E+01,-1.51987099266E+02
3.38000000000E+09,-5.47393614586E+01,-1.53972898205E+02
3.38500000000E+09,-5.41800575877E+01,-1.57725748214E+02
3.39000000000E+09,-5.41633569463E+01,-1.64593836616E+02
3.39500000000E+09,-5.42734934513E+01,-1.73557098297E+02
3.40000000000E+09,-5.44420709529E+01,-1.77687735899E+02
3.40500000000E+09,-5.49267795869E+01,+1.75152828401E+02
3.41000000000E+09,-5.47609175950E+01,+1.69286549107E+02
3.41500000000E+09,-5.52064241629E+01,+1.58299551325E+02
3.42000000000E+09,-5.57848931018E+01,+1.52638696678E+02
3.42500000000E+09,-5.56652560560E+01,+1.48242360269E+02
3.43000000000E+09,-5.65502353479E+01,+1.43064196919E+02
3.43500000000E+09,-5.66787145014E+01,+1.38245739876E+02
3.44000000000E+09,-5.60693360213E+01,+1.36315044287E+02
3.44500000000E+09,-5.53424549020E+01,+1.23636381097E+02
3.45000000000E+09,-5.66219420428E+01,+1.10041582575E+02
3.45500000000E+09,-5.77029594658E+01,+1.04465384652E+02
3.46000000000E+09,-5.84429830295E+01,+1.01133677994E+02
3.46500000000E+09,-5.85942965913E+01,+1.01912157146E+02
3.47000000000E+09,-5.88655525819E+01,+1.03552757655E+02
3.47500000000E+09,-5.75138520372E+01,+9.31086454615E+01
3.48000000000E+09,-5.79266051302E+01,+7.94234127606E+01
3.48500000000E+09,-5.98274926582E+01,+7.08501158764E+01
3.49000000000E+09,-6.06978372442E+01,+7.91366103418E+01
3.49500000000E+09,-5.96052377121E+01,+8.14688641325E+01
3.50000000000E+09,-5.91018251234E+01,+7.46222965545E+01
