! CMT, C1220, 16058040, 17.2.0/1
! Date: 26/07/2018 15:20:30
! Stimulus(Hz),    S21(dB),           S21(°)
1.00000000000E+09,-8.87027382957E+01,-6.11182026491E+00
1.00500000000E+09,-8.23083759395E+01,-1.17540472922E+02
1.01000000000E+09,-8.71616857707E+01,+1.26813272678E+02
1.01500000000E+09,-8.86459130265E+01,-1.12249971871E+02
1.02000000000E+09,-8.20967748907E+01,-1.77100022173E+02
1.02500000000E+09,-9.61731593990E+01,+3.21827189038E+01
1.03000000000E+09,-8.53915205923E+01,-4.21620044705E+01
1.03500000000E+09,-9.41980395886E+01,+1.77195914152E+02
1.04000000000E+09,-8.96408442614E+01,-6.81166083160E+01
1.04500000000E+09,-9.94471174587E+01,-1.60024742896E+02
1.05000000000E+09,-9.16818110636E+01,+2.78286113655E+01
1.05500000000E+09,-7.99947050599E+01,-1.50262208425E+02
1.06000000000E+09,-8.84467870861E+01,-1.76580789566E+02
1.06500000000E+09,-9.15556500901E+01,-1.17983660200E+02
1.07000000000E+09,-8.09543437468E+01,-1.21317792321E+02
1.07500000000E+09,-1.14004988796E+02,+1.50020137705E+02
1.08000000000E+09,-9.68677366385E+01,-1.35682023007E+02
1.08500000000E+09,-8.39024428886E+01,+1.77541213592E+02
1.09000000000E+09,-9.48007857585E+01,-1.77055381414E+02
1.09500000000E+09,-8.84597010634E+01,+1.31576138783E+02
1.10000000000E+09,-8.97335984884E+01,-1.76099837318E+02
1.10500000000E+09,-9.55022424594E+01,+9.00549487021E+01
1.11000000000E+09,-8.87016438704E+01,+1.48769065408E+02
1.11500000000E+09,-9.34539680520E+01,-1.33473716738E+02
1.12000000000E+09,-9.31766303521E+01,-1.06639546231E+02
1.12500000000E+09,-9.90804655158E+01,-4.12407467598E+01
1.13000000000E+09,-9.55812259125E+01,+1.08839429438E+02
1.13500000000E+09,-8.86682250462E+01,+1.23431755612E+02
1.14000000000E+09,-1.03194648212E+02,+3.18617026176E+01
1.14500000000E+09,-9.23289333859E+01,+1.33761939721E+02
1.15000000000E+09,-1.00568085569E+02,+1.36223034014E+02
1.15500000000E+09,-8.21653423811E+01,+7.86402654401E+01
1.16000000000E+09,-8.84495308065E+01,+1.14287578898E+02
1.16500000000E+09,-8.88013728569E+01,+2.76073493862E+01
1.17000000000E+09,-8.57978116970E+01,+1.32851572670E+02
1.17500000000E+09,-8.85087544666E+01,+1.20070332255E+02
1.18000000000E+09,-8.60643635269E+01,+6.69039381905E+01
1.18500000000E+09,-8.04594280046E+01,+7.01424403385E+01
1.19000000000E+09,-8.62651597893E+01,+5.19036168613E+01
1.19500000000E+09,-7.96124916804E+01,+5.91818276942E+01
1.20000000000E+09,-8.07183655749E+01,+1.63540680870E+01
1.20500000000E+09,-7.97301541816E+01,-6.90650242964E+00
1.21000000000E+09,-8.97215175562E+01,+7.14484864217E+01
1.21500000000E+09,-8.18359713590E+01,-3.22795116524E+01
1.22000000000E+09,-9.19842256722E+01,-8.01187964637E+01
1.22500000000E+09,-9.09177691442E+01,-2.06524402350E+01
1.23000000000E+09,-8.14649350125E+01,-1.35566622614E+01
1.23500000000E+09,-9.58982765101E+01,-3.00009419946E+01
1.24000000000E+09,-8.20699804187E+01,-6.10832214355E+01
1.24500000000E+09,-9.11657260536E+01,-1.47304689237E+02
1.25000000000E+09,-8.89361063122E+01,-3.90422379306E+01
1.25500000000E+09,-8.70977950466E+01,-1.23788333178E+02
1.26000000000E+09,-1.05854001497E+02,+1.05384761343E+02
1.26500000000E+09,-8.59643021950E+01,-1.72252600254E+02
1.27000000000E+09,-8.58149294835E+01,-5.28640477865E+01
1.27500000000E+09,-9.21445497145E+01,+1.79885358141E+01
1.28000000000E+09,-7.80276484619E+01,-4.83972838719E+01
1.28500000000E+09,-8.42539421906E+01,-1.02304218030E+02
1.29000000000E+09,-8.64021957180E+01,-8.45565856595E+01
1.29500000000E+09,-8.39547370069E+01,-8.23881321588E+01
1.30000000000E+09,-7.85039682747E+01,-8.75806103065E+01
1.30500000000E+09,-7.59897080886E+01,-1.12633646521E+02
1.31000000000E+09,-7.52693823711E+01,-1.20081901153E+02
1.31500000000E+09,-7.69873941684E+01,-1.14436738415E+02
1.32000000000E+09,-7.72493554881E+01,-1.32107513644E+02
1.32500000000E+09,-7.82728853677E+01,-1.49974207060E+02
1.33000000000E+09,-7.64892162734E+01,-1.46340227683E+02
1.33500000000E+09,-7.50591926163E+01,-1.66017776847E+02
1.34000000000E+09,-7.56863452381E+01,-1.70016327337E+02
1.34500000000E+09,-7.71959892457E+01,+1.69769035557E+02
1.35000000000E+09,-7.46359214219E+01,+1.72947344897E+02
1.35500000000E+09,-7.63363760141E+01,+1.52550826413E+02
1.36000000000E+09,-7.37177416595E+01,+1.43288986727E+02
1.36500000000E+09,-7.36470333265E+01,+1.16783081044E+02
1.37000000000E+09,-8.53951032604E+01,+1.33815504472E+02
1.37500000000E+09,-7.69522264578E+01,+1.72661049536E+02
1.38000000000E+09,-7.77804817519E+01,+1.26304266035E+02
1.38500000000E+09,-7.60488104454E+01,+1.20752735599E+02
1.39000000000E+09,-7.66706284117E+01,+1.27622512560E+02
1.39500000000E+09,-7.66485876902E+01,+1.32592249454E+02
1.40000000000E+09,-7.60764122580E+01,+1.46653929913E+02
1.40500000000E+09,-7.10852457943E+01,+1.50890714457E+02
1.41000000000E+09,-6.93053838714E+01,+1.18886825878E+02
1.41500000000E+09,-7.04767143082E+01,+1.07770630338E+02
1.42000000000E+09,-6.82671377421E+01,+1.00729944569E+02
1.42500000000E+09,-6.83870536842E+01,+1.00041378190E+02
1.43000000000E+09,-6.49505741182E+01,+9.52841178709E+01
1.43500000000E+09,-6.39172134047E+01,+7.29047240199E+01
